legacy_field,caseid,historical_value,approved_value
meanxtreme,30001240,1.2213685474189699,0.33313325330132054
meanxtreme,30001250,0.99586876417233605,0.27176162131519277
meanxtreme,30001260,1.0813279478458,0.29650651927437643
meanxtreme,30001270,1.1414075153871099,0.30671363783608679
meanxtreme,30001280,1.01498488284203,0.30387377173091457
meanxtreme,30001290,0.99586876417233605,0.27176162131519277
meanxtreme,30001300,1.1002763605442201,0.27349064625850339
meanxtreme,30001310,1.2213685474189699,0.33313325330132054
meanxtreme,30001320,1.18058556756036,0.30243430705615582
meanxtreme,30001330,1.01498488284203,0.30387377173091457
meanxtreme,30001340,1.26373771730915,0.32802343159486019
meanxtreme,30001350,1.1414075153871099,0.30671363783608679
meanxtreme,30001360,1.17870606575964,0.31263463718820861
meanxtreme,30001370,1.0813279478458,0.29650651927437643
meanxtreme,30001380,1.1251637692113901,0.2973859914336105
meanxtreme,30001390,1.1251637692113901,0.2973859914336105
meanxtreme,30001400,0.99586876417233605,0.27176162131519277
meanxtreme,30001410,1.01498488284203,0.30387377173091457
meanxtreme,30001420,0.99586876417233605,0.27176162131519277
meanxtreme,30001430,1.1002763605442201,0.27349064625850339
meanxtreme,30001440,1.1414075153871099,0.30671363783608679
meanxtreme,30001450,1.17870606575964,0.31263463718820861
meanxtreme,30001460,1.2859599395313701,0.31453136810279669
meanxtreme,30001470,1.28064767573696,0.32796910430838999
meanxtreme,30001480,1.0645724956649301,0.28894224356409232
meanxtreme,30001490,1.2213685474189699,0.33313325330132054
meanxtreme,30001500,1.17870606575964,0.31263463718820861
meanxtreme,30001510,1.1414075153871099,0.30671363783608679
meanxtreme,30001520,1.28064767573696,0.32796910430838999
meanxtreme,30001530,1.18058556756036,0.30243430705615582
meanxtreme,30001540,1.0645724956649301,0.28894224356409232
meanxtreme,30001550,1.0813279478458,0.29650651927437643
meanxtreme,30001560,1.1414075153871099,0.30671363783608679
meanxtreme,30001570,1.2859599395313701,0.31453136810279669
meanxtreme,30001580,1.2859599395313701,0.31453136810279669
meanxtreme,30001590,0.99586876417233605,0.27176162131519277
meanxtreme,30001600,1.0813279478458,0.29650651927437643
meanxtreme,30001610,1.1002763605442201,0.27349064625850339
meanxtreme,30001620,1.18058556756036,0.30243430705615582
meanxtreme,30001630,0.99586876417233605,0.27176162131519277
meanxtreme,30001640,1.1251637692113901,0.2973859914336105
meanxtreme,30001650,1.1002763605442201,0.27349064625850339
meanxtreme,30001660,1.3358805744519999,0.29873771730914589
meanxtreme,30001670,1.0645724956649301,0.28894224356409232
meanxtreme,30001680,1.2859599395313701,0.31453136810279669
meanxtreme,30001690,0.99586876417233605,0.27176162131519277
meanxtreme,30001700,1.1251637692113901,0.2973859914336105
meanxtreme,30001710,1.26373771730915,0.32802343159486019
meanxtreme,30001720,1.3358805744519999,0.29873771730914589
meanxtreme,30001730,1.2859599395313701,0.31453136810279669
meanxtreme,30001740,1.01498488284203,0.30387377173091457
meanxtreme,30001750,1.1414075153871099,0.30671363783608679
meanxtreme,30001760,1.01498488284203,0.30387377173091457
meanxtreme,30001770,1.2213685474189699,0.33313325330132054
meanxtreme,30001780,1.1251637692113901,0.2973859914336105
meanxtreme,30001790,1.01498488284203,0.30387377173091457
meanxtreme,30001800,1.0645724956649301,0.28894224356409232
meanxtreme,30001810,1.2213685474189699,0.33313325330132054
meanxtreme,30001820,1.2859599395313701,0.31453136810279669
meanxtreme,30001830,1.28064767573696,0.32796910430838999
meanxtreme,30001840,1.3358805744519999,0.29873771730914589
meanxtreme,30001850,1.2213685474189699,0.33313325330132054
meanxtreme,30001860,1.1251637692113901,0.2973859914336105
meanxtreme,30001870,1.1002763605442201,0.27349064625850339
meanxtreme,30001880,1.0645724956649301,0.28894224356409232
meanxtreme,30001890,1.0813279478458,0.29650651927437643
meanxtreme,30001900,1.01498488284203,0.30387377173091457
meanxtreme,30001910,1.28064767573696,0.32796910430838999
meanxtreme,30001920,0.99586876417233605,0.27176162131519277
meanxtreme,30001930,1.2213685474189699,0.33313325330132054
meanxtreme,30001940,1.0645724956649301,0.28894224356409232
meanxtreme,30001950,1.1414075153871099,0.30671363783608679
meanxtreme,30001960,1.2213685474189699,0.33313325330132054
meanxtreme,30001970,1.28064767573696,0.32796910430838999
meanxtreme,30001980,1.2859599395313701,0.31453136810279669
meanxtreme,30001990,1.01498488284203,0.30387377173091457
meanxtreme,30002000,1.28064767573696,0.32796910430838999
meanxtreme,30002010,1.0645724956649301,0.28894224356409232
meanxtreme,30002020,1.2213685474189699,0.33313325330132054
meanxtreme,30002030,1.28064767573696,0.32796910430838999
meanxtreme,30002040,1.1414075153871099,0.30671363783608679
meanxtreme,30002050,1.18058556756036,0.30243430705615582
meanxtreme,30002060,1.01498488284203,0.30387377173091457
meanxtreme,30002070,1.18058556756036,0.30243430705615582
meanxtreme,30002080,1.26373771730915,0.32802343159486019
meanxtreme,30002090,0.99586876417233605,0.27176162131519277
meanxtreme,30002100,1.1002763605442201,0.27349064625850339
meanxtreme,30002110,1.18058556756036,0.30243430705615582
meanxtreme,30002120,1.3358805744519999,0.29873771730914589
meanxtreme,30002130,0.99586876417233605,0.27176162131519277
meanxtreme,30002140,1.1002763605442201,0.27349064625850339
meanxtreme,30002150,1.1002763605442201,0.27349064625850339
meanxtreme,30002160,1.01498488284203,0.30387377173091457
meanxtreme,30002170,1.17870606575964,0.31263463718820861
meanxtreme,30002180,1.2213685474189699,0.33313325330132054
meanxtreme,30002190,1.1251637692113901,0.2973859914336105
meanxtreme,30002200,0.99586876417233605,0.27176162131519277
meanxtreme,30002210,0.99586876417233605,0.27176162131519277
meanxtreme,30002220,0.99586876417233605,0.27176162131519277
meanxtreme,30002230,1.1251637692113901,0.2973859914336105
meanxtreme,30002240,1.26373771730915,0.32802343159486019
meanxtreme,30002250,1.3358805744519999,0.29873771730914589
meanxtreme,30002260,1.0813279478458,0.29650651927437643
meanxtreme,30002270,1.1414075153871099,0.30671363783608679
meanxtreme,30002280,1.1414075153871099,0.30671363783608679
meanxtreme,30002290,1.17870606575964,0.31263463718820861
meanxtreme,30002300,1.2859599395313701,0.31453136810279669
meanxtreme,30002310,1.2213685474189699,0.33313325330132054
meanxtreme,30002320,1.3358805744519999,0.29873771730914589
avgsd,30000010,0.58289205476200501,0.25518035527113625
avgsd,30000020,0.73420702067728505,0.29820009319066043
avgsd,30000030,0.68936682588268094,0.30428330802416426
avgsd,30000040,0.68648036043336103,0.27526948052488642
avgsd,30000050,0.68936682588268094,0.30428330802416426
avgsd,30000060,0.60430495719572097,0.28416468181886778
avgsd,30000070,0.59255700438941095,0.2780087946814358
avgsd,30000080,0.59255700438941095,0.2780087946814358
avgsd,30000090,0.68185806954267303,0.27814629949216962
avgsd,30000100,0.68430368936007901,0.29654126998766084
avgsd,30000110,0.68430368936007901,0.29654126998766084
avgsd,30000120,0.63997527526895703,0.27101124750810224
avgsd,30000130,0.59255700438941095,0.2780087946814358
avgsd,30000140,0.51860674945030005,0.2503763972045317
avgsd,30000150,0.49239974708978501,0.26298625092862105
avgsd,30000160,0.51860674945030005,0.2503763972045317
avgsd,30000170,0.58289205476200501,0.25518035527113625
avgsd,30000180,0.68936682588268094,0.30428330802416426
avgsd,30000190,0.60430495719572097,0.28416468181886778
avgsd,30000200,0.68185806954267303,0.27814629949216962
avgsd,30000210,0.58289205476200501,0.25518035527113625
avgsd,30000220,0.60430495719572097,0.28416468181886778
avgsd,30000230,0.55620304791356601,0.25570601067733117
avgsd,30000240,0.73420702067728505,0.29820009319066043
avgsd,30000250,0.68430368936007901,0.29654126998766084
avgsd,30000260,0.59255700438941095,0.2780087946814358
avgsd,30000270,0.60430495719572097,0.28416468181886778
avgsd,30000280,0.67749318865170005,0.27091463234433732
avgsd,30000290,0.58289205476200501,0.25518035527113625
avgsd,30000300,0.68185806954267303,0.27814629949216962
avgsd,30000310,0.49239974708978501,0.26298625092862105
avgsd,30000320,0.67749318865170005,0.27091463234433732
avgsd,30000330,0.67749318865170005,0.27091463234433732
avgsd,30000340,0.49239974708978501,0.26298625092862105
avgsd,30000350,0.68185806954267303,0.27814629949216962
avgsd,30000360,0.51860674945030005,0.2503763972045317
avgsd,30000370,0.58289205476200501,0.25518035527113625
avgsd,30000380,0.62466085114185799,0.30685552666548832
avgsd,30000390,0.49239974708978501,0.26298625092862105
avgsd,30000400,0.68185806954267303,0.27814629949216962
avgsd,30000410,0.58289205476200501,0.25518035527113625
avgsd,30000420,0.60430495719572097,0.28416468181886778
avgsd,30000430,0.55620304791356601,0.25570601067733117
avgsd,30000440,0.63997527526895703,0.27101124750810224
avgsd,30000450,0.49239974708978501,0.26298625092862105
avgsd,30000460,0.73420702067728505,0.29820009319066043
avgsd,30000470,0.55620304791356601,0.25570601067733117
avgsd,30000480,0.55620304791356601,0.25570601067733117
avgsd,30000490,0.59255700438941095,0.2780087946814358
avgsd,30000500,0.68648036043336103,0.27526948052488642
avgsd,30000510,0.58289205476200501,0.25518035527113625
avgsd,30000520,0.67749318865170005,0.27091463234433732
avgsd,30000530,0.68185806954267303,0.27814629949216962
avgsd,30000540,0.51860674945030005,0.2503763972045317
avgsd,30000550,0.68936682588268094,0.30428330802416426
avgsd,30000560,0.68185806954267303,0.27814629949216962
avgsd,30000570,0.67749318865170005,0.27091463234433732
avgsd,30000580,0.68430368936007901,0.29654126998766084
avgsd,30000590,0.60430495719572097,0.28416468181886778
avgsd,30000600,0.59255700438941095,0.2780087946814358
avgsd,30000610,0.63997527526895703,0.27101124750810224
avgsd,30000620,0.59255700438941095,0.2780087946814358
avgsd,30000630,0.55620304791356601,0.25570601067733117
avgsd,30000640,0.73420702067728505,0.29820009319066043
avgsd,30000650,0.73420702067728505,0.29820009319066043
avgsd,30000660,0.68430368936007901,0.29654126998766084
avgsd,30000670,0.55620304791356601,0.25570601067733117
avgsd,30000680,0.68430368936007901,0.29654126998766084
avgsd,30000690,0.68185806954267303,0.27814629949216962
avgsd,30000700,0.60430495719572097,0.28416468181886778
avgsd,30000710,0.49239974708978501,0.26298625092862105
avgsd,30000720,0.68430368936007901,0.29654126998766084
avgsd,30000730,0.63997527526895703,0.27101124750810224
avgsd,30000740,0.68185806954267303,0.27814629949216962
avgsd,30000750,0.63997527526895703,0.27101124750810224
avgsd,30000760,0.68185806954267303,0.27814629949216962
avgsd,30000770,0.55620304791356601,0.25570601067733117
avgsd,30000780,0.51860674945030005,0.2503763972045317
avgsd,30000790,0.59255700438941095,0.2780087946814358
avgsd,30000800,0.63997527526895703,0.27101124750810224
avgsd,30000810,0.59255700438941095,0.2780087946814358
avgsd,30000820,0.49239974708978501,0.26298625092862105
avgsd,30000830,0.67749318865170005,0.27091463234433732
avgsd,30000840,0.51860674945030005,0.2503763972045317
avgsd,30000850,0.62466085114185799,0.30685552666548832
avgsd,30000860,0.59255700438941095,0.2780087946814358
avgsd,30000870,0.68185806954267303,0.27814629949216962
avgsd,30000880,0.68430368936007901,0.29654126998766084
avgsd,30000890,0.68936682588268094,0.30428330802416426
avgsd,30000900,0.68936682588268094,0.30428330802416426
avgsd,30000910,0.63997527526895703,0.27101124750810224
avgsd,30000920,0.58289205476200501,0.25518035527113625
avgsd,30000930,0.55620304791356601,0.25570601067733117
avgsd,30000940,0.68185806954267303,0.27814629949216962
avgsd,30000950,0.62466085114185799,0.30685552666548832
avgsd,30000960,0.60430495719572097,0.28416468181886778
avgsd,30000970,0.73420702067728505,0.29820009319066043
avgsd,30000980,0.68430368936007901,0.29654126998766084
avgsd,30000990,0.51860674945030005,0.2503763972045317
avgsd,30001000,0.68936682588268094,0.30428330802416426
avgsd,30001010,0.58289205476200501,0.25518035527113625
avgsd,30001020,0.68648036043336103,0.27526948052488642
avgsd,30001030,0.60430495719572097,0.28416468181886778
avgsd,30001040,0.68430368936007901,0.29654126998766084
avgsd,30001050,0.68185806954267303,0.27814629949216962
avgsd,30001060,0.68185806954267303,0.27814629949216962
avgsd,30001070,0.59255700438941095,0.2780087946814358
avgsd,30001080,0.60430495719572097,0.28416468181886778
avgsd,30001090,0.68936682588268094,0.30428330802416426
avgsd,30001100,0.49239974708978501,0.26298625092862105
avgsd,30001110,0.49239974708978501,0.26298625092862105
avgsd,30001120,0.63997527526895703,0.27101124750810224
avgsd,30001130,0.58289205476200501,0.25518035527113625
avgsd,30001140,0.62466085114185799,0.30685552666548832
avgsd,30001150,0.55620304791356601,0.25570601067733117
avgsd,30001160,0.68936682588268094,0.30428330802416426
avgsd,30001170,0.67749318865170005,0.27091463234433732
avgsd,30001180,0.60430495719572097,0.28416468181886778
avgsd,30001190,0.68936682588268094,0.30428330802416426
avgsd,30001200,0.49239974708978501,0.26298625092862105
avgsd,30001210,0.51860674945030005,0.2503763972045317
avgsd,30001220,0.67749318865170005,0.27091463234433732
avgsd,30001230,0.51860674945030005,0.2503763972045317
avgsd,30001240,0.73420702067728505,0.29820009319066043
avgsd,30001250,0.68648036043336103,0.27526948052488642
avgsd,30001260,0.68430368936007901,0.29654126998766084
avgsd,30001270,0.62466085114185799,0.30685552666548832
avgsd,30001280,0.63997527526895703,0.27101124750810224
avgsd,30001290,0.68648036043336103,0.27526948052488642
avgsd,30001300,0.67749318865170005,0.27091463234433732
avgsd,30001310,0.73420702067728505,0.29820009319066043
avgsd,30001320,0.59255700438941095,0.2780087946814358
avgsd,30001330,0.63997527526895703,0.27101124750810224
avgsd,30001340,0.68185806954267303,0.27814629949216962
avgsd,30001350,0.62466085114185799,0.30685552666548832
avgsd,30001360,0.60430495719572097,0.28416468181886778
avgsd,30001370,0.68430368936007901,0.29654126998766084
avgsd,30001380,0.68936682588268094,0.30428330802416426
avgsd,30001390,0.68936682588268094,0.30428330802416426
avgsd,30001400,0.68648036043336103,0.27526948052488642
avgsd,30001410,0.63997527526895703,0.27101124750810224
avgsd,30001420,0.68648036043336103,0.27526948052488642
avgsd,30001430,0.67749318865170005,0.27091463234433732
avgsd,30001440,0.62466085114185799,0.30685552666548832
avgsd,30001450,0.60430495719572097,0.28416468181886778
avgsd,30001460,0.58289205476200501,0.25518035527113625
avgsd,30001470,0.55620304791356601,0.25570601067733117
avgsd,30001480,0.49239974708978501,0.26298625092862105
avgsd,30001490,0.73420702067728505,0.29820009319066043
avgsd,30001500,0.60430495719572097,0.28416468181886778
avgsd,30001510,0.62466085114185799,0.30685552666548832
avgsd,30001520,0.55620304791356601,0.25570601067733117
avgsd,30001530,0.59255700438941095,0.2780087946814358
avgsd,30001540,0.49239974708978501,0.26298625092862105
avgsd,30001550,0.68430368936007901,0.29654126998766084
avgsd,30001560,0.62466085114185799,0.30685552666548832
avgsd,30001570,0.58289205476200501,0.25518035527113625
avgsd,30001580,0.58289205476200501,0.25518035527113625
avgsd,30001590,0.68648036043336103,0.27526948052488642
avgsd,30001600,0.68430368936007901,0.29654126998766084
avgsd,30001610,0.67749318865170005,0.27091463234433732
avgsd,30001620,0.59255700438941095,0.2780087946814358
avgsd,30001630,0.68648036043336103,0.27526948052488642
avgsd,30001640,0.68936682588268094,0.30428330802416426
avgsd,30001650,0.67749318865170005,0.27091463234433732
avgsd,30001660,0.51860674945030005,0.2503763972045317
avgsd,30001670,0.49239974708978501,0.26298625092862105
avgsd,30001680,0.58289205476200501,0.25518035527113625
avgsd,30001690,0.68648036043336103,0.27526948052488642
avgsd,30001700,0.68936682588268094,0.30428330802416426
avgsd,30001710,0.68185806954267303,0.27814629949216962
avgsd,30001720,0.51860674945030005,0.2503763972045317
avgsd,30001730,0.58289205476200501,0.25518035527113625
avgsd,30001740,0.63997527526895703,0.27101124750810224
avgsd,30001750,0.62466085114185799,0.30685552666548832
avgsd,30001760,0.63997527526895703,0.27101124750810224
avgsd,30001770,0.73420702067728505,0.29820009319066043
avgsd,30001780,0.68936682588268094,0.30428330802416426
avgsd,30001790,0.63997527526895703,0.27101124750810224
avgsd,30001800,0.49239974708978501,0.26298625092862105
avgsd,30001810,0.73420702067728505,0.29820009319066043
avgsd,30001820,0.58289205476200501,0.25518035527113625
avgsd,30001830,0.55620304791356601,0.25570601067733117
avgsd,30001840,0.51860674945030005,0.2503763972045317
avgsd,30001850,0.73420702067728505,0.29820009319066043
avgsd,30001860,0.68936682588268094,0.30428330802416426
avgsd,30001870,0.67749318865170005,0.27091463234433732
avgsd,30001880,0.49239974708978501,0.26298625092862105
avgsd,30001890,0.68430368936007901,0.29654126998766084
avgsd,30001900,0.63997527526895703,0.27101124750810224
avgsd,30001910,0.55620304791356601,0.25570601067733117
avgsd,30001920,0.68648036043336103,0.27526948052488642
avgsd,30001930,0.73420702067728505,0.29820009319066043
avgsd,30001940,0.49239974708978501,0.26298625092862105
avgsd,30001950,0.62466085114185799,0.30685552666548832
avgsd,30001960,0.73420702067728505,0.29820009319066043
avgsd,30001970,0.55620304791356601,0.25570601067733117
avgsd,30001980,0.58289205476200501,0.25518035527113625
avgsd,30001990,0.63997527526895703,0.27101124750810224
avgsd,30002000,0.55620304791356601,0.25570601067733117
avgsd,30002010,0.49239974708978501,0.26298625092862105
avgsd,30002020,0.73420702067728505,0.29820009319066043
avgsd,30002030,0.55620304791356601,0.25570601067733117
avgsd,30002040,0.62466085114185799,0.30685552666548832
avgsd,30002050,0.59255700438941095,0.2780087946814358
avgsd,30002060,0.63997527526895703,0.27101124750810224
avgsd,30002070,0.59255700438941095,0.2780087946814358
avgsd,30002080,0.68185806954267303,0.27814629949216962
avgsd,30002090,0.68648036043336103,0.27526948052488642
avgsd,30002100,0.67749318865170005,0.27091463234433732
avgsd,30002110,0.59255700438941095,0.2780087946814358
avgsd,30002120,0.51860674945030005,0.2503763972045317
avgsd,30002130,0.68648036043336103,0.27526948052488642
avgsd,30002140,0.67749318865170005,0.27091463234433732
avgsd,30002150,0.67749318865170005,0.27091463234433732
avgsd,30002160,0.63997527526895703,0.27101124750810224
avgsd,30002170,0.60430495719572097,0.28416468181886778
avgsd,30002180,0.73420702067728505,0.29820009319066043
avgsd,30002190,0.68936682588268094,0.30428330802416426
avgsd,30002200,0.68648036043336103,0.27526948052488642
avgsd,30002210,0.68648036043336103,0.27526948052488642
avgsd,30002220,0.68648036043336103,0.27526948052488642
avgsd,30002230,0.68936682588268094,0.30428330802416426
avgsd,30002240,0.68185806954267303,0.27814629949216962
avgsd,30002250,0.51860674945030005,0.2503763972045317
avgsd,30002260,0.68430368936007901,0.29654126998766084
avgsd,30002270,0.62466085114185799,0.30685552666548832
avgsd,30002280,0.62466085114185799,0.30685552666548832
avgsd,30002290,0.60430495719572097,0.28416468181886778
avgsd,30002300,0.58289205476200501,0.25518035527113625
avgsd,30002310,0.73420702067728505,0.29820009319066043
avgsd,30002320,0.51860674945030005,0.2503763972045317
genvar,30000010,0.274286637981006,0.19740016365058352
genvar,30000020,0.329327970466612,0.23701262206336751
genvar,30000030,0.36493833644016999,0.26264089226486487
genvar,30000040,0.28861535160283902,0.20771233355675306
genvar,30000050,0.36493833644016999,0.26264089226486487
genvar,30000060,0.32569180558119498,0.23439572629066266
genvar,30000070,0.31141987356455902,0.22412442129224353
genvar,30000080,0.31141987356455902,0.22412442129224353
genvar,30000090,0.28829874662792798,0.20748447749230894
genvar,30000100,0.30665660551642199,0.22069636552133534
genvar,30000110,0.30665660551642199,0.22069636552133534
genvar,30000120,0.291131791647952,0.20952337940418736
genvar,30000130,0.31141987356455902,0.22412442129224353
genvar,30000140,0.28945643233214102,0.20831764730746924
genvar,30000150,0.30270662276218002,0.21785361952450497
genvar,30000160,0.28945643233214102,0.20831764730746924
genvar,30000170,0.274286637981006,0.19740016365058352
genvar,30000180,0.36493833644016999,0.26264089226486487
genvar,30000190,0.32569180558119498,0.23439572629066266
genvar,30000200,0.28829874662792798,0.20748447749230894
genvar,30000210,0.274286637981006,0.19740016365058352
genvar,30000220,0.32569180558119498,0.23439572629066266
genvar,30000230,0.25920733223848502,0.18654780334888763
genvar,30000240,0.329327970466612,0.23701262206336751
genvar,30000250,0.30665660551642199,0.22069636552133534
genvar,30000260,0.31141987356455902,0.22412442129224353
genvar,30000270,0.32569180558119498,0.23439572629066266
genvar,30000280,0.32162435345760998,0.2314684392717003
genvar,30000290,0.274286637981006,0.19740016365058352
genvar,30000300,0.28829874662792798,0.20748447749230894
genvar,30000310,0.30270662276218002,0.21785361952450497
genvar,30000320,0.32162435345760998,0.2314684392717003
genvar,30000330,0.32162435345760998,0.2314684392717003
genvar,30000340,0.30270662276218002,0.21785361952450497
genvar,30000350,0.28829874662792798,0.20748447749230894
genvar,30000360,0.28945643233214102,0.20831764730746924
genvar,30000370,0.274286637981006,0.19740016365058352
genvar,30000380,0.337711709476745,0.243046278915141
genvar,30000390,0.30270662276218002,0.21785361952450497
genvar,30000400,0.28829874662792798,0.20748447749230894
genvar,30000410,0.274286637981006,0.19740016365058352
genvar,30000420,0.32569180558119498,0.23439572629066266
genvar,30000430,0.25920733223848502,0.18654780334888763
genvar,30000440,0.291131791647952,0.20952337940418736
genvar,30000450,0.30270662276218002,0.21785361952450497
genvar,30000460,0.329327970466612,0.23701262206336751
genvar,30000470,0.25920733223848502,0.18654780334888763
genvar,30000480,0.25920733223848502,0.18654780334888763
genvar,30000490,0.31141987356455902,0.22412442129224353
genvar,30000500,0.28861535160283902,0.20771233355675306
genvar,30000510,0.274286637981006,0.19740016365058352
genvar,30000520,0.32162435345760998,0.2314684392717003
genvar,30000530,0.28829874662792798,0.20748447749230894
genvar,30000540,0.28945643233214102,0.20831764730746924
genvar,30000550,0.36493833644016999,0.26264089226486487
genvar,30000560,0.28829874662792798,0.20748447749230894
genvar,30000570,0.32162435345760998,0.2314684392717003
genvar,30000580,0.30665660551642199,0.22069636552133534
genvar,30000590,0.32569180558119498,0.23439572629066266
genvar,30000600,0.31141987356455902,0.22412442129224353
genvar,30000610,0.291131791647952,0.20952337940418736
genvar,30000620,0.31141987356455902,0.22412442129224353
genvar,30000630,0.25920733223848502,0.18654780334888763
genvar,30000640,0.329327970466612,0.23701262206336751
genvar,30000650,0.329327970466612,0.23701262206336751
genvar,30000660,0.30665660551642199,0.22069636552133534
genvar,30000670,0.25920733223848502,0.18654780334888763
genvar,30000680,0.30665660551642199,0.22069636552133534
genvar,30000690,0.28829874662792798,0.20748447749230894
genvar,30000700,0.32569180558119498,0.23439572629066266
genvar,30000710,0.30270662276218002,0.21785361952450497
genvar,30000720,0.30665660551642199,0.22069636552133534
genvar,30000730,0.291131791647952,0.20952337940418736
genvar,30000740,0.28829874662792798,0.20748447749230894
genvar,30000750,0.291131791647952,0.20952337940418736
genvar,30000760,0.28829874662792798,0.20748447749230894
genvar,30000770,0.25920733223848502,0.18654780334888763
genvar,30000780,0.28945643233214102,0.20831764730746924
genvar,30000790,0.31141987356455902,0.22412442129224353
genvar,30000800,0.291131791647952,0.20952337940418736
genvar,30000810,0.31141987356455902,0.22412442129224353
genvar,30000820,0.30270662276218002,0.21785361952450497
genvar,30000830,0.32162435345760998,0.2314684392717003
genvar,30000840,0.28945643233214102,0.20831764730746924
genvar,30000850,0.337711709476745,0.243046278915141
genvar,30000860,0.31141987356455902,0.22412442129224353
genvar,30000870,0.28829874662792798,0.20748447749230894
genvar,30000880,0.30665660551642199,0.22069636552133534
genvar,30000890,0.36493833644016999,0.26264089226486487
genvar,30000900,0.36493833644016999,0.26264089226486487
genvar,30000910,0.291131791647952,0.20952337940418736
genvar,30000920,0.274286637981006,0.19740016365058352
genvar,30000930,0.25920733223848502,0.18654780334888763
genvar,30000940,0.28829874662792798,0.20748447749230894
genvar,30000950,0.337711709476745,0.243046278915141
genvar,30000960,0.32569180558119498,0.23439572629066266
genvar,30000970,0.329327970466612,0.23701262206336751
genvar,30000980,0.30665660551642199,0.22069636552133534
genvar,30000990,0.28945643233214102,0.20831764730746924
genvar,30001000,0.36493833644016999,0.26264089226486487
genvar,30001010,0.274286637981006,0.19740016365058352
genvar,30001020,0.28861535160283902,0.20771233355675306
genvar,30001030,0.32569180558119498,0.23439572629066266
genvar,30001040,0.30665660551642199,0.22069636552133534
genvar,30001050,0.28829874662792798,0.20748447749230894
genvar,30001060,0.28829874662792798,0.20748447749230894
genvar,30001070,0.31141987356455902,0.22412442129224353
genvar,30001080,0.32569180558119498,0.23439572629066266
genvar,30001090,0.36493833644016999,0.26264089226486487
genvar,30001100,0.30270662276218002,0.21785361952450497
genvar,30001110,0.30270662276218002,0.21785361952450497
genvar,30001120,0.291131791647952,0.20952337940418736
genvar,30001130,0.274286637981006,0.19740016365058352
genvar,30001140,0.337711709476745,0.243046278915141
genvar,30001150,0.25920733223848502,0.18654780334888763
genvar,30001160,0.36493833644016999,0.26264089226486487
genvar,30001170,0.32162435345760998,0.2314684392717003
genvar,30001180,0.32569180558119498,0.23439572629066266
genvar,30001190,0.36493833644016999,0.26264089226486487
genvar,30001200,0.30270662276218002,0.21785361952450497
genvar,30001210,0.28945643233214102,0.20831764730746924
genvar,30001220,0.32162435345760998,0.2314684392717003
genvar,30001230,0.28945643233214102,0.20831764730746924
genvar,30001240,0.329327970466612,0.23701262206336751
genvar,30001250,0.28861535160283902,0.20771233355675306
genvar,30001260,0.30665660551642199,0.22069636552133534
genvar,30001270,0.337711709476745,0.243046278915141
genvar,30001280,0.291131791647952,0.20952337940418736
genvar,30001290,0.28861535160283902,0.20771233355675306
genvar,30001300,0.32162435345760998,0.2314684392717003
genvar,30001310,0.329327970466612,0.23701262206336751
genvar,30001320,0.31141987356455902,0.22412442129224353
genvar,30001330,0.291131791647952,0.20952337940418736
genvar,30001340,0.28829874662792798,0.20748447749230894
genvar,30001350,0.337711709476745,0.243046278915141
genvar,30001360,0.32569180558119498,0.23439572629066266
genvar,30001370,0.30665660551642199,0.22069636552133534
genvar,30001380,0.36493833644016999,0.26264089226486487
genvar,30001390,0.36493833644016999,0.26264089226486487
genvar,30001400,0.28861535160283902,0.20771233355675306
genvar,30001410,0.291131791647952,0.20952337940418736
genvar,30001420,0.28861535160283902,0.20771233355675306
genvar,30001430,0.32162435345760998,0.2314684392717003
genvar,30001440,0.337711709476745,0.243046278915141
genvar,30001450,0.32569180558119498,0.23439572629066266
genvar,30001460,0.274286637981006,0.19740016365058352
genvar,30001470,0.25920733223848502,0.18654780334888763
genvar,30001480,0.30270662276218002,0.21785361952450497
genvar,30001490,0.329327970466612,0.23701262206336751
genvar,30001500,0.32569180558119498,0.23439572629066266
genvar,30001510,0.337711709476745,0.243046278915141
genvar,30001520,0.25920733223848502,0.18654780334888763
genvar,30001530,0.31141987356455902,0.22412442129224353
genvar,30001540,0.30270662276218002,0.21785361952450497
genvar,30001550,0.30665660551642199,0.22069636552133534
genvar,30001560,0.337711709476745,0.243046278915141
genvar,30001570,0.274286637981006,0.19740016365058352
genvar,30001580,0.274286637981006,0.19740016365058352
genvar,30001590,0.28861535160283902,0.20771233355675306
genvar,30001600,0.30665660551642199,0.22069636552133534
genvar,30001610,0.32162435345760998,0.2314684392717003
genvar,30001620,0.31141987356455902,0.22412442129224353
genvar,30001630,0.28861535160283902,0.20771233355675306
genvar,30001640,0.36493833644016999,0.26264089226486487
genvar,30001650,0.32162435345760998,0.2314684392717003
genvar,30001660,0.28945643233214102,0.20831764730746924
genvar,30001670,0.30270662276218002,0.21785361952450497
genvar,30001680,0.274286637981006,0.19740016365058352
genvar,30001690,0.28861535160283902,0.20771233355675306
genvar,30001700,0.36493833644016999,0.26264089226486487
genvar,30001710,0.28829874662792798,0.20748447749230894
genvar,30001720,0.28945643233214102,0.20831764730746924
genvar,30001730,0.274286637981006,0.19740016365058352
genvar,30001740,0.291131791647952,0.20952337940418736
genvar,30001750,0.337711709476745,0.243046278915141
genvar,30001760,0.291131791647952,0.20952337940418736
genvar,30001770,0.329327970466612,0.23701262206336751
genvar,30001780,0.36493833644016999,0.26264089226486487
