source_column,source_value,value_label
wrm4a_s,95,agree - refused
wrm4a_s,96,disagree - dk
wrm4a_s,97,disagree - ref
wrm4a_s,98,don't know
wrm4a_s,99,refused
wrm4b_a,1,agree
wrm4b_a,2,disagree
wrm4b_a,3,fall in between
wrm4b_a,4,haven't thought much about this
wrm4b_a,8,don't know
wrm4b_a,9,refused
wrm4b_b,1,agree strongly
wrm4b_b,5,agree somewhat
wrm4b_b,8,don't know
wrm4b_b,9,refused
wrm4b_c,1,disagree strongly
wrm4b_c,5,disagree somewhat
wrm4b_c,8,don't know
wrm4b_c,9,refused
wrm4b_s,1,agree strongly
wrm4b_s,2,agree somewhat
wrm4b_s,3,fall in between
wrm4b_s,4,disagree somewhat
wrm4b_s,5,disagree strongly
wrm4b_s,6,haven't thought much about this
wrm4b_s,94,agree - dk
wrm4b_s,95,agree - refused
wrm4b_s,96,disagree - dk
wrm4b_s,97,disagree - ref
wrm4b_s,98,don't know
wrm4b_s,99,refused
wrm5,1,supports
wrm5,3,opposes
wrm5,5,haven't heard anything about this
wrm5,8,don't know
wrm5,9,refused
hngr,1,very serious
hngr,2,somewhat serious
hngr,3,not too serious
hngr,4,not at all
hngr,8,don't know
hngr,9,refused
pair1_a,1,statement 1
pair1_a,3,statement 2
pair1_a,5,agree with both equally
pair1_a,7,vol: agree with neither
pair1_a,8,don't know
pair1_a,9,refused
pair1_b,1,strongly
pair1_b,5,somewhat
pair1_b,8,don't know
pair1_b,9,refused
pair2_a,1,statement 1
pair2_a,3,statement 2
pair2_a,5,agree with both equally
pair2_a,7,vol: agree with neither
pair2_a,8,don't know
pair2_a,9,refused
pair2_b,1,strongly
pair2_b,5,somewhat
pair2_b,8,don't know
pair2_b,9,refused
pair3_a,1,statement 1
pair3_a,3,statement 2
pair3_a,5,agree with both equally
pair3_a,7,vol: agree with neither
pair3_a,8,don't know
pair3_a,9,refused
pair3_b,1,strongly
pair3_b,5,somewhat
pair3_b,8,don't know
pair3_b,9,refused
pdem1_a,98,don't know
pdem1_a,99,refused
pdem1_b,98,don't know
pdem1_b,99,refused
pdem1_c,98,don't know
pdem1_c,99,refused
pdem2_a,98,don't know
pdem2_a,99,refused
pdem2_b,98,don't know
pdem2_b,99,refused
pdem2_c,98,don't know
pdem2_c,99,refused
aid1,1,increased
aid1,3,reduced
aid1,5,kept about the same
aid1,8,don't know
aid1,9,refused
aid2a_a,98,don't know
aid2a_a,99,refused
aid2a_b,98,don't know
aid2a_b,99,refused
aid2a_c,98,don't know
aid2a_c,99,refused
aid2b_a,98,don't know
aid2b_a,99,refused
aid2b_b,98,don't know
aid2b_b,99,refused
aid3,1,increase
aid3,2,decrease
aid3,3,keep it the same
aid3,4,haven't heard anything about this
aid3,8,don't know
aid3,9,refused
mact1_a,1,support
mact1_a,2,oppose
mact1_a,3,neither support nor oppose
mact1_a,8,don't know
mact1_a,9,refused
mact1_b,1,support strongly
mact1_b,5,support somewhat
mact1_b,8,don't know
mact1_b,9,refused
mact1_c,1,oppose strongly
mact1_c,5,oppose somewhat
mact1_c,8,don't know
mact1_c,9,refused
mact1_s,1,support strongly
mact1_s,2,support somewhat
mact1_s,3,neither support nor oppose
mact1_s,4,oppose somewhat
mact1_s,5,oppose strongly
mact1_s,94,support - don't know
mact1_s,95,support - refused
mact1_s,96,oppose - don't know
mact1_s,97,oppose - refused
mact1_s,98,don't know
mact1_s,99,refused
mact2_a,1,support
mact2_a,2,oppose
mact2_a,3,neither support nor oppose
mact2_a,8,don't know
mact2_a,9,refused
mact2_b,1,support strongly
mact2_b,5,support somewhat
mact2_b,8,don't know
mact2_b,9,refused
mact2_c,1,oppose strongly
mact2_c,5,oppose somewhat
mact2_c,8,don't know
mact2_c,9,refused
mact2_s,1,support strongly
mact2_s,2,support somewhat
mact2_s,3,neither support nor oppose
mact2_s,4,oppose somewhat
mact2_s,5,oppose strongly
mact2_s,94,support - don't know
mact2_s,95,support - refused
mact2_s,96,oppose - don't know
mact2_s,97,oppose - refused
mact2_s,98,don't know
mact2_s,99,refused
mact3_a,1,support
mact3_a,2,oppose
mact3_a,3,neither support nor oppose
mact3_a,8,don't know
mact3_a,9,refused
mact3_b,1,support strongly
mact3_b,5,support somewhat
mact3_b,8,don't know
mact3_b,9,refused
mact3_c,1,oppose strongly
mact3_c,5,oppose somewhat
mact3_c,8,don't know
mact3_c,9,refused
mact3_s,1,support strongly
mact3_s,2,support somewhat
mact3_s,3,neither support nor oppose
mact3_s,4,oppose somewhat
mact3_s,5,oppose strongly
mact3_s,94,support - don't know
mact3_s,95,support - refused
mact3_s,96,oppose - don't know
mact3_s,97,oppose - refused
mact3_s,98,don't know
mact3_s,99,refused
mact4_a,1,support
mact4_a,2,oppose
mact4_a,3,neither support nor oppose
mact4_a,8,don't know
mact4_a,9,refused
mact4_b,1,support strongly
mact4_b,5,support somewhat
mact4_b,8,don't know
mact4_b,9,refused
mact4_c,1,oppose strongly
mact4_c,5,oppose somewhat
mact4_c,8,don't know
mact4_c,9,refused
mact4_s,1,support strongly
mact4_s,2,support somewhat
mact4_s,3,neither support nor oppose
mact4_s,4,oppose somewhat
mact4_s,5,oppose strongly
mact4_s,94,support - don't know
mact4_s,95,support - refused
mact4_s,96,oppose - don't know
mact4_s,97,oppose - refused
mact4_s,98,don't know
mact4_s,99,refused
mact5_a,1,support
mact5_a,2,oppose
mact5_a,3,neither support nor oppose
mact5_a,8,don't know
mact5_a,9,refused
mact5_b,1,support strongly
mact5_b,5,support somewhat
mact5_b,8,don't know
mact5_b,9,refused
mact5_c,1,oppose strongly
mact5_c,5,oppose somewhat
mact5_c,8,don't know
mact5_c,9,refused
mact5_s,1,support strongly
mact5_s,2,support somewhat
mact5_s,3,neither support nor oppose
mact5_s,4,oppose somewhat
mact5_s,5,oppose strongly
mact5_s,94,support - don't know
mact5_s,95,support - refused
mact5_s,96,oppose - don't know
mact5_s,97,oppose - refused
mact5_s,98,don't know
mact5_s,99,refused
mact6_a,1,support
mact6_a,2,oppose
mact6_a,3,neither support nor oppose
mact6_a,8,don't know
mact6_a,9,refused
mact6_b,1,support strongly
mact6_b,5,support somewhat
mact6_b,8,don't know
mact6_b,9,refused
mact6_c,1,oppose strongly
mact6_c,5,oppose somewhat
mact6_c,8,don't know
mact6_c,9,refused
mact6_s,1,support strongly
mact6_s,2,support somewhat
mact6_s,3,neither support nor oppose
mact6_s,4,oppose somewhat
mact6_s,5,oppose strongly
mact6_s,94,support - don't know
mact6_s,95,support - refused
mact6_s,96,oppose - don't know
mact6_s,97,oppose - refused
mact6_s,98,don't know
mact6_s,99,refused
trd1_a,1,work one by one
trd1_a,2,through institutions
trd1_a,3,leave as they are
trd1_a,8,don't know
trd1_a,9,refused
trd1_b,1,work one by one
trd1_b,2,through institutions
trd1_b,3,leave as they are
trd1_b,8,don't know
trd1_b,9,refused
trd2,1,repeal nafta
trd2,3,leave nafta as is
trd2,5,include more countries
trd2,8,don't know
trd2,9,refused
trd3_a,1,loss of many jobs
trd3_a,2,loss of some jobs
trd3_a,3,loss of a few jobs
trd3_a,4,loss of no jobs
trd3_a,8,don't know
trd3_a,9,refused
trd3_b,1,create many jobs
trd3_b,2,create some jobs
trd3_b,3,create a few jobs
trd3_b,4,create no jobs
trd3_b,8,don't know
trd3_b,9,refused
trd4,1,higher trade barriers
trd4,2,lower trade barriers
trd4,3,about the same
trd4,4,haven't heard anything about this
trd4,8,don't know
trd4,9,refused
int1a_a,98,don't know
int1a_a,99,refused
int1a_b,98,don't know
int1a_b,99,refused
int1b_a,98,don't know
int1b_a,99,refused
int1b_b,98,don't know
int1b_b,99,refused
int1b_c,98,don't know
int1b_c,99,refused
int1b_d,98,don't know
int1b_d,99,refused
int2a,1,us by itself
int2a,2,us with allies
int2a,3,us & allies thru un
int2a,4,un lead
int2a,5,nobody should take the lead
int2a,8,don't know
int2a,9,refused
int2b,1,us by itself
int2b,2,us with allies
int2b,3,us & allies thru un
int2b,4,un lead
int2b,5,nobody should take the lead
int2b,8,don't know
int2b,9,refused
int3,1,very important
int3,2,somewhat important
int3,3,not too important
int3,4,not at all
int3,8,don't know
int3,9,refused
kno1_a,1,1 dollar
kno1_a,2,5 dollars
kno1_a,3,10 dollars
kno1_a,4,20 dollars
kno1_a,5,30+ dollars
kno1_a,6,not much idea
kno1_a,7,vol: other amount (specify)
kno1_a,8,don't know
kno1_a,9,refused
kno1_b,1,1 dollar
kno1_b,2,5 dollars
kno1_b,3,10 dollars
kno1_b,4,20 dollars
kno1_b,5,30+ dollars
kno1_b,6,not much idea
kno1_b,7,vol: other amount (specify)
kno1_b,8,don't know
kno1_b,9,refused
kno2_a,1,4 dollars
kno2_a,2,8 dollars
kno2_a,3,12 dollars
kno2_a,4,24+ dollars
kno2_a,5,not much idea
kno2_a,7,vol: other amount (specify)
kno2_a,8,don't know
kno2_a,9,refused
kno2_b,1,fewer than 5 out of 100
kno2_b,2,about 10 of 100
kno2_b,3,about 20 of 100
kno2_b,4,30+ out of 100
kno2_b,5,not much idea
kno2_b,7,vol: other amount (specify)
kno2_b,8,don't know
kno2_b,9,refused
kno3_a,1,true
kno3_a,5,false
kno3_a,8,don't know
kno3_a,9,refused
kno3_b,1,true
kno3_b,5,false
kno3_b,8,don't know
kno3_b,9,refused
prtyid_a,1,democrat
prtyid_a,3,republican
prtyid_a,5,independent
prtyid_a,6,no preference
prtyid_a,7,other (specify)
prtyid_a,8,don't know
prtyid_a,9,refused
prtyid_b,1,strong
prtyid_b,5,not very strong
prtyid_b,8,don't know
prtyid_b,9,refused
prtyid_c,1,strong
prtyid_c,5,not very strong
prtyid_c,8,don't know
prtyid_c,9,refused
prtyid_d,1,democratic
prtyid_d,5,republican
prtyid_d,7,vol: neither
prtyid_d,8,don't know
prtyid_d,9,refused
party,1,strong democrat
party,2,not strng democrat
party,3,not strng republican
party,4,strong republican
party,5,"indep, closer to democrat"
party,6,"indep, closer to republican"
party,7,"indep, closer to neither"
party,8,"nopref, closer to democrat"
party,9,"nopref, closer to republican"
party,10,"nopref, closer to neither"
party,11,"othr, closer to democrat"
party,12,"othr, closer to republican"
party,13,"othr, closer to neither"
party,14,"demo, dk/ref"
party,15,"rep, dk/ref"
party,16,"indep, dk/ref"
party,17,"nopref, dk/ref"
party,18,"othr, dk/ref"
party,98,don't know
party,99,refused
amer1_a,1,agree
amer1_a,5,disagree
amer1_a,8,don't know
amer1_a,9,refused
amer1_b,1,agree strongly
amer1_b,5,agree somewhat
amer1_b,8,don't know
amer1_b,9,refused
amer1_c,1,disagree strongly
amer1_c,5,disagree somewhat
amer1_c,8,don't know
amer1_c,9,refused
amer1_s,1,agree strongly
amer1_s,2,agree somewhat
amer1_s,3,disagree somewhat
amer1_s,4,disagree strongly
amer1_s,94,agree - dk
amer1_s,95,agree - refused
amer1_s,96,disagree - dk
amer1_s,97,disagree - ref
amer1_s,98,don't know
amer1_s,99,refused
amer2_a,1,agree
amer2_a,5,disagree
amer2_a,8,don't know
amer2_a,9,refused
amer2_b,1,agree strongly
amer2_b,5,agree somewhat
amer2_b,8,don't know
amer2_b,9,refused
amer2_c,1,disagree strongly
amer2_c,5,disagree somewhat
amer2_c,8,don't know
amer2_c,9,refused
amer2_s,1,agree strongly
amer2_s,2,agree somewhat
amer2_s,3,disagree somewhat
amer2_s,4,disagree strongly
amer2_s,94,agree - dk
amer2_s,95,agree - refused
amer2_s,96,disagree - dk
amer2_s,97,disagree - ref
amer2_s,98,don't know
amer2_s,99,refused
ideo_a,98,don't know
ideo_a,99,refused
ideo_b,98,don't know
ideo_b,99,refused
ideo_c,98,don't know
ideo_c,99,refused
news1_a,0,none
news1_a,1,one day
news1_a,2,two days
news1_a,3,three days
news1_a,4,four days
news1_a,5,five days
news1_a,6,six days
news1_a,7,seven days
news1_a,8,don't know
news1_a,9,refused
news1_b,1,a great deal
news1_b,2,quite a bit
news1_b,3,some
news1_b,4,very little
news1_b,5,none
news1_b,8,don't know
news1_b,9,refused
news2_a,0,none
news2_a,1,one day
news2_a,2,two days
news2_a,3,three days
news2_a,4,four days
news2_a,5,five days
news2_a,6,six days
news2_a,7,seven days
news2_a,8,don't know
news2_a,9,refused
news2_b,1,a great deal
news2_b,2,quite a bit
news2_b,3,some
news2_b,4,very little
news2_b,5,none
news2_b,8,don't know
news2_b,9,refused
pint_a,1,very interested
pint_a,2,somewhat interested
pint_a,3,not very interested
pint_a,4,not at all interested
pint_a,8,don't know
pint_a,9,refused
pint_b,1,very interested
pint_b,2,somewhat interested
pint_b,3,not very interested
pint_b,4,not at all interested
pint_b,8,don't know
pint_b,9,refused
pdsc,1,almost daily day
pdsc,2,several times a week
pdsc,3,at least once a week
pdsc,4,at least once a month
pdsc,5,a few times a year
pdsc,6,almost never
pdsc,8,don't know
pdsc,9,refused
val1_a,1,agree
val1_a,3,disagree
val1_a,5,fall in between
val1_a,8,don't know
val1_a,9,refused
val1_b,1,agree strongly
val1_b,5,agree somewhat
val1_b,8,don't know
val1_b,9,refused
val1_c,1,disagree strongly
val1_c,5,disagree somewhat
val1_c,8,don't know
val1_c,9,refused
val1_s,1,agree strongly
val1_s,2,agree somewhat
val1_s,3,fall in between
val1_s,4,disagree somewhat
val1_s,5,disagree strongly
val1_s,94,agree - dk
val1_s,95,agree - refused
val1_s,96,disagree - dk
val1_s,97,disagree - ref
val1_s,98,don't know
val1_s,99,refused
val2_a,1,agree
val2_a,3,disagree
val2_a,5,fall in between
val2_a,8,don't know
val2_a,9,refused
val2_b,1,agree strongly
val2_b,5,agree somewhat
val2_b,8,don't know
val2_b,9,refused
val2_c,1,disagree strongly
val2_c,5,disagree somewhat
val2_c,8,don't know
val2_c,9,refused
val2_s,1,agree strongly
val2_s,2,agree somewhat
val2_s,3,fall in between
val2_s,4,disagree somewhat
val2_s,5,disagree strongly
val2_s,94,agree - dk
val2_s,95,agree - refused
val2_s,96,disagree - dk
val2_s,97,disagree - ref
val2_s,98,don't know
val2_s,99,refused
val3_a,1,agree
val3_a,3,disagree
val3_a,5,fall in between
val3_a,8,don't know
val3_a,9,refused
val3_b,1,agree strongly
val3_b,5,agree somewhat
val3_b,8,don't know
val3_b,9,refused
val3_c,1,disagree strongly
val3_c,5,disagree somewhat
val3_c,8,don't know
val3_c,9,refused
val3_s,1,agree strongly
val3_s,2,agree somewhat
val3_s,3,fall in between
val3_s,4,disagree somewhat
val3_s,5,disagree strongly
val3_s,94,agree - don't know
val3_s,95,agree - refused
val3_s,96,disagree - dk
val3_s,97,disagree - ref
val3_s,98,don't know
val3_s,99,refused
val4_a,1,agree
val4_a,3,disagree
val4_a,5,fall in between
val4_a,8,don't know
val4_a,9,refused
val4_b,1,agree strongly
val4_b,5,agree somewhat
val4_b,8,don't know
val4_b,9,refused
val4_c,1,disagree strongly
val4_c,5,disagree somewhat
val4_c,8,don't know
val4_c,9,refused
val4_s,1,agree strongly
val4_s,2,agree somewhat
val4_s,3,fall in between
val4_s,4,disagree somewhat
val4_s,5,disagree strongly
val4_s,94,agree - dk
val4_s,95,agree - refused
val4_s,96,disagree - dk
val4_s,97,disagree - ref
val4_s,98,don't know
val4_s,99,refused
pair4_a,1,statement 1
pair4_a,3,statement 2
pair4_a,5,agree with both equally
pair4_a,7,vol: agree with neither
pair4_a,8,don't know
pair4_a,9,refused
pair4_b,1,strongly
pair4_b,5,somewhat
pair4_b,8,don't know
pair4_b,9,refused
dsagr1_a,1,agree strongly
dsagr1_a,2,agree somewhat
dsagr1_a,3,neither agree nor disagree
dsagr1_a,4,disagree somewhat
dsagr1_a,5,disagree strongly
dsagr1_a,7,vol: no opinion
dsagr1_a,8,don't know
dsagr1_a,9,refused
dsagr1_b,1,agree strongly
dsagr1_b,2,agree somewhat
dsagr1_b,3,neither agree nor disagree
dsagr1_b,4,disagree somewhat
dsagr1_b,5,disagree strongly
dsagr1_b,7,vol: no opinion
dsagr1_b,8,don't know
dsagr1_b,9,refused
dsagr2_a,1,agree strongly
dsagr2_a,2,agree somewhat
dsagr2_a,3,neither agree nor disagree
dsagr2_a,4,disagree somewhat
dsagr2_a,5,disagree strongly
dsagr2_a,7,vol: no opinion
dsagr2_a,8,don't know
dsagr2_a,9,refused
dsagr2_b,1,agree strongly
dsagr2_b,2,agree somewhat
dsagr2_b,3,neither agree nor disagree
dsagr2_b,4,disagree somewhat
dsagr2_b,5,disagree strongly
dsagr2_b,7,vol: no opinion
dsagr2_b,8,don't know
dsagr2_b,9,refused
dsagr2_c,1,agree strongly
dsagr2_c,2,agree somewhat
dsagr2_c,3,neither agree nor disagree
dsagr2_c,4,disagree somewhat
dsagr2_c,5,disagree strongly
dsagr2_c,7,vol: no opinion
dsagr2_c,8,don't know
dsagr2_c,9,refused
yearborn,9999,refused
ppage,98,don't know
ppage,99,refused
educ_a,0,less than first grade/no formal schooling
educ_a,12,cmp hs/ged
educ_a,13,some college
educ_a,14,some college
educ_a,15,some college
educ_a,16,undergraduate degree
educ_a,17,"postgrad wk, grad degr"
educ_a,98,don't know
educ_a,99,refused
educ_b,1,yes
educ_b,5,no
educ_b,8,don't know
educ_b,9,refused
mandc_a,1,married and living with spouse
mandc_a,2,never married
mandc_a,3,divorced
mandc_a,4,separated
mandc_a,5,widowed
mandc_a,7,vol: partnered but not married
mandc_a,8,don't know
mandc_a,9,refused
mandc_b,1,yes
mandc_b,5,no
mandc_b,8,don't know
mandc_b,9,refused
mandc_c,98,don't know
mandc_c,99,refused
hisp,1,"yes, mex-amer/chicano"
hisp,2,"yes, puerto rican"
hisp,3,"yes, cuban"
hisp,4,"yes, other hispanic"
hisp,5,no (none of the above)
hisp,8,don't know
hisp,9,refused
race,1,white
race,2,black
race,3,american indian or alaskan native
race,4,asian or pacific islander
race,5,other (specify)
race,6,vol: mixed race (specify)
race,7,vol: self-identifies as hispanic/latino
race,8,don't know
race,9,refused
pborn_a,1,"yes          (skip to ""empl"")"
pborn_a,5,no
pborn_a,8,"don't know   (skip to ""empl"")"
pborn_a,9,"refused      (skip to ""empl"")"
pborn_b,1,united states
pborn_b,2,mexico
pborn_b,3,el salvador
pborn_b,4,guatemala
pborn_b,5,taiwan
pborn_b,6,china
pborn_b,7,vietnam
pborn_b,8,philippines
pborn_b,9,india
pborn_b,10,iran (persian)
pborn_b,11,palestine
pborn_b,97,other (specify)
pborn_b,98,don't know
pborn_b,99,refused
pborn_c,1,united states
pborn_c,2,mexico
pborn_c,3,el salvador
pborn_c,4,guatemala
pborn_c,5,taiwan
pborn_c,6,china
pborn_c,7,vietnam
pborn_c,8,philippines
pborn_c,9,india
pborn_c,10,iran (persian)
pborn_c,11,palestine
pborn_c,97,other (specify)
pborn_c,98,don't know
pborn_c,99,refused
empl,1,working now
empl,2,temp laid off
empl,3,unemployed
empl,4,retired
empl,5,disabled
empl,6,homemaker (not working)
empl,7,student
empl,8,other (specify)
empl,97,vol: working student (part or full-time)
empl,98,don't know
empl,99,refused
lastw,1,in the last 12 months
lastw,2,more than 12 months ago but within last 2 yrs
lastw,3,more than 2 years ago
lastw,4,never worked at a regular job
lastw,98,don't know
lastw,99,refused
etyp,1,self-employed
etyp,2,private
etyp,3,federal gov't
etyp,4,state gov't
etyp,5,local gov't
etyp,6,family busns/farm
etyp,8,don't know
etyp,9,refused
eocc,1,"profssnl, technical"
eocc,2,"manager, admin"
eocc,3,sales worker
eocc,4,clerical worker
eocc,5,skilled worker or craftsman
eocc,6,machine operator
eocc,7,laborer
eocc,8,farmer or farm manager
eocc,9,farm laborer
eocc,10,service worker
eocc,11,something else (specify)
eocc,98,don't know
eocc,99,refused
milt_a,1,yes
milt_a,5,no
milt_a,8,don't know
milt_a,9,refused
milt_b,1,less than 6 months
milt_b,2,6 months to a year
milt_b,3,1 to 2 years
milt_b,4,3 to 5 years
milt_b,5,more than 5 years
milt_b,7,vol: never
milt_b,8,don't know
milt_b,9,refused
milt_c,1,less than 6 months
milt_c,2,6 months to a year
milt_c,3,1 to 2 years
milt_c,4,3 to 5 years
milt_c,5,more than 5 years
milt_c,7,vol: never
milt_c,8,don't know
milt_c,9,refused
abrd_a,1,yes
abrd_a,5,no
abrd_a,8,don't know
abrd_a,9,refused
abrd_b,1,yes
abrd_b,5,no
abrd_b,8,don't know
abrd_b,9,refused
rel1_a,1,yes
rel1_a,5,no
rel1_a,8,don't know
rel1_a,9,refused
rel1_b,1,yes
rel1_b,5,no
rel1_b,8,don't know
rel1_b,9,refused
rel1_c,1,every week
rel1_c,2,almost every wk
rel1_c,3,1-2 times a month
rel1_c,4,a few times a year
