legacy_field,caseid,historical_value,approved_value
grpgain,1,2,0.41958041958041964
grpgain,4,1.7202797202797206,0.5454545454545454
grpgain,5,0.6293706293706294,0.5090909090909091
grpgain,6,2.9090909090909074,0.2517482517482517
grpgain,8,0.4484848484848485,0.42424242424242425
grpgain,11,0.5370629370629371,0.2763636363636363
grpgain,12,0.28571428571428575,0.2987012987012987
grpgain,17,0.5714285714285713,0.31404958677685957
grpgain,24,0.42727272727272736,0.412987012987013
grpgain,25,0.45021645021645024,0.4282828282828283
grpgain,31,0.5874125874125874,0.37987012987012997
grpgain,32,0.10489510489510487,0.5272727272727272
grpgain,38,0.448051948051948,0.47727272727272724
grpgain,39,0.18842975206611573,0.5118881118881119
grpgain,42,0.607792207792208,0.33719008264462813
grpgain,43,0.7030303030303031,0.3916083916083916
grpgain,46,0.5619834710743802,0.5974025974025974
grpgain,49,0.3776223776223776,0.3776223776223776
grpgain,57,1.0681818181818183,0.5454545454545454
grpgain,61,0.289044289044289,0.4069264069264069
grpgain,64,0.04958677685950415,0.44545454545454544
grpgain,68,0.22377622377622378,0.43636363636363634
grpgain,79,0.6293706293706293,0.37499999999999994
grpgain,83,0.15757575757575756,0.4484848484848485
grpgain,86,1.762237762237763,0.4615384615384614
grpgain,87,0.1958041958041958,0.47474747474747486
grpgain,88,0.6293706293706294,0.3878787878787879
grpgain,90,0.6272727272727272,0.5034965034965034
grpgain,93,0.6818181818181818,0.4272727272727273
grpgain,95,0.4435564435564435,0.37162837162837165
grpgain,107,0.9230769230769231,0.46753246753246747
grpgain,108,1.5104895104895106,0.5034965034965035
grpgain,110,3.4181818181818175,0.39669421487603307
grpgain,126,0.2181818181818182,0.4218181818181817
grpgain,127,1.1157024793388428,0.35664335664335667
grpgain,130,1.0000000000000002,0.6433566433566433
grpgain,133,1.2755244755244755,0.26853146853146853
grpgain,135,0.8330578512396694,0.5142857142857142
grpgain,137,0.17532467532467527,0.3909090909090908
grpgain,142,0.5963636363636364,0.5527272727272726
grpgain,143,0.21445221445221443,0.39160839160839167
grpgain,146,0.12121212121212117,0.4187327823691461
grpgain,152,0.1575757575757576,0.47933884297520657
grpgain,154,0.414725770097671,0.480610298792117
grpgain,155,0.43388429752066127,0.4659090909090909
grpgain,158,0.1428571428571429,0.4606060606060606
grpgain,164,0.5672727272727273,0.509090909090909
grpgain,165,0.11748251748251747,0.5034965034965034
grpgain,167,0.5714285714285716,0.47952047952047944
grpgain,170,0.24935064935064935,0.4363636363636364
grpgain,174,0.1333333333333333,0.3878787878787879
grpgain,177,0.36363636363636387,0.4727272727272728
grpgain,178,0.38787878787878804,0.44155844155844154
grpgain,180,0.4848484848484847,0.48484848484848486
grpgain,182,0.0779220779220779,0.39160839160839167
grpgain,183,0.36363636363636365,0.5874125874125874
grpgain,186,0.42020202020202024,0.4195804195804196
grpgain,189,0.4363636363636363,0.38252656434474613
grpgain,199,0.17662337662337665,0.448051948051948
grpgain,200,0.35431235431235436,0.5454545454545455
grpgain,205,4.636363636363634,0.20454545454545453
grpgain,208,0.29090909090909095,0.6060606060606061
grpgain,210,0.597979797979798,0.3549783549783549
grpgain,216,0.5394605394605394,0.4435564435564435
grpgain,224,0.24335664335664337,0.44475524475524475
grpgain,226,0.4285714285714286,0.3506493506493507
grpgain,239,0.2613636363636363,0.5606060606060607
grpgain,240,0.40330578512396703,0.5206611570247935
grpgain,244,0.9890909090909092,0.40279720279720277
grpgain,248,0.16161616161616163,0.49292929292929294
grpgain,249,0.3376623376623376,0.3376623376623376
grpgain,252,0.0568181818181818,0.434659090909091
grpgain,256,0.7636363636363637,0.5575757575757577
grpgain,260,1.2587412587412585,0.34545454545454546
grpgain,262,0.6503496503496502,0.39860139860139865
grpgain,307,0.26666666666666666,0.5384615384615384
grpgain,309,0.7045454545454545,0.37762237762237755
grpgain,312,0.503030303030303,0.5454545454545454
grpgain,313,0.7657342657342657,0.4272727272727273
grpgain,315,0.4075924075924076,0.40519480519480516
grpgain,321,0.3669421487603306,0.4753246753246753
grpgain,327,0.7272727272727273,0.36363636363636365
grpgain,329,5.818181818181817,0.6363636363636364
grpgain,338,0.6623376623376622,0.40909090909090917
grpgain,340,0.20606060606060597,0.4121212121212121
grpgain,343,0.37847866419295,0.4452690166975882
grpgain,344,0.35431235431235425,0.5627705627705629
grpgain,352,0.27012987012987016,0.5454545454545455
grpgain,353,0.36363636363636365,0.3461538461538462
grpgain,357,0.5785123966942151,0.38636363636363635
grpgain,358,1.0129870129870129,0.4848484848484849
grpgain,361,0.7552447552447551,0.36363636363636365
grpgain,364,1.027972027972028,0.5681818181818182
grpgain,366,0.6666666666666667,0.3393939393939394
grpgain,370,1.5324675324675325,0.36363636363636365
grpgain,396,0.17142857142857146,0.44628099173553715
grpgain,397,0.717948717948718,0.42890442890442887
grpgain,399,0.7070707070707068,0.354978354978355
grpgain,403,0.7613636363636364,0.5000000000000001
grpgain,404,0.5545454545454545,0.3776223776223777
grpgain,417,0.1558441558441558,0.6113886113886114
grpgain,419,0.025174825174825183,0.6377622377622376
grpgain,420,0.5090909090909091,0.30545454545454537
grpgain,425,0.4282828282828283,0.46280991735537186
grpgain,430,0.18732782369146006,0.4755244755244756
grpgain,432,0.35844155844155845,0.2805194805194805
grpgain,433,0.151048951048951,0.3428571428571428
grpgain,480,1.863636363636364,0.3776223776223776
grpgain,482,0.3181818181818181,0.5454545454545454
grpgain,484,0.6713286713286711,0.3781818181818182
grpgain,504,0.3920454545454544,0.37272727272727274
grpgain,512,0.5606060606060607,0.32167832167832167
grpgain,513,0.5206611570247935,0.41794569067296333
grpgain,514,0.5034965034965033,0.45454545454545453
grpgain,515,2.2181818181818187,0.5454545454545454
grpgain,520,0.2657342657342658,0.3916083916083916
grpgain,521,0.6461538461538461,0.40519480519480516
grpgain,522,0.43156843156843155,0.5874125874125875
grpgain,523,1.0909090909090908,0.41558441558441567
grpgain,527,0.4848484848484849,0.4772727272727273
grpgain,528,0.2121212121212122,0.3151515151515152
grpgain,530,0.618181818181818,0.5818181818181818
grpgain,531,0.31168831168831174,0.456198347107438
grpgain,532,0.6331168831168833,0.43388429752066127
grpgain,537,1.0909090909090913,0.4615384615384614
grpgain,538,0.25252525252525254,0.428904428904429
grpgain,539,1.0181818181818179,0.8571428571428571
grpgain,541,1.1157024793388428,0.2532467532467533
grpgain,542,1.2867132867132867,0.45454545454545453
grpgain,557,0.386013986013986,0.38601398601398595
grpgain,565,0.2863636363636364,0.45454545454545453
grpgain,566,0.13506493506493508,0.3324675324675324
grpgain,569,0.49586776859504156,0.40519480519480516
grpgain,570,0.4615384615384614,0.2937062937062937
grpgain,571,0.5514485514485515,0.4250295159386069
grpgain,572,0.10714285714285716,0.5
grpgain,573,1.0129870129870129,0.27272727272727276
grpgain,579,Inf,NA
grpgain,581,0.8000000000000002,0.24935064935064935
grpgain,582,0.027272727272727285,0.5064935064935066
grpgain,583,0,0.37162837162837165
grpgain,585,0.5627705627705628,0.46212121212121215
grpgain,591,0.36363636363636387,0.4
grpgain,592,0.33246753246753263,0.4285714285714286
grpgain,596,0.23376623376623373,0.3878787878787879
grpgain,600,3.7818181818181804,0.7272727272727273
grpgain,602,0.39669421487603296,0.581818181818182
grpgain,605,0.33566433566433573,0.5394605394605394
grpgain,614,0.45554445554445566,0.6233766233766233
grpgain,621,0.9393939393939393,0.4755244755244755
grpgain,622,1.3090909090909097,0.35064935064935066
grpgain,624,1.0763636363636364,0.2181818181818182
grpgain,632,0.40404040404040414,0.43939393939393945
grpgain,640,0.3673469387755103,0.5194805194805194
grpgain,642,0.2517482517482517,0.4727272727272727
grpgain,644,0.43636363636363634,0.2727272727272727
grpgain,648,0.3896103896103897,0.3173553719008264
grpgain,650,0.27636363636363637,0.6109090909090907
grpgain,655,0.02424242424242425,0.4568764568764569
grpgain,658,0.8242424242424243,0.3916083916083916
grpgain,664,1.1118881118881117,0.36363636363636365
grpgain,668,1.2167832167832167,0.34545454545454546
grpgain,683,0.44355644355644375,0.4883116883116883
grpgain,684,0.64,0.2909090909090909
grpgain,685,0.42597402597402606,0.46753246753246747
grpgain,686,0.9393939393939393,0.303030303030303
grpgain,687,0.9090909090909091,0.24242424242424246
grpgain,688,1.4060606060606062,0.4121212121212121
grpgain,689,0.7545454545454545,0.39860139860139865
grpgain,692,0.5706293706293706,0.35702479338842974
grpgain,693,0.32727272727272727,0.3490909090909092
grpgain,699,0.5113636363636365,0.502840909090909
grpgain,710,0.07628734901462174,0.5421487603305786
grpgain,717,0.15454545454545446,0.5795454545454545
grpgain,719,0.5324675324675325,0.2517482517482518
grpgain,720,0.4415584415584416,0.46969696969696967
grpgain,721,0.5314685314685313,0.43636363636363645
grpgain,723,0.7272727272727273,0.4755244755244755
grpgain,757,0.26446280991735543,0.4892561983471075
grpgain,758,0.37762237762237777,0.618181818181818
grpgain,761,0.6942148760330581,0.3188811188811189
grpgain,764,0.8181818181818185,0.40727272727272734
grpgain,772,1.8424242424242423,0.3393939393939394
grpgain,779,0.6293706293706293,0.5034965034965033
grpgain,784,0.7584415584415586,0.5394605394605394
