source_column,storage_type,source_class,parquet_type,variable_label,source_format,missing_values,missing_range,public,publication_note
dop4,double,haven_labelled|vctrs_vctr|double,,sept 2004 session participant,%8.0g,,,TRUE,Retained
dop1pct,double,haven_labelled|vctrs_vctr|double,,dop1 participation level  (sessions attended #/total # of sessions [8]),%9.0g,,,TRUE,Retained
dop2pct,double,haven_labelled|vctrs_vctr|double,,participation level  (sessions attended #/total # of sessions [3]),%9.0g,,,TRUE,Retained
dop3pct,double,haven_labelled|vctrs_vctr|double,,participation level  (sessions attended #/total # of sessions [5]),%9.0g,,,TRUE,Retained
dop4pct,double,haven_labelled|vctrs_vctr|double,,participation level  (sessions attended #/total # of sessions [5]),%9.0g,,,TRUE,Retained
dop1_no,double,haven_labelled|vctrs_vctr|double,,number of dop 1 sessions,%8.0g,,,TRUE,Retained
dop2_no,double,haven_labelled|vctrs_vctr|double,,number of dop 2 sessions,%8.0g,,,TRUE,Retained
dop3_no,double,haven_labelled|vctrs_vctr|double,,number of dop 3 sessions,%8.0g,,,TRUE,Retained
dop4_no,double,haven_labelled|vctrs_vctr|double,,number of dop 4 sessions,%8.0g,,,TRUE,Retained
w4allstr,double,haven_labelled|vctrs_vctr|double,,w4 baseline.  wave iii strata versus wave iv strata (indicating treatment),%8.0g,,,TRUE,Retained
dopever,double,haven_labelled|vctrs_vctr|double,,"dop participant status across waves (0=never a dop participant, 1=dop participan",%8.0g,,,TRUE,Retained
w1serial,double,numeric,,w1 baseline. w2serial. case identification number,%8.0g,,,TRUE,Retained
w2serial,double,numeric,,w2 baseline. w2serial. case identification number,%8.0g,,,TRUE,Retained
w3serial,double,haven_labelled|vctrs_vctr|double,,w3 baseline. w3serial. case identification number,%8.0g,,,TRUE,Retained
w4serial,double,haven_labelled|vctrs_vctr|double,,w4 baseline.  case identification number,%8.0g,,,TRUE,Retained
w1bdtst,double,haven_labelled|vctrs_vctr|double,,w1 baseline. w1bdtst. date interview started,%12.0g,,,TRUE,Retained
w1btmst,double,haven_labelled|vctrs_vctr|double,,w1 baseline. w1btmst. time interview started,%12.0g,,,TRUE,Retained
w1bdtend,double,haven_labelled|vctrs_vctr|double,,w1 baseline. w1bdtend. date interview ended,%12.0g,,,TRUE,Retained
w1tmend,double,haven_labelled|vctrs_vctr|double,,w1 baseline. w1tmend. time interview ended,%12.0g,,,TRUE,Retained
w1bdur,double,haven_labelled|vctrs_vctr|double,,w1 baseline. w1bdur. duration of interview in minutes (baseline),%8.0g,,,TRUE,Retained
w1bres,double,haven_labelled|vctrs_vctr|double,,w1 baseline. w1bres. interview type (baseline),%8.0g,,,TRUE,Retained
w1a_stdt,double,haven_labelled|vctrs_vctr|double,,wave 1a. date interview started,%12.0g,,,TRUE,Retained
w1a_sttm,double,haven_labelled|vctrs_vctr|double,,wave 1a. time interview started,%12.0g,,,TRUE,Retained
w1a_endt,double,haven_labelled|vctrs_vctr|double,,wave 1a. date interview ended,%12.0g,,,TRUE,Retained
w1a_entm,double,haven_labelled|vctrs_vctr|double,,wave 1a. time interview ended,%12.0g,,,TRUE,Retained
w1a_dur,double,haven_labelled|vctrs_vctr|double,,wave 1a. duration of interview in minutes,%8.0g,,,TRUE,Retained
w1a_res,double,haven_labelled|vctrs_vctr|double,,wave 1a. interview type,%8.0g,,,TRUE,Retained
w1a_q1,double,haven_labelled|vctrs_vctr|double,,wave 1a. most political issues are so complicated that a person like me can't re,%8.0g,,,TRUE,Retained
w1a_q2,double,haven_labelled|vctrs_vctr|double,,wave 1a. because most people don't really know much about what's happening in th,%8.0g,,,TRUE,Retained
w2bdtst,double,haven_labelled|vctrs_vctr|double,,w2 baseline. w2bdtst. date interview started,%12.0g,,,TRUE,Retained
w2btmst,double,haven_labelled|vctrs_vctr|double,,w2 baseline. w2btmst. time interview started,%12.0g,,,TRUE,Retained
w2bdtend,double,haven_labelled|vctrs_vctr|double,,w2 baseline. w2bdtend. date interview ended,%12.0g,,,TRUE,Retained
w2btmend,double,haven_labelled|vctrs_vctr|double,,w2 baseline. w2btmend. time interview ended,%12.0g,,,TRUE,Retained
w2bdur,double,haven_labelled|vctrs_vctr|double,,w2 baseline. w2bdur. duration of interview in minutes,%9.0g,,,TRUE,Retained
w2bdurct,double,haven_labelled|vctrs_vctr|double,,w2 baseline. w2bdurct. duration of interview (categorized in 5-minute intervals),%8.0g,,,TRUE,Retained
w3jan03,double,haven_labelled|vctrs_vctr|double,,w3 baseline. w3jan03. dop january 2003 participant,%8.0g,,,TRUE,Retained
w3sep03,double,haven_labelled|vctrs_vctr|double,,w3 baseline. w3sep03. dop september 2003 participant,%8.0g,,,TRUE,Retained
w3jan03s,double,haven_labelled|vctrs_vctr|double,,w3 baseline. w3jan03s. strata - dop jan 2003,%8.0g,,,TRUE,Retained
w3compf1,double,haven_labelled|vctrs_vctr|double,,w3 baseline. w3compf1. completed feb follow up survey - experimental and control,%8.0g,,,TRUE,Retained
w3bdst,double,haven_labelled|vctrs_vctr|double,,w3 baseline. w3bdst. date interview started,%12.0g,,,TRUE,Retained
w3btst,double,haven_labelled|vctrs_vctr|double,,w3 baseline. w3btst. time interview started,%12.0g,,,TRUE,Retained
w3bdend,double,haven_labelled|vctrs_vctr|double,,w3 baseline. w3bdend. date interview ended,%12.0g,,,TRUE,Retained
w3btend,double,haven_labelled|vctrs_vctr|double,,w3 baseline. w3btend. time interview ended,%12.0g,,,TRUE,Retained
w3bdur,double,haven_labelled|vctrs_vctr|double,,w3 baseline. w3bdur. duration of interview in minutes,%9.0g,,,TRUE,Retained
w3bdurct,double,haven_labelled|vctrs_vctr|double,,w3 baseline. w3bdurct. duration of interview (categorized in 5-minute intervals),%8.0g,,,TRUE,Retained
w4comsta,double,haven_labelled|vctrs_vctr|double,,w4 baseline.  completion status,%8.0g,,,TRUE,Retained
w4bstart,double,Date,,w4 baseline.  start date and time of interview,%dD_m_Y,,,TRUE,Retained
w4bend,double,Date,,w4 baseline.  end date and time of interview,%dD_m_Y,,,TRUE,Retained
w4bdur,double,haven_labelled|vctrs_vctr|double,,w4 baseline.  duration of interview in minutes,%9.0g,,,TRUE,Retained
w4bres,double,haven_labelled|vctrs_vctr|double,,w4 baseline.  interview type,%8.0g,,,TRUE,Retained
w4b1,double,haven_labelled|vctrs_vctr|double,,"w4 baseline.  q1:first of all, how likely are you to vote in the presidential el",%8.0g,,,TRUE,Retained
w4b2,double,haven_labelled|vctrs_vctr|double,,"w4 baseline.  q2:assuming you vote, how would you expect to vote? would you vote",%8.0g,,,TRUE,Retained
w4b3,double,haven_labelled|vctrs_vctr|double,,w4 baseline.  q3:how sure are you of that choice? would you say you are...,%8.0g,,,TRUE,Retained
w4b4,double,haven_labelled|vctrs_vctr|double,,w4 baseline.  q4:we must not hesitate to invade other countries when we think th,%8.0g,,,TRUE,Retained
w4b5,double,haven_labelled|vctrs_vctr|double,,w4 baseline.  q5:we must not hesitate to invade other countries that pose a seri,%8.0g,,,TRUE,Retained
w4b6,double,haven_labelled|vctrs_vctr|double,,w4 baseline.  q6:the u.s. should be willing to intervene in the affairs of other,%8.0g,,,TRUE,Retained
w4b7,double,haven_labelled|vctrs_vctr|double,,"w4 baseline.  q7:by the time we leave iraq, the results will have been worth the",%8.0g,,,TRUE,Retained
w4b8,double,haven_labelled|vctrs_vctr|double,,w4 baseline.  q8:the war in iraq has gotten in the way of the war on terror. wou,%8.0g,,,TRUE,Retained
w4b9,double,haven_labelled|vctrs_vctr|double,,"w4 baseline.  q9:next, how much, on the whole, would you say that the war with i",%8.0g,,,TRUE,Retained
w4b10,double,haven_labelled|vctrs_vctr|double,,"w4 baseline.  q10:and how much, on the whole, would you say the war with iraq ha",%8.0g,,,TRUE,Retained
w4b11,double,haven_labelled|vctrs_vctr|double,,w4 baseline.  q11:how successful or unsuccessful would you say the u.s. has been,%8.0g,,,TRUE,Retained
w4b12,double,haven_labelled|vctrs_vctr|double,,w4 baseline.  q12:and how about afghanistan? how successful or unsuccessful woul,%8.0g,,,TRUE,Retained
w4b13,double,haven_labelled|vctrs_vctr|double,,w4 baseline.  q13:protecting existing american jobs and industries is more impor,%8.0g,,,TRUE,Retained
w4b14,double,haven_labelled|vctrs_vctr|double,,w4 baseline.  q14:the u.s. should actively pursue more free trade agreements lik,%8.0g,,,TRUE,Retained
w4b15,double,haven_labelled|vctrs_vctr|double,,w4 baseline.  q15:american companies should be penalized for moving jobs to othe,%8.0g,,,TRUE,Retained
w4b16,double,haven_labelled|vctrs_vctr|double,,w4 baseline.  q16:the bush administration tax cuts should be made permanent. wou,%8.0g,,,TRUE,Retained
w4b17,double,haven_labelled|vctrs_vctr|double,,w4 baseline.  q17:the bush administration's tax cuts have helped most taxpayers.,%8.0g,,,TRUE,Retained
w4b18,double,haven_labelled|vctrs_vctr|double,,w4 baseline.  q18:the bush administration's tax cuts have made the federal defic,%8.0g,,,TRUE,Retained
w4b19,double,haven_labelled|vctrs_vctr|double,,w4 baseline.  q19:the bush administrations tax cuts have stimulated the economy.,%8.0g,,,TRUE,Retained
w4b20,double,haven_labelled|vctrs_vctr|double,,w4 baseline.  q20:the bush administration tax cuts have mainly helped the rich.,%8.0g,,,TRUE,Retained
w4b212210,double,haven_labelled|vctrs_vctr|double,,w4 baseline.  q21_q22:how well does sincere describe ... [george w. bush],%8.0g,,,TRUE,Retained
w4b21222,double,haven_labelled|vctrs_vctr|double,,w4 baseline.  q21_q22:how well does sincere describe ... [john kerry],%8.0g,,,TRUE,Retained
w4b23241,double,haven_labelled|vctrs_vctr|double,,w4 baseline.  q23_q24:how well does intelligent describe ... [george w. bush],%8.0g,,,TRUE,Retained
w4b23242,double,haven_labelled|vctrs_vctr|double,,w4 baseline.  q23_q24:how well does intelligent describe ... [john kerry],%8.0g,,,TRUE,Retained
w4b25261,double,haven_labelled|vctrs_vctr|double,,w4 baseline.  q25_q26:how well does thinks like i do describe ... [george w. bus,%8.0g,,,TRUE,Retained
w4b25262,double,haven_labelled|vctrs_vctr|double,,w4 baseline.  q25_q26:how well does thinks like i do describe ... [john kerry],%8.0g,,,TRUE,Retained
w4b2281,double,haven_labelled|vctrs_vctr|double,,w4 baseline.  q27_q28:how well does strong leader describe ... [george w. bush],%8.0g,,,TRUE,Retained
w4b27282,double,haven_labelled|vctrs_vctr|double,,w4 baseline.  q27_q28:how well does strong leader describe ... [john kerry],%8.0g,,,TRUE,Retained
w4b29301,double,haven_labelled|vctrs_vctr|double,,w4 baseline.  q29_q30:how well does religious describe ... [george w. bush],%8.0g,,,TRUE,Retained
w4b29302,double,haven_labelled|vctrs_vctr|double,,w4 baseline.  q29_q30:how well does religious describe ... [john kerry],%8.0g,,,TRUE,Retained
w4b3132a,double,haven_labelled|vctrs_vctr|double,,w4 baseline.   q31_q32: txloop=[lq31_q32] can't say  [not familiar],%8.0g,,,TRUE,Retained
w4b3132b,double,haven_labelled|vctrs_vctr|double,,w4 baseline.   q31_q32: txloop=[lq31_q32] thermometer.,%8.0g,,,TRUE,Retained
w4b3132c,double,haven_labelled|vctrs_vctr|double,,w4 baseline.   q31_q32: george w. bush thermometer.,%8.0g,,,TRUE,Retained
w4b3132d,double,haven_labelled|vctrs_vctr|double,,w4 baseline.   q31_q32: george w. bush can't say  [not familiar],%8.0g,,,TRUE,Retained
w4b3132e,double,haven_labelled|vctrs_vctr|double,,w4 baseline.   how do you feel about george w. bush?,%8.0g,,,TRUE,Retained
w4b3132f,double,haven_labelled|vctrs_vctr|double,,w4 baseline.   [can't say],%8.0g,,,TRUE,Retained
w4b3132g,double,haven_labelled|vctrs_vctr|double,,w4 baseline.   how do you feel about george w. bush?,%8.0g,,,TRUE,Retained
w4b3132h,double,haven_labelled|vctrs_vctr|double,,w4 baseline.   [can't say],%8.0g,,,TRUE,Retained
w4b3132i,double,haven_labelled|vctrs_vctr|double,,w4 baseline.   q31_q32: john kerry thermometer.,%8.0g,,,TRUE,Retained
w4b3132j,double,haven_labelled|vctrs_vctr|double,,w4 baseline.   q31_q32: john kerry can't say  [not familiar],%8.0g,,,TRUE,Retained
w4b3132k,double,haven_labelled|vctrs_vctr|double,,w4 baseline.   how do you feel about john kerry?,%8.0g,,,TRUE,Retained
w4b3132l,double,haven_labelled|vctrs_vctr|double,,w4 baseline.   [can't say],%8.0g,,,TRUE,Retained
w4b3132m,double,haven_labelled|vctrs_vctr|double,,w4 baseline.   how do you feel about john kerry?,%8.0g,,,TRUE,Retained
w4b3132n,double,haven_labelled|vctrs_vctr|double,,w4 baseline.   [can't say],%8.0g,,,TRUE,Retained
w4b33811,double,haven_labelled|vctrs_vctr|double,,w4 baseline.  q33_q38:how well do you think george w. bush and john kerry would,%8.0g,,,TRUE,Retained
w4b33812,double,haven_labelled|vctrs_vctr|double,,w4 baseline.  q33_q38:how well do you think george w. bush and john kerry would,%8.0g,,,TRUE,Retained
w4b33821,double,haven_labelled|vctrs_vctr|double,,w4 baseline.  q33_q38:how well do you think george w. bush and john kerry would,%8.0g,,,TRUE,Retained
w4b33822,double,haven_labelled|vctrs_vctr|double,,w4 baseline.  q33_q38:how well do you think george w. bush and john kerry would,%8.0g,,,TRUE,Retained
w4b33831,double,haven_labelled|vctrs_vctr|double,,w4 baseline.  q33_q38:how well do you think george w. bush and john kerry would,%8.0g,,,TRUE,Retained
w4b33832,double,haven_labelled|vctrs_vctr|double,,w4 baseline.  q33_q38:how well do you think george w. bush and john kerry would,%8.0g,,,TRUE,Retained
w4b33841,double,haven_labelled|vctrs_vctr|double,,w4 baseline.  q33_q38:how well do you think george w. bush and john kerry would,%8.0g,,,TRUE,Retained
w4b33842,double,haven_labelled|vctrs_vctr|double,,w4 baseline.  q33_q38:how well do you think george w. bush and john kerry would,%8.0g,,,TRUE,Retained
w4b33851,double,haven_labelled|vctrs_vctr|double,,w4 baseline.  q33_q38:how well do you think george w. bush and john kerry would,%8.0g,,,TRUE,Retained
w4b33852,double,haven_labelled|vctrs_vctr|double,,w4 baseline.  q33_q38:how well do you think george w. bush and john kerry would,%8.0g,,,TRUE,Retained
w4b33861,double,haven_labelled|vctrs_vctr|double,,w4 baseline.  q33_q38:how well do you think george w. bush and john kerry would,%8.0g,,,TRUE,Retained
w4b33862,double,haven_labelled|vctrs_vctr|double,,w4 baseline.  q33_q38:how well do you think george w. bush and john kerry would,%8.0g,,,TRUE,Retained
w4b39,double,haven_labelled|vctrs_vctr|double,,w4 baseline.  q39:how well or poorly would you say that things in general have b,%8.0g,,,TRUE,Retained
w4b40,double,haven_labelled|vctrs_vctr|double,,w4 baseline.  q40:and much better or worse would you say the nation's economy ha,%8.0g,,,TRUE,Retained
w4b42,double,haven_labelled|vctrs_vctr|double,,w4 baseline.  q42:federal government should lower taxes...where would you place,%8.0g,,,TRUE,Retained
w4b43441,double,haven_labelled|vctrs_vctr|double,,w4 baseline.  q43_q44:federal government should lower taxes...where would you pl,%8.0g,,,TRUE,Retained
w4b43442,double,haven_labelled|vctrs_vctr|double,,w4 baseline.  q43_q44:federal government should lower taxes...where would you pl,%8.0g,,,TRUE,Retained
w4b45,double,haven_labelled|vctrs_vctr|double,,w4 baseline.  q45:united states should intervene militarily....using the scale s,%8.0g,,,TRUE,Retained
w4b46471,double,haven_labelled|vctrs_vctr|double,,"w4 baseline.  q46_q47:united states should intervene militarily...now, using the",%8.0g,,,TRUE,Retained
w4b46472,double,haven_labelled|vctrs_vctr|double,,"w4 baseline.  q46_q47:united states should intervene militarily...now, using the",%8.0g,,,TRUE,Retained
w4b48,double,haven_labelled|vctrs_vctr|double,,w4 baseline.  q48:pursue free trade...where would you place yourself on this iss,%8.0g,,,TRUE,Retained
w4b49501,double,haven_labelled|vctrs_vctr|double,,"w4 baseline.  q49_q50:pursue free trade...using the same scale, where would you",%8.0g,,,TRUE,Retained
w4b49502,double,haven_labelled|vctrs_vctr|double,,"w4 baseline.  q49_q50:pursue free trade...using the same scale, where would you",%8.0g,,,TRUE,Retained
w4b51,double,haven_labelled|vctrs_vctr|double,,w4 baseline.  q51:ensure people's constitutional rights...where would you place,%8.0g,,,TRUE,Retained
w4b52531,double,haven_labelled|vctrs_vctr|double,,w4 baseline.  q52_q53:ensure people's constitutional rights... [george w. bush],%8.0g,,,TRUE,Retained
w4b52532,double,haven_labelled|vctrs_vctr|double,,w4 baseline.  q52_q53:ensure people's constitutional rights... [john kerry],%8.0g,,,TRUE,Retained
w4b54,double,haven_labelled|vctrs_vctr|double,,w4 baseline.  q54:adequate health insurance...where would you place yourself on,%8.0g,,,TRUE,Retained
w4b55561,double,haven_labelled|vctrs_vctr|double,,w4 baseline.  q55_q56:adequate health insurance...where would you place the foll,%8.0g,,,TRUE,Retained
w4b55562,double,haven_labelled|vctrs_vctr|double,,w4 baseline.  q55_q56:adequate health insurance...where would you place the foll,%8.0g,,,TRUE,Retained
w4b57,double,haven_labelled|vctrs_vctr|double,,w4 baseline.  q57:same sex marriage...where would you place yourself on this sca,%8.0g,,,TRUE,Retained
w4b58591,double,haven_labelled|vctrs_vctr|double,,w4 baseline.  q58_q59:same sex marriage...where would you place the following ca,%8.0g,,,TRUE,Retained
w4b58592,double,haven_labelled|vctrs_vctr|double,,w4 baseline.  q58_q59:same sex marriage...where would you place the following ca,%8.0g,,,TRUE,Retained
w4b60,double,haven_labelled|vctrs_vctr|double,,w4 baseline.  q60:how did john kerry vote in the senate on the resolution author,%8.0g,,,TRUE,Retained
w4b61,double,haven_labelled|vctrs_vctr|double,,w4 baseline.  q61:which of the following countries now harbors the most al qaeda,%8.0g,,,TRUE,Retained
w4b62,double,haven_labelled|vctrs_vctr|double,,w4 baseline.  q62:iraq was directly involved in the attacks on the world trade c,%8.0g,,,TRUE,Retained
w4b63,double,haven_labelled|vctrs_vctr|double,,w4 baseline.  q63:large quantities of weapons of mass destruction have been foun,%8.0g,,,TRUE,Retained
w4b64,double,haven_labelled|vctrs_vctr|double,,"w4 baseline.  q64:on average, prescription drugs cost more in canada than in the",%8.0g,,,TRUE,Retained
w4b65,double,haven_labelled|vctrs_vctr|double,,w4 baseline.  q65:which of the following was true of george w. bush during the v,%8.0g,,,TRUE,Retained
w4b66,double,haven_labelled|vctrs_vctr|double,,w4 baseline.  q66:which of the following was true of john kerry during the vietn,%8.0g,,,TRUE,Retained
w4b68,double,haven_labelled|vctrs_vctr|double,,w4 baseline.  q68:a major destination for white collar jobs that have gone to ot,%8.0g,,,TRUE,Retained
w4b69,double,haven_labelled|vctrs_vctr|double,,w4 baseline.  q69:which of the following is closest to the number of americans k,%8.0g,,,TRUE,Retained
w4b70,double,haven_labelled|vctrs_vctr|double,,w4 baseline.  q70:america's interests should always come first...where would you,%8.0g,,,TRUE,Retained
w4b71,double,haven_labelled|vctrs_vctr|double,,w4 baseline.  q71:help other people...where would you put yourself on this scale,%8.0g,,,TRUE,Retained
w4b72,double,haven_labelled|vctrs_vctr|double,,w4 baseline.  q72:do whatever with their property...where would you put yourself,%8.0g,,,TRUE,Retained
w4b73,double,haven_labelled|vctrs_vctr|double,,w4 baseline.  q73:most political issues are so complicated that a person like me,%8.0g,,,TRUE,Retained
w4b74,double,haven_labelled|vctrs_vctr|double,,w4 baseline.  q74:because most people don't really know much about what's happen,%8.0g,,,TRUE,Retained
w4b75,double,haven_labelled|vctrs_vctr|double,,w4 baseline.  q75:people like me don't have any say about what the government do,%8.0g,,,TRUE,Retained
w4b76,double,haven_labelled|vctrs_vctr|double,,w4 baseline.  q76:generally speaking do you usually think of yourself as a democ,%8.0g,,,TRUE,Retained
w4b77,double,haven_labelled|vctrs_vctr|double,,"w4 baseline.  q77:where would you place yourself on the following scale, where 1",%8.0g,,,TRUE,Retained
w4b78,double,haven_labelled|vctrs_vctr|double,,w4 baseline.  q78:have you ever served in the military of the united states?,%8.0g,,,TRUE,Retained
w4b79,double,haven_labelled|vctrs_vctr|double,,w4 baseline.  q79:would you say you attend religious services...,%8.0g,,,TRUE,Retained
w4b80,double,haven_labelled|vctrs_vctr|double,,w4 baseline.  q80:here are four statements about the bible. please indicate whic,%8.0g,,,TRUE,Retained
w4b81,double,haven_labelled|vctrs_vctr|double,,"w4 baseline.  q81:have you ever served on active duty in the u.s. armed forces,",%8.0g,,,TRUE,Retained
w4fstart,double,Date,,w4 followup.  start date and time of interview,%dD_m_Y,,,TRUE,Retained
w4fend,double,Date,,w4 followup.  end date and time of interview,%dD_m_Y,,,TRUE,Retained
w4fdur,double,haven_labelled|vctrs_vctr|double,,w4 followup.  duration of interview in minutes,%9.0g,,,TRUE,Retained
w4fres,double,haven_labelled|vctrs_vctr|double,,w4 followup.  interview type,%8.0g,,,TRUE,Retained
w4f1,double,haven_labelled|vctrs_vctr|double,,"w4 followup.  q1:first of all, how likely are you to vote in the presidential el",%8.0g,,,TRUE,Retained
w4f2,double,haven_labelled|vctrs_vctr|double,,"w4 followup.  q2:assuming you vote, how would you expect to vote? would you vote",%8.0g,,,TRUE,Retained
w4f3,double,haven_labelled|vctrs_vctr|double,,w4 followup.  q3:how sure are you of that choice? would you say you are...,%8.0g,,,TRUE,Retained
w4f4,double,haven_labelled|vctrs_vctr|double,,w4 followup.  q4:we must not hesitate to invade other countries when we think th,%8.0g,,,TRUE,Retained
w4f5,double,haven_labelled|vctrs_vctr|double,,w4 followup.  q5:we must not hesitate to invade other countries that pose a seri,%8.0g,,,TRUE,Retained
w4f6,double,haven_labelled|vctrs_vctr|double,,w4 followup.  q6:the u.s. should be willing to intervene in the affairs of other,%8.0g,,,TRUE,Retained
w4f7,double,haven_labelled|vctrs_vctr|double,,"w4 followup.  q7:by the time we leave iraq, the results will have been worth the",%8.0g,,,TRUE,Retained
w4f8,double,haven_labelled|vctrs_vctr|double,,w4 followup.  q8:the war in iraq has gotten in the way of the war on terror. wou,%8.0g,,,TRUE,Retained
w4f9,double,haven_labelled|vctrs_vctr|double,,"w4 followup.  q9:next, how much, on the whole, would you say that the war with i",%8.0g,,,TRUE,Retained
w4f10,double,haven_labelled|vctrs_vctr|double,,"w4 followup.  q10:and how much, on the whole, would you say the war with iraq ha",%8.0g,,,TRUE,Retained
w4f11,double,haven_labelled|vctrs_vctr|double,,w4 followup.  q11:how successful or unsuccessful would you say the u.s. has been,%8.0g,,,TRUE,Retained
w4f12,double,haven_labelled|vctrs_vctr|double,,w4 followup.  q12:and how about afghanistan? how successful or unsuccessful woul,%8.0g,,,TRUE,Retained
w4f13,double,haven_labelled|vctrs_vctr|double,,w4 followup.  q13:protecting existing american jobs and industries is more impor,%8.0g,,,TRUE,Retained
w4f14,double,haven_labelled|vctrs_vctr|double,,w4 followup.  q14:the u.s. should actively pursue more free trade agreements lik,%8.0g,,,TRUE,Retained
w4f15,double,haven_labelled|vctrs_vctr|double,,w4 followup.  q15:american companies should be penalized for moving jobs to othe,%8.0g,,,TRUE,Retained
w4f16,double,haven_labelled|vctrs_vctr|double,,w4 followup.  q16:the bush administration tax cuts should be made permanent. wou,%8.0g,,,TRUE,Retained
w4f17,double,haven_labelled|vctrs_vctr|double,,w4 followup.  q17:the bush administration's tax cuts have helped most taxpayers.,%8.0g,,,TRUE,Retained
w4f18,double,haven_labelled|vctrs_vctr|double,,w4 followup.  q18:the bush administration's tax cuts have made the federal defic,%8.0g,,,TRUE,Retained
w4f19,double,haven_labelled|vctrs_vctr|double,,w4 followup.  q19:the bush administration's tax cuts have stimulated the economy,%8.0g,,,TRUE,Retained
w4f20,double,haven_labelled|vctrs_vctr|double,,w4 followup.  q20:the bush administration's tax cuts have mainly helped the rich,%8.0g,,,TRUE,Retained
w4f212210,double,haven_labelled|vctrs_vctr|double,,w4 followup.  q21_q22:how well does sincere describe ... [george w. bush],%8.0g,,,TRUE,Retained
w4f21222,double,haven_labelled|vctrs_vctr|double,,w4 followup.  q21_q22:how well does sincere describe ... [john kerry],%8.0g,,,TRUE,Retained
w4f23241,double,haven_labelled|vctrs_vctr|double,,w4 followup.  q23_q24:how well does intelligent describe ... [george w. bush],%8.0g,,,TRUE,Retained
w4f23242,double,haven_labelled|vctrs_vctr|double,,w4 followup.  q23_q24:how well does intelligent describe ... [john kerry],%8.0g,,,TRUE,Retained
w4f25261,double,haven_labelled|vctrs_vctr|double,,w4 followup.  q25_q26:how well does thinks like i do describe ... [george w. bus,%8.0g,,,TRUE,Retained
w4f25262,double,haven_labelled|vctrs_vctr|double,,w4 followup.  q25_q26:how well does thinks like i do describe ... [john kerry],%8.0g,,,TRUE,Retained
w4f2281,double,haven_labelled|vctrs_vctr|double,,w4 followup.  q27_q28:how well does strong leader describe ... [george w. bush],%8.0g,,,TRUE,Retained
w4f27282,double,haven_labelled|vctrs_vctr|double,,w4 followup.  q27_q28:how well does strong leader describe ... [john kerry],%8.0g,,,TRUE,Retained
w4f29301,double,haven_labelled|vctrs_vctr|double,,w4 followup.  q29_q30:how well does religious describe ... [george w. bush],%8.0g,,,TRUE,Retained
w4f29302,double,haven_labelled|vctrs_vctr|double,,w4 followup.  q29_q30:how well does religious describe ... [john kerry],%8.0g,,,TRUE,Retained
w4f3132a,double,haven_labelled|vctrs_vctr|double,,w4 followup.   q31_q32: txloop=[q31_q32] can't say  [not familiar],%8.0g,,,TRUE,Retained
w4f3132b,double,haven_labelled|vctrs_vctr|double,,w4 followup.   q31_q32: txloop=[q31_q32] thermometer.,%8.0g,,,TRUE,Retained
w4f3132c,double,haven_labelled|vctrs_vctr|double,,w4 followup.   q31_q32: george w. bush thermometer.,%8.0g,,,TRUE,Retained
w4f3132d,double,haven_labelled|vctrs_vctr|double,,w4 followup.   q31_q32: george w. bush can't say  [not familiar],%8.0g,,,TRUE,Retained
w4f3132e,double,haven_labelled|vctrs_vctr|double,,w4 followup.   how do you feel about george w. bush?,%8.0g,,,TRUE,Retained
