source_column,source_value,value_label
QQ13A,1,agree
QQ13A,2,neither
QQ13A,3,disagree
QQ13B,1,agree
QQ13B,2,neither
QQ13B,3,disagree
QQ13C,1,agree
QQ13C,2,neither
QQ13C,3,disagree
QQ13D,1,agree
QQ13D,2,neither
QQ13D,3,disagree
QQ13E,1,agree
QQ13E,2,neither
QQ13E,3,disagree
QQ13F,1,agree
QQ13F,2,neither
QQ13F,3,disagree
QQ13G,1,agree
QQ13G,2,neither
QQ13G,3,disagree
QQ14,1,referendum
QQ14,2,no referendum
QQ14,3,can't say
QQ16,1,royal family
QQ16,2,nation
QQ16,3,can't say
QQ20,1,agree
QQ20,2,neither
QQ20,3,disagree
QQ21,1,works well
QQ21,2,doesn't work well
QQ21,3,can't say
QQ22A,1,agree
QQ22A,2,neither
QQ22A,3,disagree
QQ22B,1,agree
QQ22B,2,neither
QQ22B,3,disagree
QQ22C,1,agree
QQ22C,2,neither
QQ22C,3,disagree
QQ22D,1,agree
QQ22D,2,neither
QQ22D,3,disagree
R1,1,1   the monarchy sho
R1,2,2   the monarchy sho
R1,3,3   the monarchy sho
R1,4,8   can't choose
R1,5,9   not answered
R2A,1,1   very important
R2A,2,2   quite important
R2A,3,3   not very importa
R2A,4,4   not at all impor
R2A,5,8   can't choose
R2A,6,9   not answered
R2B,1,1   very important
R2B,2,2   quite important
R2B,3,3   not very importa
R2B,4,4   not at all impor
R2B,5,8   can't choose
R2B,6,9   not answered
R2C,1,1   very important
R2C,2,2   quite important
R2C,3,3   not very importa
R2C,4,4   not at all impor
R2C,5,8   can't choose
R2C,6,9   not answered
R2D,1,1   very important
R2D,2,2   quite important
R2D,3,3   not very importa
R2D,4,4   not at all impor
R2D,5,8   can't choose
R2D,6,9   not answered
R2E,1,1   very important
R2E,2,2   quite important
R2E,3,3   not very importa
R2E,4,4   not at all impor
R2E,5,8   can't choose
R2E,6,9   not answered
R2F,1,1   very important
R2F,2,2   quite important
R2F,3,3   not very importa
R2F,4,4   not at all impor
R2F,5,8   can't choose
R2F,6,9   not answered
R2G,1,1   very important
R2G,2,2   quite important
R2G,3,3   not very importa
R2G,4,4   not at all impor
R2G,5,8   can't choose
R2G,6,9   not answered
R2H,1,1   very important
R2H,2,2   quite important
R2H,3,3   not very importa
R2H,4,4   not at all impor
R2H,5,8   can't choose
R2H,6,9   not answered
R3A,1,1   strongly agree
R3A,2,2   agree
R3A,3,3   neither agree or
R3A,4,4   disagree
R3A,5,5   strongly disagre
R3A,6,9   not answered
R3B,1,1   strongly agree
R3B,2,2   agree
R3B,3,3   neither agree or
R3B,4,4   disagree
R3B,5,5   strongly disagre
R3B,6,9   not answered
R3C,1,1   strongly agree
R3C,2,2   agree
R3C,3,3   neither agree or
R3C,4,4   disagree
R3C,5,5   strongly disagre
R3C,6,9   not answered
R3D,1,1   strongly agree
R3D,2,2   agree
R3D,3,3   neither agree or
R3D,4,4   disagree
R3D,5,5   strongly disagre
R3D,6,9   not answered
R3E,1,1   strongly agree
R3E,2,2   agree
R3E,3,3   neither agree or
R3E,4,4   disagree
R3E,5,5   strongly disagre
R3E,6,9   not answered
R3F,1,1   strongly agree
R3F,2,2   agree
R3F,3,3   neither agree or
R3F,4,4   disagree
R3F,5,5   strongly disagre
R3F,6,9   not answered
R3G,1,1   strongly agree
R3G,2,2   agree
R3G,3,3   neither agree or
R3G,4,4   disagree
R3G,5,5   strongly disagre
R3G,6,9   not answered
R4,1,1   a great deal of
R4,2,2   quite a lot of i
R4,3,3   some influence
R4,4,4   not very much in
R4,5,5   no influence at
R4,6,8   can't say
R4,7,9   not answered
R5A,1,1   true
R5A,2,2   false
R5A,3,3   don't know
R5A,4,9   not answered
R5B,1,1   true
R5B,2,2   false
R5B,3,3   don't know
R5B,4,9   not answered
R5C,1,1   true
R5C,2,2   false
R5C,3,3   don't know
R5C,4,9   not answered
R5D,1,1   true
R5D,2,2   false
R5D,3,3   don't know
R5D,4,9   not answered
R5E,1,1   true
R5E,2,2   false
R5E,3,3   don't know
R5E,4,9   not answered
R5F,1,1   true
R5F,2,2   false
R5F,3,3   don't know
R5F,4,9   not answered
R5G,1,1   true
R5G,2,2   false
R5G,3,3   don't know
R5G,4,9   not answered
R5H,1,1   true
R5H,2,2   false
R5H,3,3   don't know
R5H,4,9   not answered
R6A,1,1   strongly agree
R6A,2,2   agree
R6A,3,3   neither agree or
R6A,4,4   disagree
R6A,5,5   strongly disagre
R6A,6,9   not answered
R6B,1,1   strongly agree
R6B,2,2   agree
R6B,3,3   neither agree or
R6B,4,4   disagree
R6B,5,5   strongly disagre
R6B,6,9   not answered
R6C,1,1   strongly agree
R6C,2,2   agree
R6C,3,3   neither agree or
R6C,4,4   disagree
R6C,5,5   strongly disagre
R6C,6,9   not answered
R6D,1,1   strongly agree
R6D,2,2   agree
R6D,3,3   neither agree or
R6D,4,4   disagree
R6D,5,5   strongly disagre
R6D,6,9   not answered
R6E,1,1   strongly agree
R6E,2,2   agree
R6E,3,3   neither agree or
R6E,4,4   disagree
R6E,5,5   strongly disagre
R6E,6,9   not answered
R6F,1,1   strongly agree
R6F,2,2   agree
R6F,3,3   neither agree or
R6F,4,4   disagree
R6F,5,5   strongly disagre
R6F,6,9   not answered
R7A,1,1   strongly agree
R7A,2,2   agree
R7A,3,3   neither agree or
R7A,4,4   disagree
R7A,5,5   strongly disagre
R7A,6,9   not answered
R7B,1,1   strongly agree
R7B,2,2   agree
R7B,3,3   neither agree or
R7B,4,4   disagree
R7B,5,5   strongly disagre
R7B,6,9   not answered
R7C,1,1   strongly agree
R7C,2,2   agree
R7C,3,3   neither agree or
R7C,4,4   disagree
R7C,5,5   strongly disagre
R7C,6,9   not answered
R8A,1,1   brother or siste
R8A,2,2   eldest brother
R8A,3,3   eldest sister
R8A,4,4   eldest child
R8A,5,5   eldest son
R8A,6,6   eldest daughter
R8A,7,7   none of these
R8A,8,8   can't choose
R8A,9,9   not answered
R8B,1,1   brother or siste
R8B,2,2   eldest brother
R8B,3,3   eldest sister
R8B,4,4   eldest child
R8B,5,5   eldest son
R8B,6,6   eldest daughter
R8B,7,7   none of these
R8B,8,8   can't choose
R8B,9,9   not answered
R9,1,1   to continue to h
R9,2,2   to have a presid
R9,3,8   can't choose
R9,4,9   not answered
R10,1,1   at least another
R10,2,2   at least another
R10,3,3   at least another
R10,4,4   at least another
R10,5,5   at least another
R10,6,6   less than 5 year
R10,7,8   can't choose
R10,8,9   not answered
R11,1,1   at least another
R11,2,2   at least another
R11,3,3   at least another
R11,4,4   at least another
R11,5,5   at least another
R11,6,6   less than 5 year
R11,7,8   can't choose
R11,8,9   not answered
R12A,1,1   a different styl
R12A,2,2   an elected head
R12A,3,3   an elected head
R12A,4,8   can't choose
R12A,5,9   not answered
R12B,1,1   a different styl
R12B,2,2   an elected head
R12B,3,3   an elected head
R12B,4,8   can't choose
R12B,5,9   not answered
R13A,1,1   strongly agree
R13A,2,2   agree
R13A,3,3   neither agree or
R13A,4,4   disagree
R13A,5,5   strongly disagre
R13A,6,9   not answered
R13B,1,1   strongly agree
R13B,2,2   agree
R13B,3,3   neither agree or
R13B,4,4   disagree
R13B,5,5   strongly disagre
R13B,6,9   not answered
R13C,1,1   strongly agree
R13C,2,2   agree
R13C,3,3   neither agree or
R13C,4,4   disagree
R13C,5,5   strongly disagre
R13C,6,9   not answered
R13D,1,1   strongly agree
R13D,2,2   agree
R13D,3,3   neither agree or
R13D,4,4   disagree
R13D,5,5   strongly disagre
R13D,6,9   not answered
R13E,1,1   strongly agree
R13E,2,2   agree
R13E,3,3   neither agree or
R13E,4,4   disagree
R13E,5,5   strongly disagre
R13E,6,9   not answered
R13F,1,1   strongly agree
R13F,2,2   agree
R13F,3,3   neither agree or
R13F,4,4   disagree
R13F,5,5   strongly disagre
R13F,6,9   not answered
R13G,1,1   strongly agree
R13G,2,2   agree
R13G,3,3   neither agree or
R13G,4,4   disagree
R13G,5,5   strongly disagre
R13G,6,9   not answered
R14,1,1   definitely
R14,2,2   probably
R14,3,3   definitely not
R14,4,4   probably not
R14,5,8   can't say
R14,6,9   not answered
R15,1,1   the queen should
R15,2,2   there should be
R15,3,8   can't choose
R15,4,9   not answered
R16,1,1   definitely the r
R16,2,2   probably the roy
R16,3,3   probably the nat
R16,4,4   definitely the n
R16,5,8   can't choose
R16,6,9   not answered
R17,1,1   a king or queen
R17,2,2   an elected presi
R17,3,8   can't choose
R17,4,9   not answered
R18,1,1   the house of lor
R18,2,2   the house of lor
R18,3,3   the house of lor
R18,4,8   can't choose
R18,5,9   not answered
R19A,1,1   hereditary peers
R19A,2,2   the fact that so
R19A,3,8   can't choose
R19A,4,9   not answered
R19B,1,1   should continue
R19B,2,2   all members of t
R19B,3,8   can't choose
R19B,4,9   not answered
R20,1,1   agree strongly
R20,2,2   agree
R20,3,3   neither agree no
R20,4,4   disagree
R20,5,5   disagree strongl
R20,6,8   can't choose
R20,7,9   not answered
R21,1,1   it works well an
R21,2,2   it works well bu
R21,3,3   it does not work
R21,4,4   it does not work
R21,5,8   can't choose
R21,6,9   not answered
R22A,1,1   strongly agree
R22A,2,2   agree
R22A,3,3   neither agree or
R22A,4,4   disagree
R22A,5,5   strongly disagre
R22A,6,9   not answered
R22B,1,1   strongly agree
R22B,2,2   agree
R22B,3,3   neither agree or
R22B,4,4   disagree
R22B,5,5   strongly disagre
R22B,6,9   not answered
R22C,1,1   strongly agree
R22C,2,2   agree
R22C,3,3   neither agree or
R22C,4,4   disagree
R22C,5,5   strongly disagre
R22C,6,9   not answered
R22D,1,1   strongly agree
R22D,2,2   agree
R22D,3,3   neither agree or
R22D,4,4   disagree
R22D,5,5   strongly disagre
R22D,6,9   not answered
RSCORE,1,0 correct
RSCORE,2,1 correct
RSCORE,3,2 correct
RSCORE,4,3 correct
RSCORE,5,4 correct
RSCORE,6,5 correct
RSCORE,7,6 correct
RSCORE,8,7 correct
RSCORE,9,8 correct
RKNOWL,1,0-3 correct
RKNOWL,2,4-5 correct
RKNOWL,3,6-8 correct
RR2A,1,important
RR2A,2,not important
RR2A,3,can't say
RR2B,1,important
RR2B,2,not important
RR2B,3,can't say
RR2C,1,important
RR2C,2,not important
RR2C,3,can't say
RR2D,1,important
RR2D,2,not important
RR2D,3,can't say
RR2E,1,important
RR2E,2,not important
RR2E,3,can't say
RR2F,1,important
RR2F,2,not important
RR2F,3,can't say
RR2G,1,important
RR2G,2,not important
RR2G,3,can't say
RR2H,1,important
RR2H,2,not important
RR2H,3,can't say
RR3A,1,agree
RR3A,2,neither
RR3A,3,disagree
RR3B,1,agree
RR3B,2,neither
RR3B,3,disagree
RR3C,1,agree
RR3C,2,neither
RR3C,3,disagree
RR3D,1,agree
RR3D,2,neither
RR3D,3,disagree
RR3E,1,agree
RR3E,2,neither
RR3E,3,disagree
RR3F,1,agree
RR3F,2,neither
RR3F,3,disagree
RR3G,1,agree
RR3G,2,neither
RR3G,3,disagree
RR4,1,great deal/a lot
RR4,2,some
RR4,3,not much/none
RR4,4,can't say
RR6A,1,agree
RR6A,2,neither
RR6A,3,disagree
RR6B,1,agree
RR6B,2,neither
RR6B,3,disagree
RR6C,1,agree
RR6C,2,neither
RR6C,3,disagree
RR6D,1,agree
RR6D,2,neither
RR6D,3,disagree
RR6E,1,agree
RR6E,2,neither
RR6E,3,disagree
RR6F,1,agree
RR6F,2,neither
RR6F,3,disagree
RR7A,1,agree
RR7A,2,neither
RR7A,3,disagree
RR7B,1,agree
RR7B,2,neither
RR7B,3,disagree
RR7C,1,agree
RR7C,2,neither
RR7C,3,disagree
RR13A,1,agree
RR13A,2,neither
RR13A,3,disagree
RR13B,1,agree
RR13B,2,neither
RR13B,3,disagree
RR13C,1,agree
RR13C,2,neither
RR13C,3,disagree
RR13D,1,agree
RR13D,2,neither
RR13D,3,disagree
RR13E,1,agree
RR13E,2,neither
RR13E,3,disagree
RR13F,1,agree
RR13F,2,neither
RR13F,3,disagree
RR13G,1,agree
RR13G,2,neither
RR13G,3,disagree
RR14,1,referendum
RR14,2,no referendum
RR14,3,can't say
RR16,1,royal family
RR16,2,nation
RR16,3,can't say
RR20,1,agree
RR20,2,neither
RR20,3,disagree
RR21,1,works well
RR21,2,doesn't work well
RR21,3,can't say
RR22A,1,agree
RR22A,2,neither
RR22A,3,disagree
RR22B,1,agree
RR22B,2,neither
RR22B,3,disagree
RR22C,1,agree
RR22C,2,neither
RR22C,3,disagree
RR22D,1,agree
RR22D,2,neither
RR22D,3,disagree
