source_column,storage_type,source_class,parquet_type,variable_label,source_format,missing_values,missing_range,public,publication_note
RELIG,double,haven_labelled|vctrs_vctr|double,,relig  religion (b17),F8.0,,,TRUE,Retained
TRUST,double,haven_labelled|vctrs_vctr|double,,trust  trust scale,F8.0,,,TRUE,Retained
PATRIOT,double,haven_labelled|vctrs_vctr|double,,patriot patriotism scale,F8.0,,,TRUE,Retained
CHANCES,double,haven_labelled|vctrs_vctr|double,,chances  meritocracy1,F8.0,,,TRUE,Retained
TRADS,double,haven_labelled|vctrs_vctr|double,,trads  traditionalism,F8.0,,,TRUE,Retained
SCHOOLS,double,haven_labelled|vctrs_vctr|double,,schools  meritocracy2,F8.0,,,TRUE,Retained
WEALTH,double,haven_labelled|vctrs_vctr|double,,wealth  inequality,F8.0,,,TRUE,Retained
REG,double,haven_labelled|vctrs_vctr|double,,reg  summary region,F8.0,,,TRUE,Retained
CNTRY,double,haven_labelled|vctrs_vctr|double,,cntry  country,F8.0,,,TRUE,Retained
GROUP,double,haven_labelled|vctrs_vctr|double,,group  group,F8.0,,,TRUE,Retained
REGION,double,haven_labelled|vctrs_vctr|double,,region  standard region,F8.0,,,TRUE,Retained
SEX,double,haven_labelled|vctrs_vctr|double,,sex  sex of respondent,F8.0,,,TRUE,Retained
AGEB,double,haven_labelled|vctrs_vctr|double,,axis : ageb  age of respondent,F8.0,,,TRUE,Retained
A3AB,double,haven_labelled|vctrs_vctr|double,,axis : a3ab  number of children 0-17,F8.0,,,TRUE,Retained
A3B_1B,double,haven_labelled|vctrs_vctr|double,,axis : a3b_1b  how many are aged under 5,F8.0,,,TRUE,Retained
A3B_2B,double,haven_labelled|vctrs_vctr|double,,axis : a3b_2b  how many are aged between,F8.0,,,TRUE,Retained
A3B_3B,double,haven_labelled|vctrs_vctr|double,,axis : a3b_3b  how many are aged between,F8.0,,,TRUE,Retained
A3B_4B,double,haven_labelled|vctrs_vctr|double,,axis : a3b_4b  how many are aged between,F8.0,,,TRUE,Retained
A4,double,haven_labelled|vctrs_vctr|double,,a4  can i just check whether at present,F8.0,,,TRUE,Retained
A5A,double,haven_labelled|vctrs_vctr|double,,a5a  normally read any daily morning new,F8.0,,,TRUE,Retained
A5B,double,haven_labelled|vctrs_vctr|double,,a5b  which one do you normally read?,F8.0,,,TRUE,Retained
A6,double,haven_labelled|vctrs_vctr|double,,a6  how interested would you say you are,F8.0,,,TRUE,Retained
A7A,double,haven_labelled|vctrs_vctr|double,,a7a the queen has been let down by some,F8.0,,,TRUE,Retained
A7B,double,haven_labelled|vctrs_vctr|double,,"a7b on the whole, the royal family sets",F8.0,,,TRUE,Retained
A7C,double,haven_labelled|vctrs_vctr|double,,a7c journalists damaging reputation of r,F8.0,,,TRUE,Retained
A7D,double,haven_labelled|vctrs_vctr|double,,a7d newspapers should be less harsh on t,F8.0,,,TRUE,Retained
B1A,double,haven_labelled|vctrs_vctr|double,,b1a  party allegiance (1),F8.0,,,TRUE,Retained
B1B,double,haven_labelled|vctrs_vctr|double,,b1b  party allegiance (2),F8.0,,,TRUE,Retained
B1C,double,haven_labelled|vctrs_vctr|double,,b1c  strength of allegiance,F8.0,,,TRUE,Retained
B2,double,haven_labelled|vctrs_vctr|double,,b2  economic activity status,F8.0,,,TRUE,Retained
B3,double,haven_labelled|vctrs_vctr|double,,b3  number of adults 18+ in hh,F8.0,,,TRUE,Retained
B4,double,haven_labelled|vctrs_vctr|double,,b4  chief income earner,F8.0,,,TRUE,Retained
B5,double,haven_labelled|vctrs_vctr|double,,b5  economic activity status if c.i.e.,F8.0,,,TRUE,Retained
B7,double,haven_labelled|vctrs_vctr|double,,b7  employment status of c.i.e. in curre,F8.0,,,TRUE,Retained
B8,double,haven_labelled|vctrs_vctr|double,,b8  supervision status of c.i.e. in curr,F8.0,,,TRUE,Retained
B9,double,haven_labelled|vctrs_vctr|double,,b9  establishment size - current/last jo,F8.0,,,TRUE,Retained
B10A,double,haven_labelled|vctrs_vctr|double,,b10a  number of employees - current/last,F8.0,,,TRUE,Retained
SOC,double,haven_labelled|vctrs_vctr|double,,soc  standard occupational classificatio,F8.0,,,TRUE,Retained
ES,double,haven_labelled|vctrs_vctr|double,,es  employment status coding - c.i.e.,F8.0,,,TRUE,Retained
SEG,double,haven_labelled|vctrs_vctr|double,,seg  seg of c.i.e.,F8.0,,,TRUE,Retained
B11,double,haven_labelled|vctrs_vctr|double,,b11  at what age finished full-time educ,F8.0,,,TRUE,Retained
B12A,double,haven_labelled|vctrs_vctr|double,,b12a  highest qualification,F8.0,,,TRUE,Retained
B12B,double,haven_labelled|vctrs_vctr|double,,b12b  highest qualification,F8.0,,,TRUE,Retained
@__B131,double,numeric,,british,F8.0,,,TRUE,Retained
@__B132,double,numeric,,english,F8.0,,,TRUE,Retained
@__B133,double,numeric,,scottish,F8.0,,,TRUE,Retained
@__B134,double,numeric,,welsh,F8.0,,,TRUE,Retained
@__B135,double,numeric,,irish,F8.0,,,TRUE,Retained
@__B136,double,numeric,,northern irish,F8.0,,,TRUE,Retained
@__B137,double,numeric,,european,F8.0,,,TRUE,Retained
@__B138,double,numeric,,other,F8.0,,,TRUE,Retained
@__B139,double,numeric,,none of these,F8.0,,,TRUE,Retained
@__B1310,double,numeric,,not answered,F8.0,,,TRUE,Retained
B14,double,haven_labelled|vctrs_vctr|double,,b14  how many codes ringed at b13,F8.0,,,TRUE,Retained
B15,double,haven_labelled|vctrs_vctr|double,,b15  which description best describes -,F8.0,,,TRUE,Retained
B16,double,haven_labelled|vctrs_vctr|double,,b16  ethnic group,F8.0,,,TRUE,Retained
B17,double,haven_labelled|vctrs_vctr|double,,b17  do you regard yourself as belonging,F8.0,,,TRUE,Retained
B18A,double,haven_labelled|vctrs_vctr|double,,b18a  trust government/party to place ne,F8.0,,,TRUE,Retained
B18B,double,haven_labelled|vctrs_vctr|double,,b18b  trust journalists on national news,F8.0,,,TRUE,Retained
B18C,double,haven_labelled|vctrs_vctr|double,,b18c  trust top civil servants to stand,F8.0,,,TRUE,Retained
B18D,double,haven_labelled|vctrs_vctr|double,,b18d  trust politicians to tell truth wh,F8.0,,,TRUE,Retained
B19A,double,haven_labelled|vctrs_vctr|double,,b19a  rather be a citizen of britain,F8.0,,,TRUE,Retained
B19B,double,haven_labelled|vctrs_vctr|double,,b19b  ashamed of some things about brita,F8.0,,,TRUE,Retained
B19C,double,haven_labelled|vctrs_vctr|double,,b19c  world better place if people more,F8.0,,,TRUE,Retained
B19D,double,haven_labelled|vctrs_vctr|double,,b19d  britain generally better,F8.0,,,TRUE,Retained
B19E,double,haven_labelled|vctrs_vctr|double,,b19e  should support country even if wro,F8.0,,,TRUE,Retained
B20A,double,haven_labelled|vctrs_vctr|double,,b20a  attitude to those born into wealth,F8.0,,,TRUE,Retained
B20B,double,haven_labelled|vctrs_vctr|double,,b20b  wrong for those born into wealth t,F8.0,,,TRUE,Retained
B20C,double,haven_labelled|vctrs_vctr|double,,b20c  good luck to those born into wealt,F8.0,,,TRUE,Retained
B21A,double,haven_labelled|vctrs_vctr|double,,b21a  best way forward for britain,F8.0,,,TRUE,Retained
B21B,double,haven_labelled|vctrs_vctr|double,,b21b  stick to traditional ways,F8.0,,,TRUE,Retained
B21C,double,haven_labelled|vctrs_vctr|double,,b21c  leave the past behind,F8.0,,,TRUE,Retained
B22A,double,haven_labelled|vctrs_vctr|double,,b23a  quality of education,F8.0,,,TRUE,Retained
B22B,double,haven_labelled|vctrs_vctr|double,,b23b  quality of education should be sam,F8.0,,,TRUE,Retained
B22C,double,haven_labelled|vctrs_vctr|double,,b23c  parents should be able to pay for,F8.0,,,TRUE,Retained
B23A,double,haven_labelled|vctrs_vctr|double,,b23a  inequalities in wealth,F8.0,,,TRUE,Retained
B23B,double,haven_labelled|vctrs_vctr|double,,b23b  very rich should not be allowed to,F8.0,,,TRUE,Retained
B23C,double,haven_labelled|vctrs_vctr|double,,b23c  nothing wrong with some people hav,F8.0,,,TRUE,Retained
B24A,double,haven_labelled|vctrs_vctr|double,,b24a  each generation should choose new,F8.0,,,TRUE,Retained
B24B,double,haven_labelled|vctrs_vctr|double,,b24a  success in britain depends more on,F8.0,,,TRUE,Retained
B25A,double,haven_labelled|vctrs_vctr|double,,b25a  telephone in accommodation,F8.0,,,TRUE,Retained
B25B,double,haven_labelled|vctrs_vctr|double,,b25b  telephone nummber for checking,F8.0,,,TRUE,Retained
G1,double,haven_labelled|vctrs_vctr|double,,"Thinking about the monarchy or the royal family in Britain, which of the followi",F8.0,,,TRUE,Retained
G2A,double,haven_labelled|vctrs_vctr|double,,g2a how important do you think the monar,F8.0,,,TRUE,Retained
G2B,double,haven_labelled|vctrs_vctr|double,,g2b how important do you think the monar,F8.0,,,TRUE,Retained
G2C,double,haven_labelled|vctrs_vctr|double,,g2c how important do you think the monar,F8.0,,,TRUE,Retained
G2D,double,haven_labelled|vctrs_vctr|double,,g2d how important do you think the monar,F8.0,,,TRUE,Retained
G2E,double,haven_labelled|vctrs_vctr|double,,g2e how important do you think the monar,F8.0,,,TRUE,Retained
G2F,double,haven_labelled|vctrs_vctr|double,,g2f how important do you think the monar,F8.0,,,TRUE,Retained
G2G,double,haven_labelled|vctrs_vctr|double,,g2g how important do you think the monar,F8.0,,,TRUE,Retained
G2H,double,haven_labelled|vctrs_vctr|double,,g2h how important do you think the monar,F8.0,,,TRUE,Retained
G3A,double,haven_labelled|vctrs_vctr|double,,g3a how much do you agree or disagree th,F8.0,,,TRUE,Retained
G3B,double,haven_labelled|vctrs_vctr|double,,g3b how much do you agree or disagree th,F8.0,,,TRUE,Retained
G3C,double,haven_labelled|vctrs_vctr|double,,g3c how much do you agree or disagree th,F8.0,,,TRUE,Retained
G3D,double,haven_labelled|vctrs_vctr|double,,g3d how much do you agree or disagree th,F8.0,,,TRUE,Retained
G3E,double,haven_labelled|vctrs_vctr|double,,g3e how much do you agree or disagree th,F8.0,,,TRUE,Retained
G3F,double,haven_labelled|vctrs_vctr|double,,g3f how much do you agree or disagree th,F8.0,,,TRUE,Retained
G3G,double,haven_labelled|vctrs_vctr|double,,g3g how much do you agree or disagree th,F8.0,,,TRUE,Retained
G4,double,haven_labelled|vctrs_vctr|double,,"g4 as far as you know, how much influenc",F8.0,,,TRUE,Retained
GSCORE,double,haven_labelled|vctrs_vctr|double,,gscore knowledge score,F8.0,,,TRUE,Retained
G6A,double,haven_labelled|vctrs_vctr|double,,g6a how much do you agree or disagree th,F8.0,,,TRUE,Retained
G6B,double,haven_labelled|vctrs_vctr|double,,g6b how much do you agree or disagree th,F8.0,,,TRUE,Retained
G6C,double,haven_labelled|vctrs_vctr|double,,g6c how much do you agree or disagree th,F8.0,,,TRUE,Retained
G6D,double,haven_labelled|vctrs_vctr|double,,g6d how much do you agree or disagree th,F8.0,,,TRUE,Retained
G6E,double,haven_labelled|vctrs_vctr|double,,g6e how much do you agree or disagree th,F8.0,,,TRUE,Retained
G6F,double,haven_labelled|vctrs_vctr|double,,g6f how much do you agree or disagree th,F8.0,,,TRUE,Retained
G7A,double,haven_labelled|vctrs_vctr|double,,g7a how much do you agree or disagree th,F8.0,,,TRUE,Retained
G7B,double,haven_labelled|vctrs_vctr|double,,g7b how much do you agree or disagree th,F8.0,,,TRUE,Retained
G7C,double,haven_labelled|vctrs_vctr|double,,g7c how much do you agree or disagree th,F8.0,,,TRUE,Retained
G9,double,haven_labelled|vctrs_vctr|double,,g9 what do you think would be best for b,F8.0,,,TRUE,Retained
G10,double,haven_labelled|vctrs_vctr|double,,"g10 in your view, how long will the brit",F8.0,,,TRUE,Retained
G11,double,haven_labelled|vctrs_vctr|double,,g11 and how long do you personally want,F8.0,,,TRUE,Retained
@__G12A1,double,numeric,,more pro-monarchy,F8.0,,,TRUE,Retained
@__G12A2,double,numeric,,- from hos as q,F8.0,,,TRUE,Retained
@__G12A3,double,numeric,,- from hos as q and pm,F8.0,,,TRUE,Retained
@__G12A4,double,numeric,,more pro hos as q,F8.0,,,TRUE,Retained
@__G12A5,double,numeric,,- from monarchy,F8.0,,,TRUE,Retained
@__G12A6,double,numeric,,- from hos as q and pm,F8.0,,,TRUE,Retained
@__G12A7,double,numeric,,more pro hos as q and pm,F8.0,,,TRUE,Retained
@__G12A8,double,numeric,,- from monarchy,F8.0,,,TRUE,Retained
@__G12A9,double,numeric,,- from hos as q,F8.0,,,TRUE,Retained
@__G12A0,double,numeric,,no change,F8.0,,,TRUE,Retained
@__G12B1,double,numeric,,more anti-monarchy,F8.0,,,TRUE,Retained
@__G12B2,double,numeric,,- from anti-hos as q,F8.0,,,TRUE,Retained
@__G12B3,double,numeric,,- from anti-hos as q and pm,F8.0,,,TRUE,Retained
@__G12B4,double,numeric,,more anti hos as q,F8.0,,,TRUE,Retained
@__G12B5,double,numeric,,- from anti-monarchy,F8.0,,,TRUE,Retained
@__G12B6,double,numeric,,- from anti-hos as q and pm,F8.0,,,TRUE,Retained
@__G12B7,double,numeric,,more anti hos as q and pm,F8.0,,,TRUE,Retained
@__G12B8,double,numeric,,- from anti-monarchy,F8.0,,,TRUE,Retained
@__G12B9,double,numeric,,- from anti-hos as q,F8.0,,,TRUE,Retained
@__G12B0,double,numeric,,no change,F8.0,,,TRUE,Retained
G13A,double,haven_labelled|vctrs_vctr|double,,g13a how much do you agree or disagree t,F8.0,,,TRUE,Retained
G13B,double,haven_labelled|vctrs_vctr|double,,g13b how much do you agree or disagree t,F8.0,,,TRUE,Retained
G13C,double,haven_labelled|vctrs_vctr|double,,g13c how much do you agree or disagree t,F8.0,,,TRUE,Retained
G13D,double,haven_labelled|vctrs_vctr|double,,g13d how much do you agree or disagree t,F8.0,,,TRUE,Retained
G13E,double,haven_labelled|vctrs_vctr|double,,g13e how much do you agree or disagree t,F8.0,,,TRUE,Retained
G13F,double,haven_labelled|vctrs_vctr|double,,g13f how much do you agree or disagree t,F8.0,,,TRUE,Retained
G13G,double,haven_labelled|vctrs_vctr|double,,g13g how much do you agree or disagree t,F8.0,,,TRUE,Retained
G14,double,haven_labelled|vctrs_vctr|double,,"g14 in your opinion, do you think there",F8.0,,,TRUE,Retained
G15,double,haven_labelled|vctrs_vctr|double,,g15 if after a general election no party,F8.0,,,TRUE,Retained
G16,double,haven_labelled|vctrs_vctr|double,,g16 suppose there were circumstances whe,F8.0,,,TRUE,Retained
G17,double,haven_labelled|vctrs_vctr|double,,g17 comparing a king or queen with an el,F8.0,,,TRUE,Retained
G18,double,haven_labelled|vctrs_vctr|double,,g18 now thinking about the house of lord,F8.0,,,TRUE,Retained
G19A,double,haven_labelled|vctrs_vctr|double,,g19a the present house of lords contains,F8.0,,,TRUE,Retained
G19B,double,haven_labelled|vctrs_vctr|double,,g19b and if you had to choose between th,F8.0,,,TRUE,Retained
G20,double,haven_labelled|vctrs_vctr|double,,g20 what is your opinion of the followin,F8.0,,,TRUE,Retained
G21,double,haven_labelled|vctrs_vctr|double,,"g21 all in all, how well or badly do you",F8.0,,,TRUE,Retained
G22A,double,haven_labelled|vctrs_vctr|double,,g22a do you agree or disagree that peopl,F8.0,,,TRUE,Retained
G22B,double,haven_labelled|vctrs_vctr|double,,g22b do you agree or disagree that you h,F8.0,,,TRUE,Retained
G22C,double,haven_labelled|vctrs_vctr|double,,g22c do you agree or disagree that in br,F8.0,,,TRUE,Retained
G22D,double,haven_labelled|vctrs_vctr|double,,g22d do you agree or disagree that you t,F8.0,,,TRUE,Retained
Q1,double,haven_labelled|vctrs_vctr|double,," T2 Thinking about the monarchy or the royal family in Britain, which of the fol",F8.0,,,TRUE,Retained
Q2A,double,haven_labelled|vctrs_vctr|double,,q2a how important do you think the monar,F8.0,,,TRUE,Retained
Q2B,double,haven_labelled|vctrs_vctr|double,,q2b how important do you think the monar,F8.0,,,TRUE,Retained
Q2C,double,haven_labelled|vctrs_vctr|double,,q2c how important do you think the monar,F8.0,,,TRUE,Retained
Q2D,double,haven_labelled|vctrs_vctr|double,,q2d how important do you think the monar,F8.0,,,TRUE,Retained
Q2E,double,haven_labelled|vctrs_vctr|double,,q2e how important do you think the monar,F8.0,,,TRUE,Retained
Q2F,double,haven_labelled|vctrs_vctr|double,,q2f how important do you think the monar,F8.0,,,TRUE,Retained
Q2G,double,haven_labelled|vctrs_vctr|double,,q2g how important do you think the monar,F8.0,,,TRUE,Retained
Q2H,double,haven_labelled|vctrs_vctr|double,,q2h how important do you think the monar,F8.0,,,TRUE,Retained
Q3A,double,haven_labelled|vctrs_vctr|double,,q3a how much do you agree or disagree th,F8.0,,,TRUE,Retained
Q3B,double,haven_labelled|vctrs_vctr|double,,q3b how much do you agree or disagree th,F8.0,,,TRUE,Retained
Q3C,double,haven_labelled|vctrs_vctr|double,,q3c how much do you agree or disagree th,F8.0,,,TRUE,Retained
Q3D,double,haven_labelled|vctrs_vctr|double,,q3d how much do you agree or disagree th,F8.0,,,TRUE,Retained
Q3E,double,haven_labelled|vctrs_vctr|double,,q3e how much do you agree or disagree th,F8.0,,,TRUE,Retained
Q3F,double,haven_labelled|vctrs_vctr|double,,q3f how much do you agree or disagree th,F8.0,,,TRUE,Retained
Q3G,double,haven_labelled|vctrs_vctr|double,,q3g how much do you agree or disagree th,F8.0,,,TRUE,Retained
Q4,double,haven_labelled|vctrs_vctr|double,,"q4 as far as you know, how much influenc",F8.0,,,TRUE,Retained
Q5A,double,haven_labelled|vctrs_vctr|double,,q5a do you think it is true or false tha,F8.0,,,TRUE,Retained
Q5B,double,haven_labelled|vctrs_vctr|double,,q5b do you think it is true or false tha,F8.0,,,TRUE,Retained
Q5C,double,haven_labelled|vctrs_vctr|double,,q5c do you think it is true or false tha,F8.0,,,TRUE,Retained
Q5D,double,haven_labelled|vctrs_vctr|double,,q5d do you think it is true or false tha,F8.0,,,TRUE,Retained
Q5E,double,haven_labelled|vctrs_vctr|double,,q5e do you think it is true or false tha,F8.0,,,TRUE,Retained
Q5F,double,haven_labelled|vctrs_vctr|double,,q5f do you think it is true or false tha,F8.0,,,TRUE,Retained
Q5G,double,haven_labelled|vctrs_vctr|double,,q5g do you think it is true or false tha,F8.0,,,TRUE,Retained
Q5H,double,haven_labelled|vctrs_vctr|double,,q5h do you think it is true or false tha,F8.0,,,TRUE,Retained
Q6A,double,haven_labelled|vctrs_vctr|double,,q6a how much do you agree or disagree th,F8.0,,,TRUE,Retained
Q6B,double,haven_labelled|vctrs_vctr|double,,q6b how much do you agree or disagree th,F8.0,,,TRUE,Retained
Q6C,double,haven_labelled|vctrs_vctr|double,,q6c how much do you agree or disagree th,F8.0,,,TRUE,Retained
Q6D,double,haven_labelled|vctrs_vctr|double,,q6d how much do you agree or disagree th,F8.0,,,TRUE,Retained
Q6E,double,haven_labelled|vctrs_vctr|double,,q6e how much do you agree or disagree th,F8.0,,,TRUE,Retained
Q6F,double,haven_labelled|vctrs_vctr|double,,q6f how much do you agree or disagree th,F8.0,,,TRUE,Retained
Q7A,double,haven_labelled|vctrs_vctr|double,,q7a how much do you agree or disagree th,F8.0,,,TRUE,Retained
Q7B,double,haven_labelled|vctrs_vctr|double,,q7b how much do you agree or disagree th,F8.0,,,TRUE,Retained
Q7C,double,haven_labelled|vctrs_vctr|double,,q7c how much do you agree or disagree th,F8.0,,,TRUE,Retained
Q8A,double,haven_labelled|vctrs_vctr|double,,"q8a if a british monarch dies, which of",F8.0,,,TRUE,Retained
Q8B,double,haven_labelled|vctrs_vctr|double,,"q8b if a british monarch dies, which of",F8.0,,,TRUE,Retained
Q9,double,haven_labelled|vctrs_vctr|double,,q9 what do you think would be best for b,F8.0,,,TRUE,Retained
Q10,double,haven_labelled|vctrs_vctr|double,,"q10 in your view, how long will the brit",F8.0,,,TRUE,Retained
Q11,double,haven_labelled|vctrs_vctr|double,,q11 and how long do you personally want,F8.0,,,TRUE,Retained
Q12A,double,haven_labelled|vctrs_vctr|double,,q12a suppose britain did change its pres,F8.0,,,TRUE,Retained
Q12B,double,haven_labelled|vctrs_vctr|double,,q12b and which of the same three possibi,F8.0,,,TRUE,Retained
Q13A,double,haven_labelled|vctrs_vctr|double,,q13a how much do you agree or disagree t,F8.0,,,TRUE,Retained
Q13B,double,haven_labelled|vctrs_vctr|double,,q13b how much do you agree or disagree t,F8.0,,,TRUE,Retained
Q13C,double,haven_labelled|vctrs_vctr|double,,q13c how much do you agree or disagree t,F8.0,,,TRUE,Retained
Q13D,double,haven_labelled|vctrs_vctr|double,,q13d how much do you agree or disagree t,F8.0,,,TRUE,Retained
Q13E,double,haven_labelled|vctrs_vctr|double,,q13e how much do you agree or disagree t,F8.0,,,TRUE,Retained
Q13F,double,haven_labelled|vctrs_vctr|double,,q13f how much do you agree or disagree t,F8.0,,,TRUE,Retained
Q13G,double,haven_labelled|vctrs_vctr|double,,q13g how much do you agree or disagree t,F8.0,,,TRUE,Retained
Q14,double,haven_labelled|vctrs_vctr|double,,"q14 in your opinion, do you think there",F8.0,,,TRUE,Retained
Q15,double,haven_labelled|vctrs_vctr|double,,q15 if after a general election no party,F8.0,,,TRUE,Retained
Q16,double,haven_labelled|vctrs_vctr|double,,q16 suppose there were circumstances whe,F8.0,,,TRUE,Retained
Q17,double,haven_labelled|vctrs_vctr|double,,q17 comparing a king or queen with an el,F8.0,,,TRUE,Retained
Q18,double,haven_labelled|vctrs_vctr|double,,q18 now thinking about the house of lord,F8.0,,,TRUE,Retained
Q19A,double,haven_labelled|vctrs_vctr|double,,q19a the present house of lords contains,F8.0,,,TRUE,Retained
Q19B,double,haven_labelled|vctrs_vctr|double,,q19b and if you had to choose between th,F8.0,,,TRUE,Retained
Q20,double,haven_labelled|vctrs_vctr|double,,q20 what is your opinion of the followin,F8.0,,,TRUE,Retained
Q21,double,haven_labelled|vctrs_vctr|double,,"q21 all in all, how well or badly do you",F8.0,,,TRUE,Retained
Q22A,double,haven_labelled|vctrs_vctr|double,,q22a do you agree or disagree that peopl,F8.0,,,TRUE,Retained
Q22B,double,haven_labelled|vctrs_vctr|double,,q22b do you agree or disagree that you h,F8.0,,,TRUE,Retained
Q22C,double,haven_labelled|vctrs_vctr|double,,q22c do you agree or disagree that in br,F8.0,,,TRUE,Retained
Q22D,double,haven_labelled|vctrs_vctr|double,,q22d do you agree or disagree that you t,F8.0,,,TRUE,Retained
QSCORE,double,haven_labelled|vctrs_vctr|double,,qscore  knowledge scale,F8.0,,,TRUE,Retained
QKNOWL,double,haven_labelled|vctrs_vctr|double,,qknowl  knowledge scale - banded,F8.0,,,TRUE,Retained
QQ2A,double,haven_labelled|vctrs_vctr|double,,qq2a how important do you think the mona,F8.0,,,TRUE,Retained
QQ2B,double,haven_labelled|vctrs_vctr|double,,qq2b how important do you think the mona,F8.0,,,TRUE,Retained
QQ2C,double,haven_labelled|vctrs_vctr|double,,qq2c how important do you think the mona,F8.0,,,TRUE,Retained
QQ2D,double,haven_labelled|vctrs_vctr|double,,qq2d how important do you think the mona,F8.0,,,TRUE,Retained
QQ2E,double,haven_labelled|vctrs_vctr|double,,qq2e how important do you think the mona,F8.0,,,TRUE,Retained
QQ2F,double,haven_labelled|vctrs_vctr|double,,qq2f how important do you think the mona,F8.0,,,TRUE,Retained
QQ2G,double,haven_labelled|vctrs_vctr|double,,qq2g how important do you think the mona,F8.0,,,TRUE,Retained
QQ2H,double,haven_labelled|vctrs_vctr|double,,qq2h how important do you think the mona,F8.0,,,TRUE,Retained
QQ3A,double,haven_labelled|vctrs_vctr|double,,qq3a how much do you agree or disagree t,F8.0,,,TRUE,Retained
QQ3B,double,haven_labelled|vctrs_vctr|double,,qq3b how much do you agree or disagree t,F8.0,,,TRUE,Retained
QQ3C,double,haven_labelled|vctrs_vctr|double,,qq3c how much do you agree or disagree t,F8.0,,,TRUE,Retained
QQ3D,double,haven_labelled|vctrs_vctr|double,,qq3d how much do you agree or disagree t,F8.0,,,TRUE,Retained
QQ3E,double,haven_labelled|vctrs_vctr|double,,qq3e how much do you agree or disagree t,F8.0,,,TRUE,Retained
QQ3F,double,haven_labelled|vctrs_vctr|double,,qq3f how much do you agree or disagree t,F8.0,,,TRUE,Retained
QQ3G,double,haven_labelled|vctrs_vctr|double,,qq3g how much do you agree or disagree t,F8.0,,,TRUE,Retained
QQ4,double,haven_labelled|vctrs_vctr|double,,"qq4 as far as you know, how much influen",F8.0,,,TRUE,Retained
QQ6A,double,haven_labelled|vctrs_vctr|double,,qq6a how much do you agree or disagree t,F8.0,,,TRUE,Retained
QQ6B,double,haven_labelled|vctrs_vctr|double,,qq6b how much do you agree or disagree t,F8.0,,,TRUE,Retained
QQ6C,double,haven_labelled|vctrs_vctr|double,,qq6c how much do you agree or disagree t,F8.0,,,TRUE,Retained
QQ6D,double,haven_labelled|vctrs_vctr|double,,qq6d how much do you agree or disagree t,F8.0,,,TRUE,Retained
QQ6E,double,haven_labelled|vctrs_vctr|double,,qq6e how much do you agree or disagree t,F8.0,,,TRUE,Retained
QQ6F,double,haven_labelled|vctrs_vctr|double,,qq6f how much do you agree or disagree t,F8.0,,,TRUE,Retained
QQ7A,double,haven_labelled|vctrs_vctr|double,,qq7a how much do you agree or disagree t,F8.0,,,TRUE,Retained
QQ7B,double,haven_labelled|vctrs_vctr|double,,qq7b how much do you agree or disagree t,F8.0,,,TRUE,Retained
QQ7C,double,haven_labelled|vctrs_vctr|double,,qq7c how much do you agree or disagree t,F8.0,,,TRUE,Retained
QQ13A,double,haven_labelled|vctrs_vctr|double,,qq13a how much do you agree or disagree,F8.0,,,TRUE,Retained
QQ13B,double,haven_labelled|vctrs_vctr|double,,qq13b how much do you agree or disagree,F8.0,,,TRUE,Retained
