source_column,storage_type,source_class,parquet_type,variable_label,source_format,missing_values,missing_range,public,publication_note
t1q10a_2,double,haven_labelled|vctrs_vctr|double,float64,t1:q.10a child 2: gender,%8.0g,,,TRUE,Retained
t1q10b_2,double,haven_labelled|vctrs_vctr|double,float64,t1:q.10b child 2: age,%8.0g,,,TRUE,Retained
t1q10c_2,double,haven_labelled|vctrs_vctr|double,float64,t1:q.10c child 2: living with you,%8.0g,,,TRUE,Retained
t1q10d_2,double,haven_labelled|vctrs_vctr|double,float64,t1:q.10d child 2: school in omagh,%8.0g,,,TRUE,Retained
t1q10e_2,double,haven_labelled|vctrs_vctr|double,float64,t1:q.10e child 2: primary school,%8.0g,,,TRUE,Retained
t1q10f_2,double,haven_labelled|vctrs_vctr|double,float64,t1:q.10f child 2: type of primary school,%8.0g,,,TRUE,Retained
t1q10g_2,double,haven_labelled|vctrs_vctr|double,float64,t1:q.10g child 2: post-primary school,%8.0g,,,TRUE,Retained
t1q10h_2,double,haven_labelled|vctrs_vctr|double,float64,t1:q.10h child 2: type of post-primary school,%8.0g,,,TRUE,Retained
t1q10i_2,double,haven_labelled|vctrs_vctr|double,float64,t1:q.10i child 2: gender composition of school,%8.0g,,,TRUE,Retained
t1q10c,double,haven_labelled|vctrs_vctr|double,float64,t1:q10. could you please give me details describing the schools your children ar,%8.0g,,,TRUE,Retained
t1q10a_3,double,haven_labelled|vctrs_vctr|double,float64,t1:q.10a child 3: gender,%8.0g,,,TRUE,Retained
t1q10b_3,double,haven_labelled|vctrs_vctr|double,float64,t1:q.10b child 3: age,%8.0g,,,TRUE,Retained
t1q10c_3,double,haven_labelled|vctrs_vctr|double,float64,t1:q.10c child 3: living with you,%8.0g,,,TRUE,Retained
t1q10d_3,double,haven_labelled|vctrs_vctr|double,float64,t1:q.10d child 3: school in omagh,%8.0g,,,TRUE,Retained
t1q10e_3,double,haven_labelled|vctrs_vctr|double,float64,t1:q.10e child 3: primary school,%8.0g,,,TRUE,Retained
t1q10f_3,double,haven_labelled|vctrs_vctr|double,float64,t1:q.10f child 3: type of primary school,%8.0g,,,TRUE,Retained
t1q10g_3,double,haven_labelled|vctrs_vctr|double,float64,t1:q.10g child 3: post-primary school,%8.0g,,,TRUE,Retained
t1q10h_3,double,haven_labelled|vctrs_vctr|double,float64,t1:q.10h child 3: type of post-primary school,%8.0g,,,TRUE,Retained
t1q10i_3,double,haven_labelled|vctrs_vctr|double,float64,t1:q.10i child 3: gender composition of school,%8.0g,,,TRUE,Retained
t1q10d,double,haven_labelled|vctrs_vctr|double,float64,t1:q10. could you please give me details describing the schools your children ar,%8.0g,,,TRUE,Retained
t1q10a_4,double,haven_labelled|vctrs_vctr|double,float64,t1:q.10a child 4: gender,%8.0g,,,TRUE,Retained
t1q10b_4,double,haven_labelled|vctrs_vctr|double,float64,t1:q.10b child 4: age,%8.0g,,,TRUE,Retained
t1q10c_4,double,haven_labelled|vctrs_vctr|double,float64,t1:q.10c child 4: living with you,%8.0g,,,TRUE,Retained
t1q10d_4,double,haven_labelled|vctrs_vctr|double,float64,t1:q.10d child 4: school in omagh,%8.0g,,,TRUE,Retained
t1q10e_4,double,haven_labelled|vctrs_vctr|double,float64,t1:q.10e child 4: primary school,%8.0g,,,TRUE,Retained
t1q10f_4,double,haven_labelled|vctrs_vctr|double,float64,t1:q.10f child 4: type of primary school,%8.0g,,,TRUE,Retained
t1q10g_4,double,haven_labelled|vctrs_vctr|double,float64,t1:q.10g child 4: post-primary school,%8.0g,,,TRUE,Retained
t1q10h_4,double,haven_labelled|vctrs_vctr|double,float64,t1:q.10h child 4: type of post-primary school,%8.0g,,,TRUE,Retained
t1q10i_4,double,haven_labelled|vctrs_vctr|double,float64,t1:q.10i child 4: gender composition of school,%8.0g,,,TRUE,Retained
t1q10e,double,haven_labelled|vctrs_vctr|double,float64,t1:q10. could you please give me details describing the schools your children ar,%8.0g,,,TRUE,Retained
t1q10a_5,double,haven_labelled|vctrs_vctr|double,float64,t1:q.10a child 5: gender,%8.0g,,,TRUE,Retained
t1q10b_5,double,haven_labelled|vctrs_vctr|double,float64,t1:q.10b child 5: age,%8.0g,,,TRUE,Retained
t1q10c_5,double,haven_labelled|vctrs_vctr|double,float64,t1:q.10c child 5: living with you,%8.0g,,,TRUE,Retained
t1q10d_5,double,haven_labelled|vctrs_vctr|double,float64,t1:q.10d child 5: school in omagh,%8.0g,,,TRUE,Retained
t1q10e_5,double,haven_labelled|vctrs_vctr|double,float64,t1:q.10e child 5: primary school,%8.0g,,,TRUE,Retained
t1q10f_5,double,haven_labelled|vctrs_vctr|double,float64,t1:q.10f child 5: type of primary school,%8.0g,,,TRUE,Retained
t1q10g_5,double,haven_labelled|vctrs_vctr|double,float64,t1:q.10g child 5: post-primary school,%8.0g,,,TRUE,Retained
t1q10h_5,double,haven_labelled|vctrs_vctr|double,float64,t1:q.10h child 5: type of post-primary school,%8.0g,,,TRUE,Retained
t1q10i_5,double,haven_labelled|vctrs_vctr|double,float64,t1:q.10i child 5: gender composition of school,%8.0g,,,TRUE,Retained
t1q10f,double,haven_labelled|vctrs_vctr|double,float64,t1:q10. could you please give me details describing the schools your children ar,%8.0g,,,TRUE,Retained
t1q10a_6,double,haven_labelled|vctrs_vctr|double,float64,t1q.10a child 6: gender,%8.0g,,,TRUE,Retained
t1q10b_6,double,haven_labelled|vctrs_vctr|double,float64,t1:q.10b child 6: age,%8.0g,,,TRUE,Retained
t1q10c_6,double,haven_labelled|vctrs_vctr|double,float64,t1:q.10c child 6: living with you,%8.0g,,,TRUE,Retained
t1q10d_6,double,haven_labelled|vctrs_vctr|double,float64,t1:q.10d child 6: school in omagh,%8.0g,,,TRUE,Retained
t1q10e_6,double,haven_labelled|vctrs_vctr|double,float64,t1:q.10e child 6: primary school,%8.0g,,,TRUE,Retained
t1q10f_6,double,haven_labelled|vctrs_vctr|double,float64,t1:q.10f child 6: type of primary school,%8.0g,,,TRUE,Retained
t1q10g_6,double,haven_labelled|vctrs_vctr|double,float64,t1:q.10g child 6: post-primary school,%8.0g,,,TRUE,Retained
t1q10h_6,double,haven_labelled|vctrs_vctr|double,float64,t1:q.10h child 6: type of post-primary school,%8.0g,,,TRUE,Retained
t1q10i_6,double,haven_labelled|vctrs_vctr|double,float64,t1:q.10i child 6: gender composition of school,%8.0g,,,TRUE,Retained
t1q11a,double,haven_labelled|vctrs_vctr|double,float64,t1:q11a having both academic schools and technical/vocational schools,%8.0g,,,TRUE,Retained
t1q11b,double,haven_labelled|vctrs_vctr|double,float64,"t1:q11b having a system of specialist schools, each developing at least one area",%8.0g,,,TRUE,Retained
t1q11c,double,haven_labelled|vctrs_vctr|double,float64,"t1:q11c having a system of all-ability schools, all providing the same wide curr",%8.0g,,,TRUE,Retained
t1q11d,double,haven_labelled|vctrs_vctr|double,float64,t1:q11d schools sharing facilities like a technology lab or a sixth form,%8.0g,,,TRUE,Retained
t1q11e,double,haven_labelled|vctrs_vctr|double,float64,t1:q11e schools sharing a campus while retaining distinct identities,%8.0g,,,TRUE,Retained
t1q11f,double,haven_labelled|vctrs_vctr|double,float64,t1:q11f children travelling to neighbouring schools to be taught subjects unavai,%8.0g,,,TRUE,Retained
t1q11g,double,haven_labelled|vctrs_vctr|double,float64,t1:q11g teachers travelling to neighbouring schools to teach subjects unavailabl,%8.0g,,,TRUE,Retained
t1q12a,double,haven_labelled|vctrs_vctr|double,float64,t1:q12a (own views) importance for children to attend school with children of th,%8.0g,,,TRUE,Retained
t1q12b,double,haven_labelled|vctrs_vctr|double,float64,t1:q12b (protestants views) importance for children to attend school with childr,%8.0g,,,TRUE,Retained
t1q12c,double,haven_labelled|vctrs_vctr|double,float64,t1:q12c (catholics views) importance for children to attend school with children,%8.0g,,,TRUE,Retained
t1q13a,double,haven_labelled|vctrs_vctr|double,float64,t1:q13a (own views) changes in omagh area’s education system can equally benefit,%8.0g,,,TRUE,Retained
t1q13b,double,haven_labelled|vctrs_vctr|double,float64,t1:q13b (protestants views) changes in omagh area’s education system can equally,%8.0g,,,TRUE,Retained
t1q13c,double,haven_labelled|vctrs_vctr|double,float64,t1:q13c (catholics views) changes in omagh area’s education system can equally b,%8.0g,,,TRUE,Retained
t1q14a,double,haven_labelled|vctrs_vctr|double,float64,t1:q14a schools that are not mixed should be required to partner with a school w,%8.0g,,,TRUE,Retained
t1q14b,double,haven_labelled|vctrs_vctr|double,float64,t1:q14b schools that need to partner to deliver the curriculum should be require,%8.0g,,,TRUE,Retained
t1q14c,double,haven_labelled|vctrs_vctr|double,float64,"t1:q14c if schools of different religious composition enter partnerships, the ch",%8.0g,,,TRUE,Retained
t1q15a,double,haven_labelled|vctrs_vctr|double,float64,"t1:q15a retaining all types of schools currently in the omagh area (controlled,",%8.0g,,,TRUE,Retained
t1q15b,double,haven_labelled|vctrs_vctr|double,float64,"t1:q15b establishing jointly managed schools, with management shared between the",%8.0g,,,TRUE,Retained
t1q15c,double,haven_labelled|vctrs_vctr|double,float64,"t1:q15c increasing the number of formal integrated schools, in which all the par",%8.0g,,,TRUE,Retained
t1q15d,double,haven_labelled|vctrs_vctr|double,float64,t1:q15d keeping the traditional pattern of ages 11-18 and some ages 11-16 school,%8.0g,,,TRUE,Retained
t1q15e,double,haven_labelled|vctrs_vctr|double,float64,t1:q15e having most schools 11-16 and converting one or two schools into 16-18 s,%8.0g,,,TRUE,Retained
t1q15f,double,haven_labelled|vctrs_vctr|double,float64,t1:q15f switching to a system of junior high schools (11-14) and senior high sch,%8.0g,,,TRUE,Retained
t1q15g,double,haven_labelled|vctrs_vctr|double,float64,"t1:q15g schools combining primary and post-primary pupils (for example, ages 7-1",%8.0g,,,TRUE,Retained
t1q16a,double,haven_labelled|vctrs_vctr|double,float64,t1:q16a. how favourably or unfavourably do you feel about protestants (0=unfavou,%8.0g,,,TRUE,Retained
t1q16b,double,haven_labelled|vctrs_vctr|double,float64,t1:q16b. how favourably or unfavourably do you feel about catholics (0=unfavoura,%8.0g,,,TRUE,Retained
t1q17a,double,haven_labelled|vctrs_vctr|double,float64,t1:q17a. (own views) better relations between protestants and catholics will onl,%8.0g,,,TRUE,Retained
t1q17b,double,haven_labelled|vctrs_vctr|double,float64,t1:q17b. (protestants views) better relations between protestants and catholics,%8.0g,,,TRUE,Retained
t1q17c,double,haven_labelled|vctrs_vctr|double,float64,t1:q17c. (catholics views) better relations between protestants and catholics wi,%8.0g,,,TRUE,Retained
t1q18a,double,haven_labelled|vctrs_vctr|double,float64,"t1:q18a. on a scale of 0 to 10 (0=not open to reason; 10=open to reason), where",%8.0g,,,TRUE,Retained
t1q18b,double,haven_labelled|vctrs_vctr|double,float64,"t1:q18b. on a scale of 0 to 10 (0=not open to reason; 10=open to reason), where",%8.0g,,,TRUE,Retained
t1q19a,double,haven_labelled|vctrs_vctr|double,float64,t1:q19a. on a scale of 0 to 10 (0=untrustworthy; 10=trustworthy) where would you,%8.0g,,,TRUE,Retained
t1q19b,double,haven_labelled|vctrs_vctr|double,float64,t1:q19b. on a scale of 0 to 10 (0=untrustworthy; 10=trustworthy) where would you,%8.0g,,,TRUE,Retained
t1q20a,double,haven_labelled|vctrs_vctr|double,float64,t1:q20a mixed education promotes mutual respect and understanding,%8.0g,,,TRUE,Retained
t1q20b,double,haven_labelled|vctrs_vctr|double,float64,t1:q20b improvements in the educational system are necessary for economic growth,%8.0g,,,TRUE,Retained
t1q21,double,haven_labelled|vctrs_vctr|double,float64,t1:q21 what percentage of majority-protestant or majority-catholic schools in no,%8.0g,,,TRUE,Retained
t1q21ans,double,haven_labelled|vctrs_vctr|double,float64,t1:q21: correct/incorrect answer,%8.0g,,,TRUE,Retained
t1q22,double,haven_labelled|vctrs_vctr|double,float64,t1:q22 by approximately what percentage has the number of children entering omag,%8.0g,,,TRUE,Retained
t1q22ans,double,haven_labelled|vctrs_vctr|double,float64,t1:q22: correct/incorrect answer,%8.0g,,,TRUE,Retained
t1q23,double,haven_labelled|vctrs_vctr|double,float64,t1:q23 the new entitlement framework requires that:,%8.0g,,,TRUE,Retained
t1q23ans,double,haven_labelled|vctrs_vctr|double,float64,t1:q23: correct/incorrect answer,%8.0g,,,TRUE,Retained
t1q24,double,haven_labelled|vctrs_vctr|double,float64,t1:q24 the new entitlement framework requires that:,%8.0g,,,TRUE,Retained
t1q24ans,double,haven_labelled|vctrs_vctr|double,float64,t1:q24: correct/incorrect answer,%8.0g,,,TRUE,Retained
t1q25,double,haven_labelled|vctrs_vctr|double,float64,t1:q25 which of the following is true of what pupils in northern ireland do afte,%8.0g,,,TRUE,Retained
t1q25ans,double,haven_labelled|vctrs_vctr|double,float64,t1:q25: correct/incorrect answer,%8.0g,,,TRUE,Retained
t1q26,double,haven_labelled|vctrs_vctr|double,float64,t1:q26 which of the following is true of current school funding?,%8.0g,,,TRUE,Retained
t1q26ans,double,haven_labelled|vctrs_vctr|double,float64,t1:q26: correct/incorrect answer,%8.0g,,,TRUE,Retained
t1q27,double,haven_labelled|vctrs_vctr|double,float64,t1:q27 which of the following is true of the employing authority in the schools?,%8.0g,,,TRUE,Retained
t1q27ans,double,haven_labelled|vctrs_vctr|double,float64,t1:q27: correct/incorrect answer,%8.0g,,,TRUE,Retained
t1q28,double,haven_labelled|vctrs_vctr|double,float64,t1:q28 some people think it is important that people be religious,%8.0g,,,TRUE,Retained
t1q29,double,haven_labelled|vctrs_vctr|double,float64,"t1:q29 some people think it is important to pursue economic growth, regardless o",%8.0g,,,TRUE,Retained
t1q30,double,haven_labelled|vctrs_vctr|double,float64,t1:q30 do you regard yourself as belonging to any particular religion?,%8.0g,,,TRUE,Retained
t1q31,double,haven_labelled|vctrs_vctr|double,float64,t1:q31 what religion is that?,%8.0g,,,TRUE,Retained
t1q32,double,haven_labelled|vctrs_vctr|double,float64,t1:q32 what is your community background?,%8.0g,,,TRUE,Retained
religion,double,haven_labelled|vctrs_vctr|double,float64,t1:religion (summary table),%8.0g,,,TRUE,Retained
t1q33,double,haven_labelled|vctrs_vctr|double,float64,"t1:q33 apart from special occasions like weddings, funerals, and baptisms, how o",%8.0g,,,TRUE,Retained
t1q34,double,haven_labelled|vctrs_vctr|double,float64,"t1:q34 finally, generally speaking, do you usually think of yourself as a unioni",%8.0g,,,TRUE,Retained
t1qa,double,haven_labelled|vctrs_vctr|double,float64,t1:qa would you be interested in taking part?,%8.0g,,,TRUE,Retained
attend,double,haven_labelled|vctrs_vctr|double,float64,participation status of respondent - time 2,%8.0g,,,TRUE,Retained
time2,double,haven_labelled|vctrs_vctr|double,float64,time 2 questionnaire,%8.0g,,,TRUE,Retained
t2q1a,double,haven_labelled|vctrs_vctr|double,float64,t2:q1a having both academic schools and technical/vocational schools,%8.0g,,,TRUE,Retained
t2q1b,double,haven_labelled|vctrs_vctr|double,float64,"t2:q1b having a system of specialist schools, each developing at least one area",%8.0g,,,TRUE,Retained
t2q1c,double,haven_labelled|vctrs_vctr|double,float64,"t2:q1c having a system of all-ability schools, all providing the same wide curri",%8.0g,,,TRUE,Retained
t2q1d,double,haven_labelled|vctrs_vctr|double,float64,t2:q1d schools sharing facilities like a technology lab or a sixth form,%8.0g,,,TRUE,Retained
t2q1e,double,haven_labelled|vctrs_vctr|double,float64,t2:q1e schools sharing a campus while retaining distinct identities,%8.0g,,,TRUE,Retained
t2q1f,double,haven_labelled|vctrs_vctr|double,float64,t2:q1f children travelling to neighbouring schools to be taught subjects unavail,%8.0g,,,TRUE,Retained
t2q1g,double,haven_labelled|vctrs_vctr|double,float64,t2:q1g teachers travelling to neighbouring schools to teach subjects unavailable,%8.0g,,,TRUE,Retained
t2q2a,double,haven_labelled|vctrs_vctr|double,float64,t2:q2a (own views) importance for children to attend school with children of the,%8.0g,,,TRUE,Retained
t2q2are,double,haven_labelled|vctrs_vctr|double,float64,t2q2a recoded onto 0-1 scale: important for children to attend school only with,%9.0g,,,TRUE,Retained
t2q2b,double,haven_labelled|vctrs_vctr|double,float64,t2:q2b (protestants views) importance for children to attend school with childre,%8.0g,,,TRUE,Retained
t2q2c,double,haven_labelled|vctrs_vctr|double,float64,t2:q2c (catholics views) importance for children to attend school with children,%8.0g,,,TRUE,Retained
t2q3a,double,haven_labelled|vctrs_vctr|double,float64,t2:q3a (own views) changes in omagh area’s education system can equally benefit,%8.0g,,,TRUE,Retained
t2q3are,double,haven_labelled|vctrs_vctr|double,float64,t2q3a recoded onto 0-1 scale: changes in ed system can equally benefit kids from,%9.0g,,,TRUE,Retained
t2q3b,double,haven_labelled|vctrs_vctr|double,float64,t2:q3b (protestants views) changes in omagh area’s education system can equally,%8.0g,,,TRUE,Retained
t2q3c,double,haven_labelled|vctrs_vctr|double,float64,t2:q3c (catholics views) changes in omagh area’s education system can equally be,%8.0g,,,TRUE,Retained
t2q4a,double,haven_labelled|vctrs_vctr|double,float64,t2:q4a schools that are not mixed should be required to partner with a school wi,%8.0g,,,TRUE,Retained
t2q4are,double,haven_labelled|vctrs_vctr|double,float64,t2q4a recoded onto 0-1 scale: schools not mixed should be required to partner wi,%9.0g,,,TRUE,Retained
t2q4b,double,haven_labelled|vctrs_vctr|double,float64,t2:q4b schools that need to partner to deliver the curriculum should be required,%8.0g,,,TRUE,Retained
t2q4bre,double,haven_labelled|vctrs_vctr|double,float64,t2q4b recoded onto 0-1 scale: schools that need to partner should be required to,%9.0g,,,TRUE,Retained
t2q4c,double,haven_labelled|vctrs_vctr|double,float64,"t2:q4c if schools of different religious composition enter partnerships, the chi",%8.0g,,,TRUE,Retained
t2q4cre,double,haven_labelled|vctrs_vctr|double,float64,t2q4c recoded onto 0-1 scale: if schools of different religions enter partnershi,%9.0g,,,TRUE,Retained
t2q5a,double,haven_labelled|vctrs_vctr|double,float64,"t2:q5a retaining all types of schools currently in the omagh area (controlled, m",%8.0g,,,TRUE,Retained
t2q5b,double,haven_labelled|vctrs_vctr|double,float64,"t2:q5b establishing jointly managed schools, with management shared between the",%8.0g,,,TRUE,Retained
t2q5c,double,haven_labelled|vctrs_vctr|double,float64,"t2:q5c increasing the number of formal integrated schools, in which all the part",%8.0g,,,TRUE,Retained
t2q5d,double,haven_labelled|vctrs_vctr|double,float64,t2:q5d keeping the traditional pattern of ages 11-18 and some ages 11-16 schools,%8.0g,,,TRUE,Retained
t2q5e,double,haven_labelled|vctrs_vctr|double,float64,t2:q5e having most schools 11-16 and converting one or two schools into 16-18 si,%8.0g,,,TRUE,Retained
t2q5f,double,haven_labelled|vctrs_vctr|double,float64,t2:q5f switching to a system of junior high schools (11-14) and senior high scho,%8.0g,,,TRUE,Retained
t2q5g,double,haven_labelled|vctrs_vctr|double,float64,"t2:q5g schools combining primary and post-primary pupils (for example, ages 7-14",%8.0g,,,TRUE,Retained
t2q6a,double,haven_labelled|vctrs_vctr|double,float64,t2:q6a. how favourably or unfavourably do you feel about protestants (0=unfavour,%8.0g,,,TRUE,Retained
t2q6are,double,haven_labelled|vctrs_vctr|double,float64,t2q6a recoded onto 0-1 scale: how favourably or unfavourably do you feel about p,%9.0g,,,TRUE,Retained
t2q6b,double,haven_labelled|vctrs_vctr|double,float64,t2:q6b. how favourably or unfavourably do you feel about catholics (0=unfavourab,%8.0g,,,TRUE,Retained
t2q6bre,double,haven_labelled|vctrs_vctr|double,float64,t2q6b recoded onto 0-1 scale: how favourably or unfavourably do you feel about c,%9.0g,,,TRUE,Retained
t2q7a,double,haven_labelled|vctrs_vctr|double,float64,t2:q7a. (own views) better relations between protestants and catholics will only,%8.0g,,,TRUE,Retained
t2q7are,double,haven_labelled|vctrs_vctr|double,float64,t2q7a recoded onto 0-1 scale: better relations btwn protestants and catholics wi,%9.0g,,,TRUE,Retained
t2q7b,double,haven_labelled|vctrs_vctr|double,float64,t2:q7b. (protestants views) better relations between protestants and catholics w,%8.0g,,,TRUE,Retained
t2q7c,double,haven_labelled|vctrs_vctr|double,float64,t2:q7c. (catholics views) better relations between protestants and catholics wil,%8.0g,,,TRUE,Retained
t2q8a,double,haven_labelled|vctrs_vctr|double,float64,"t2:q8a. on a scale of 0 to 10 (0=not open to reason; 10=open to reason), where w",%8.0g,,,TRUE,Retained
t2q8are,double,haven_labelled|vctrs_vctr|double,float64,"t2q8a recoded onto 0-1 scale: (0=not open to reason; 1=open to reason), where wo",%9.0g,,,TRUE,Retained
t2q8b,double,haven_labelled|vctrs_vctr|double,float64,"t2:q8b. on a scale of 0 to 10 (0=not open to reason; 10=open to reason), where w",%8.0g,,,TRUE,Retained
t2q8bre,double,haven_labelled|vctrs_vctr|double,float64,"t2q8a recoded onto 0-1 scale: (0=not open to reason; 1=open to reason), where wo",%9.0g,,,TRUE,Retained
t2q9a,double,haven_labelled|vctrs_vctr|double,float64,t2:q9a. on a scale of 0 to 10 (0=untrustworthy; 10=trustworthy) where would you,%8.0g,,,TRUE,Retained
t2q9are,double,haven_labelled|vctrs_vctr|double,float64,t2q9a recoded onto 0-1 scale: (0=untrustworthy; 1=trustworthy) where would you p,%9.0g,,,TRUE,Retained
t2q9b,double,haven_labelled|vctrs_vctr|double,float64,t2:q9b. on a scale of 0 to 10 (0=untrustworthy; 10=trustworthy) where would you,%8.0g,,,TRUE,Retained
t2q9bre,double,haven_labelled|vctrs_vctr|double,float64,t2q9a recoded onto 0-1 scale: (0=untrustworthy; 1=trustworthy) where would you p,%9.0g,,,TRUE,Retained
t2q10a,double,haven_labelled|vctrs_vctr|double,float64,t2:q10a mixed education promotes mutual respect and understanding,%8.0g,,,TRUE,Retained
t2q10are,double,haven_labelled|vctrs_vctr|double,float64,t2q10 recoded onto 0-1 scale: mixed education promotes mutual respect and unders,%9.0g,,,TRUE,Retained
t2q10b,double,haven_labelled|vctrs_vctr|double,float64,t2:q10b improvements in the educational system are necessary for economic growth,%8.0g,,,TRUE,Retained
t2q10bre,double,haven_labelled|vctrs_vctr|double,float64,t2q10b recoded onto 0-1 scale: improvements in the educational system are necess,%9.0g,,,TRUE,Retained
t2q11,double,haven_labelled|vctrs_vctr|double,float64,t2:q11 what percentage of majority-protestant or majority-catholic schools in no,%8.0g,,,TRUE,Retained
t2q11ans,double,haven_labelled|vctrs_vctr|double,float64,t2:q11: correct/incorrect answer,%8.0g,,,TRUE,Retained
t2q12,double,haven_labelled|vctrs_vctr|double,float64,t2:q12 by approximately what percentage has the number of children entering omag,%8.0g,,,TRUE,Retained
t2q12ans,double,haven_labelled|vctrs_vctr|double,float64,t2:q12: correct/incorrect answer,%8.0g,,,TRUE,Retained
t2q13,double,haven_labelled|vctrs_vctr|double,float64,t2:q13 the new entitlement framework requires that:,%8.0g,,,TRUE,Retained
t2q13ans,double,haven_labelled|vctrs_vctr|double,float64,t2:q13: correct/incorrect answer,%8.0g,,,TRUE,Retained
t2q14,double,haven_labelled|vctrs_vctr|double,float64,t2:q14 the new entitlement framework requires that,%8.0g,,,TRUE,Retained
t2q14ans,double,haven_labelled|vctrs_vctr|double,float64,t2:q14: correct/incorrect answer,%8.0g,,,TRUE,Retained
t2q15,double,haven_labelled|vctrs_vctr|double,float64,t2:q15 which of the following is true of what pupils in northern ireland do afte,%8.0g,,,TRUE,Retained
t2q15ans,double,haven_labelled|vctrs_vctr|double,float64,t2:q15: correct/incorrect answer,%8.0g,,,TRUE,Retained
t2q16,double,haven_labelled|vctrs_vctr|double,float64,t2:q16 which of the following is true of current school funding?,%8.0g,,,TRUE,Retained
t2q16ans,double,haven_labelled|vctrs_vctr|double,float64,t2:q16: correct/incorrect answer,%8.0g,,,TRUE,Retained
t2q17,double,haven_labelled|vctrs_vctr|double,float64,t2:q17 which of the following is true of the employing authority in the schools,%8.0g,,,TRUE,Retained
t2q17ans,double,haven_labelled|vctrs_vctr|double,float64,t2:q17: correct/incorrect answer,%8.0g,,,TRUE,Retained
t2q18a1,character,character,,t2:q18a: reasons that people who strongly support having a system of all-ability,%95s,,,FALSE,Verbatim field excluded
t2q18a2,character,character,,t2:q18a: reasons that people who strongly support having a system of all-ability,%118s,,,FALSE,Verbatim field excluded
t2q18a3,character,character,,t2:q18a: reasons that people who strongly support having a system of all-ability,%91s,,,FALSE,Verbatim field excluded
t2q18a4,character,character,,t2:q18a: reasons that people who strongly support having a system of all-ability,%138s,,,FALSE,Verbatim field excluded
