legacy_field,caseid,source_row,historical_value,approved_value
btp03.olt2global,930085,85,0.155555561184883,0.15555556118488312
btp03.olt2global,930086,86,0.530555546283722,0.5722222328186035
btp03.olt2global,930087,87,NA,NA
btp03.olt2global,930088,88,0.497222244739532,0.6222222447395325
btp03.olt2global,930089,89,0.324999988079071,0.32499998807907104
btp03.olt2global,930090,90,0.547222256660461,0.6305555701255798
btp03.olt2global,930091,91,0.349999994039536,0.3499999940395355
btp03.olt2global,930092,92,0.416666656732559,0.4166666567325592
btp03.olt2global,930093,93,0.522222220897675,0.605555534362793
btp03.olt2global,930094,94,0.625,0.7083333730697632
btp03.olt2global,930095,95,0.413888871669769,0.4138888716697693
btp03.olt2global,930096,96,0.227777779102325,0.22777777910232544
btp03.olt2global,930097,97,0.488888889551163,0.5305555462837219
btp03.olt2global,930098,98,0.522222220897675,0.605555534362793
btp03.olt2global,930099,99,0.555555582046509,0.5972222089767456
btp03.olt2global,930100,100,0.383333325386047,0.38333332538604736
btp03.olt2global,930101,101,0.583333313465118,0.7083333134651184
btp03.olt2global,930102,102,0.227777779102325,0.22777777910232544
btp03.olt2global,930103,103,0.363888889551163,0.3638888895511627
btp03.olt2global,930104,104,0.516666650772095,0.6000000238418579
btp03.olt2global,930105,105,0.372222244739532,0.37222224473953247
btp03.olt2global,930106,106,0.397222220897675,0.48055556416511536
btp03.olt2global,930107,107,0.616666674613953,0.7416666746139526
btp03.olt2global,930108,108,0.524999976158142,0.6083333492279053
btp03.olt2global,930109,109,0.647222220897675,0.730555534362793
btp03.olt2global,930110,110,0.688888907432556,0.7722222208976746
btp03.olt2global,930111,111,0.73888885974884,0.9055555462837219
btp03.olt2global,930112,112,0.580555558204651,0.7472222447395325
btp03.olt2global,930113,113,0.541666626930237,0.5416666269302368
btp03.olt2global,930114,114,0.458333343267441,0.4583333432674408
btp03.olt2global,930115,115,0.313888907432556,0.31388890743255615
btp03.olt2global,930116,116,0.25,0.25
btp03.olt2global,930117,117,0.455555558204651,0.4555555582046509
btp03.olt2global,930118,118,0.447222232818604,0.5305555462837219
btp03.olt2global,930119,119,0.338888883590698,0.33888888359069824
btp03.olt2global,930120,120,0.422222226858139,0.5055555701255798
btp03.olt2global,930121,121,0.600000023841858,0.6833333373069763
btp03.olt2global,930122,122,0.616666674613953,0.699999988079071
btp03.olt2global,930123,123,0.591666698455811,0.675000011920929
btp03.olt2global,930124,124,0.444444447755814,0.5277777910232544
btp03.olt2global,930125,125,0.316666662693024,0.3166666626930237
btp03.olt2global,930126,126,0.219444453716278,0.21944445371627808
btp03.olt2global,930127,127,0.441666662693024,0.4416666626930237
btp03.olt2global,930128,128,0.49722221493721,0.6222222447395325
btp03.olt2global,930129,129,0.405555546283722,0.4055555462837219
btp03.olt2global,930130,130,0.450000017881393,0.5333333611488342
btp03.olt2global,930131,131,0.588888883590698,0.7555555701255798
btp03.olt2global,930132,132,0.647222220897675,0.730555534362793
btp03.olt2global,930133,133,0.649999976158142,0.7749999761581421
btp03.olt2global,930134,134,0.388888895511627,0.4305555522441864
btp03.olt2global,930135,135,0.666666686534882,0.75
btp03.olt2global,930136,136,0.466666668653488,0.5916666984558105
btp03.olt2global,930137,137,0.675000011920929,0.8416666984558105
btp03.olt2global,930138,138,0.49722221493721,0.5388888716697693
btp03.olt2global,930139,139,0.333333343267441,0.3333333432674408
btp03.olt2global,930140,140,0.508333325386047,0.5916666984558105
btp03.olt2global,930141,141,0.458333343267441,0.4583333432674408
