X	pollid	caseid	country	mode	t1knowlevel	numitems	pollgroup	groupsize	avgsd	numindices	genvar	readbrief	t1know	t1knowr	t1knowcor	grpgain	t2know	ppage	educ4	minority	hhincome	female	attextreme	highinc	t1polint	avgsd2	grpgain2	t1knowcor2	t12know	t12knowcor	attextreme2	length	timebtw	grpgainr	t1knowrcor	t2knowr	pollname	numissues	pfemale	pminority	varfemale	sdfemale	vareduc	sdeduc	meaned	meanage	phighinc	meanxtreme	pfemale_ind	entropy	meant1know	meant1knowcor	t1knowlevelcor	meant1know_ind	meant1knowcor_ind	meant2know	knowgain	knowgain2	t2knowlevel	logpk	loggain	tobitpk	meant1knowr	meant1knowrcor	t1knowlevelrcor	knowgainr	knowgainr2	educ3	aus.popparl1	aus.popparl2	aus.republican1	aus.republican2	btp04pr.t1trade	btp04pr.t1mindex	btp04pr.t1services	btp04pr.t2trade	btp04pr.t2mindex	btp04pr.t2services	bulgaria.bulgaria.t1tghpc	bulgaria.bulgaria.t1clibe	bulgaria.bulgaria.t1q8_7	bulgaria.bulgaria.t1q8_1	bulgaria.bulgaria.t1q8_8	bulgaria.bulgaria.t1q8_11	bulgaria.bulgaria.t1q10_3	bulgaria.bulgaria.t1q16	bulgaria.bulgaria.t1q21	bulgaria.bulgaria.t1q22	bulgaria.bulgaria.t1q23	bulgaria.bulgaria.t1q19	bulgaria.bulgaria.t2tghpc	bulgaria.bulgaria.t2clibe	bulgaria.bulgaria.t2q8_7	bulgaria.bulgaria.t2q8_1	bulgaria.bulgaria.t2q8_8	bulgaria.bulgaria.t2q8_11	bulgaria.bulgaria.t2q10_3	bulgaria.bulgaria.t2q16	bulgaria.bulgaria.t2q21	bulgaria.bulgaria.t2q22	bulgaria.bulgaria.t2q23	bulgaria.bulgaria.t2q19	chi.t1att1	chi.t1att2	chi.t1att3	chi.t1att4	chi.t1att5	chi.t1att6	chi.t1att7	chi.t1att8	chi.t1att9	chi.t2att1	chi.t2att2	chi.t2att3	chi.t2att4	chi.t2att5	chi.t2att6	chi.t2att7	chi.t2att8	chi.t2att9	cpl.t1res	cpl.t1cons	cpl.t1poor	cpl.t1renew	cpl.t1fossil	cpl.t1buypwr	cpl.t2res	cpl.t2cons	cpl.t2poor	cpl.t2renew	cpl.t2fossil	cpl.t2buypwr	eu.support_eu_membership_t1	eu.att_towards_privatization_t1	eu.attitude_towards_migration_t1	eu.mil_att_11_12_t1	eu.t1q11b	eu.turkey_enlargement_att_t1	eu.eu_veto_support_t1	eu.support_eu_membership_t2	eu.att_towards_privatization_t2	eu.attitude_towards_migration_t2	eu.mil_att_11_12_t2	eu.t2q11br	eu.turkey_enlargement_att_t2	eu.eu_veto_support_t2	eu.pay_for_pension_1_t2_r	eu.free_trade_index_t2	eu.general_enlargement_att_f_t2	eu.eu_level_decision_making_t2	eu.t2q16jr	eu.support_eu_membership_t3	eu.att_towards_privatization_t3	eu.attitude_towards_migration_t3	eu.mil_att_11_12_t3	eu.t3q11br	eu.turkey_enlargement_att_t3	eu.eu_veto_support_t3	eu.pay_for_pension_1_t3_r	eu.free_trade_index_t3	eu.general_enlargement_att_f_t3	eu.eu_level_decision_making_t3	eu.t3q16jr	grk.t1att1	grk.t1att2	grk.t1att3	grk.t1att4	grk.t1att5	grk.t1att6	grk.t2att1	grk.t2att2	grk.t2att3	grk.t2att4	grk.t2att5	grk.t2att6	ukmonarchy.t1supmon	ukmonarchy.t2supmon	ukmonarchy.t1mpop	ukmonarchy.t2mpop	ukmonarchy.t1pwrm	ukmonarchy.t2pwrm	ukmonarchy.t1reflor	ukmonarchy.t2reflor	nic1.t1att1	nic1.t1att2	nic1.t1att3	nic1.t1att4	nic1.t1att5	nic1.t1att6	nic1.t1att7	nic1.t1att8	nic1.t1att9	nic1.t2att1	nic1.t2att2	nic1.t2att3	nic1.t2att4	nic1.t2att5	nic1.t2att6	nic1.t2att7	nic1.t2att8	nic1.t2att9	swp.t1att1	swp.t1att3	swp.t1att4	swp.t1att5	swp.t1att6	swp.t1att7	swp.t2att1	swp.t2att3	swp.t2att4	swp.t2att5	swp.t2att6	swp.t2att7	ukbge.t1redist	ukbge.t1tax	ukbge.t1wage	ukbge.t1eu	ukbge.t2redist	ukbge.t2tax	ukbge.t2wage	ukbge.t2eu	ukcrime.rootcauset1	ukcrime.policet1	ukcrime.punisht1	ukcrime.procrightst1	ukcrime.selfprotectt1	ukcrime.rootcauset2	ukcrime.policet2	ukcrime.punisht2	ukcrime.procrightst2	ukcrime.selfprotectt2	ukeu.eurelat1g	ukeu.euscope1g	ukeu.commies1r	ukeu.favref1r	ukeu.eurelat2g	ukeu.euscope2g	ukeu.commies2r	ukeu.favref2r	ukhealth.t1payhlt	ukhealth.t1poora	ukhealth.t1option	ukhealth.t1hlthfu	ukhealth.t1ctexpt	ukhealth.t1pritre	ukhealth.t1severi	ukhealth.t1preven	ukhealth.t1dispub	ukhealth.t1avgdis	ukhealth.t1moresa	ukhealth.t2payhlt	ukhealth.t2poora	ukhealth.t2option	ukhealth.t2hlthfu	ukhealth.t2ctexpt	ukhealth.t2pritre	ukhealth.t2severi	ukhealth.t2preven	ukhealth.t2dispub	ukhealth.t2avgdis	ukhealth.t2moresa	wtu.t1att1	wtu.t1att3	wtu.t1att4	wtu.t1att5	wtu.t1att6	wtu.t1att7	wtu.t2att1	wtu.t2att3	wtu.t2att4	wtu.t2att5	wtu.t2att6	wtu.t2att7	eu2009.cc1	eu2009.cc2	eu2009.imm1	eu2009.imm2	nh.t1endexp	nh.t1manvol	nh.t1volloc	nh.t2endexp	nh.t2manvol	nh.t2volloc	nic2.t1usseca	nic2.t1humrh2	nic2.t1envir	nic2.t1inter	nic2.t1multi	nic2.t1demo	nic2.t1forai1	nic2.t1global	nic2.t1trade_b	nic2.t2usseca	nic2.t2humrh2	nic2.t2envir	nic2.t2inter	nic2.t2multi	nic2.t2demo	nic2.t2forai1	nic2.t2global	nic2.t2trade_b	btp03.olt1usseca	btp03.olt1humrh2	btp03.olt1envir	btp03.olt1inter	btp03.olt1multi	btp03.olt1demo	btp03.olt1forai1	btp03.olt1global	btp03.olt1trade	btp03.olt2usseca	btp03.olt2humrh2	btp03.olt2envir	btp03.olt2inter	btp03.olt2multi	btp03.olt2demo	btp03.olt2forai1	btp03.olt2global	btp03.olt2trade	btp04.w4b42	btp04.w4b45	btp04.w4b48	btp04.w4b51	btp04.w4b54	btp04.w4b57	btp04.w4f42	btp04.w4f45	btp04.w4f48	btp04.w4f51	btp04.w4f54	btp04.w4f57	btp05.t1reform	btp05.t1fcvsch	btp05.t1mmtaxe	btp05.t1stest	btp05.t1testsl	btp05.t1nclb	btp05.t1govinv	btp05.t1medqual	btp05.t1costcov	btp05.t1emplypay	btp05.t1indivpay	btp05.t2reform	btp05.t2fcvsch	btp05.t2mmtaxe	btp05.t2stest	btp05.t2testsl	btp05.t2nclb	btp05.t2govinv	btp05.t2medqual	btp05.t2costcov	btp05.t2emplypay	btp05.t2indivpay	sm.t1more	sm.t1belowmrkt	sm.t1openspace	sm.t1countyl	sm.t2more	sm.t2belowmrkt	sm.t2openspace	sm.t2countyl	dpnum	bettered
245	22	731	2	0	0.6577826102790625	6	2211	16	0.24365398015496179	11	0.15910585078823322		0.6666666666666666	0.6666666666666666	0.5	0.5111111111111112	0.6666666666666666	66	0.66	0	0	1	0.4166666666666667	0										0.5111111111111112	0.5	0.6666666666666666	UK Health	1	0.5	0.125	0.25	0.5	0.13214	0.36351066009128263	0.5175	41.6875	0.21428571428571427	0.33315222537878786	0.4666666666666667	3.3931661959141777	0.6979166666666666	0.6666666666666666	0.5826086956521739	0.7	0.6777777777777777	0.8229166666666666	0	0.16666666666666663	0.7369565217391304	-0.6931471805599453	-0.67116827384117	0	0.6979166666666666	0.6666666666666666	0.5826086956521739	0	0.16666666666666663	0.5																																																																																																																																																																												0.5	1	1		1		1		1			0.5	1	1	0.4375	0	0.5	0.3333333333333333		1	0.5	1																																																																																																					2	1
246	22	4909	2	0	0.6577826102790625	6	2215	15	0.26874971935706904	11	0.1787618097187428		0.8333333333333334	0.8333333333333334	0.8333333333333334	0.14285714285714288	0.8333333333333334	45	0	0	1	0	0.26325757575757575	1										0.14285714285714288	0.8333333333333334	0.8333333333333334	UK Health	1	0.6	0.06666666666666667	0.24	0.4898979485566356	0.15473999999999993	0.3933700547830248	0.464	48.13333333333333	0.08333333333333333	0.32021885521885524	0.6428571428571429	3.232922628348802	0.6333333333333333	0.5777777777777777	0.5826086956521739	0.619047619047619	0.5595238095238095	0.7333333333333333	0	0	0.7369565217391304	-0.1823215567939546	-1.9459101490553132	1	0.6333333333333333	0.5777777777777777	0.5826086956521739	0	0	0																																																																																																																																																																												0	0.75	1	0.25	0.5625	0.4166666666666667	0.375	0.75	0.5	0.5	0.75	0	0.25	1	0.25	0.6875	0.5	0.3333333333333333	0.75	0.75	0.75	0.75																																																																																																					2	0
247	22	910	2	0	0.6577826102790625	6	2212	17	0.24130198808781175	11	0.15879599925228258		0.5	0.5	0.5	0.6875	0.6666666666666666	85	0	0	0.06666666666666667	1	0.11136363636363637	0										0.6875	0.5	0.6666666666666666	UK Health	1	0.6470588235294118	0.1176470588235294	0.22837370242214533	0.47788461203740945	0.18161911764705885	0.42616794535377583	0.5076470588235295	55.23529411764706	0.11764705882352941	0.2931319409076762	0.625	3.2685098357118685	0.7549019607843137	0.7058823529411765	0.5826086956521739	0.7708333333333333	0.71875	0.8235294117647058	0.16666666666666663	0.16666666666666663	0.7369565217391304	-0.6931471805599453	-0.3746934494414107	0	0.7549019607843137	0.7058823529411765	0.5826086956521739	0.16666666666666663	0.16666666666666663	0																																																																																																																																																																												0.5	0.5	0.5	0.4	0.75	0.625	0.75	0.25	0.5	1	0.5	0.5	1	1	0.35	0.625	0.4166666666666667	0.3333333333333333	0.75	0.75	1	0.25																																																																																																					2	0
248	22	612	2	0	0.6577826102790625	6	2207	14	0.22539229094114124	11	0.14751121705430245		0.8333333333333334	0.8333333333333334	0.8333333333333334	0.23076923076923084	0.8333333333333334	70	0.66	0	0.3333333333333333	0	0.3901515151515151	0										0.23076923076923084	0.8333333333333334	0.8333333333333334	UK Health	1	0.6428571428571428	0.21428571428571427	0.22959183673469388	0.47915742374995496	0.10538241758241759	0.3246265817557422	0.5914285714285714	51.642857142857146	0.09090909090909091	0.294512987012987	0.6923076923076923	3.4682095696615223	0.6666666666666666	0.5952380952380952	0.5826086956521739	0.6538461538461537	0.576923076923077	0.7142857142857143	0	0	0.7369565217391304	-0.1823215567939546	-1.4663370687934267	1	0.6666666666666666	0.5952380952380952	0.5826086956521739	0	0	0.5																																																																																																																																																																												0	0.25	1	0.25	0.875	0.3333333333333333	0.25	0.25	1	0.75	0.25	0	0.25	1	0.25	0.75		0.3333333333333333	0.25	1	0.5	0.25																																																																																																					2	1
249	22	5027	2	0	0.6577826102790625	6	2208	17	0.22395272450371592	11	0.15596170782950586		0.8333333333333334	0.8333333333333334	0.8333333333333334	0.12500000000000003	0.8333333333333334	51	0	0	0.6	0	0.23143939393939394	1										0.12500000000000003	0.8333333333333334	0.8333333333333334	UK Health	1	0.5294117647058824	0.1176470588235294	0.2491349480968858	0.49913419848462176	0.20731911764705882	0.455323091493347	0.5476470588235294	46	0.375	0.2746506734006734	0.5625	3.259516117397946	0.6666666666666666	0.5882352941176471	0.5826086956521739	0.6562499999999999	0.5729166666666666	0.7843137254901961	0	0	0.7369565217391304	-0.1823215567939546	-2.0794415416798357	1	0.6666666666666666	0.5882352941176471	0.5826086956521739	0	0	0																																																																																																																																																																												0	0.25	0.5	0.35	0.8125	0.4166666666666667	0.5	0.5	1	0.5	0.75	0	0.25	1	0.05	0.75	0.3333333333333333	0.3333333333333333	0.25	1	0.75	0.75																																																																																																					2	0
250	22	803	2	0	0.6577826102790625	6	2214	17	0.24718071842469377	11	0.1815448519236169		0.16666666666666666	0.16666666666666666	0	0.5729166666666666	0.16666666666666666	62	0	0	0	0	0.37121212121212127	0										0.5729166666666666	0	0.16666666666666666	UK Health	1	0.6470588235294118	0.0588235294117647	0.22837370242214533	0.47788461203740945	0.1658404411764706	0.4072351178084604	0.33176470588235296	52.88235294117647	0	0.32423722519310755	0.6875	2.991646004536609	0.6274509803921569	0.5392156862745098	0.5826086956521739	0.65625	0.5729166666666666	0.6862745098039216	0	0.16666666666666666	0.7369565217391304	-9.210340371976182	-0.5570150062353654	0	0.6274509803921569	0.5392156862745098	0.5826086956521739	0	0.16666666666666666	0																																																																																																																																																																												0	1	1	0	0.75	0.8333333333333334	0.5	1	0.5	1	0.5	0	0.25	1	0	0.75		1	0.75		0.75	0.75																																																																																																					2	0
251	22	4918	2	0	0.6577826102790625	6	2209	16	0.24709871928842653	11	0.16683119017201972		0.8333333333333334	0.8333333333333334	0.8333333333333334	0.40000000000000013	0.8333333333333334	40	0.33	0	0.7333333333333333	1	0.2818181818181818	1										0.40000000000000013	0.8333333333333334	0.8333333333333334	UK Health	1	0.5	0.125	0.25	0.5	0.08149166666666667	0.2854674529025449	0.68375	45.6875	0.14285714285714285	0.3119294507575758	0.4666666666666667	3.192961913547296	0.8125	0.8020833333333334	0.5826086956521739	0.8111111111111111	0.8	0.9479166666666666	0	0	0.7369565217391304	-0.1823215567939546	-0.9162907318741548	1	0.8125	0.8020833333333334	0.5826086956521739	0	0	0.5																																																																																																																																																																												0	0.25	1	0.4	0.75	0.75	0.5	0.5	1	0.5	0.75	0	0.25	0.5	0.3	0.75	0.9166666666666666	0.3333333333333333	1	0.75	0.5	1																																																																																																					2	0
252	22	5025	2	0	0.6577826102790625	6	2213	14	0.2634560020017498	11	0.16440078288970625		0.8333333333333334	0.8333333333333334	0.8333333333333334	0.07692307692307696	1	69	0	0	0	0	0.4090909090909091	0										0.07692307692307696	0.8333333333333334	1	UK Health	1	0.6428571428571429	0.21428571428571427	0.22959183673469385	0.4791574237499549	0.12865274725274722	0.35868195835969674	0.21285714285714286	53.785714285714285	0.07692307692307693	0.30702161925376215	0.6923076923076923	1.689881215930111	0.5476190476190477	0.4166666666666667	0.5826086956521739	0.5256410256410258	0.3846153846153847	0.5476190476190476	0.16666666666666663	0.16666666666666663	0.7369565217391304	-0.1823215567939546	-2.5649493574615363	1	0.5476190476190477	0.4166666666666667	0.5826086956521739	0.16666666666666663	0.16666666666666663	0																																																																																																																																																																												0	1	1	0	1	0.75	0.75	1	0.75	1	1	0	1	1	0.35	0.5625	1	0.6666666666666666	1	0.75	0.75	0.75																																																																																																					2	0
253	22	1322	2	0	0.6577826102790625	6	2207	14	0.22539229094114124	11	0.14751121705430245		0.8333333333333334	0.8333333333333334	0.8333333333333334	0.23076923076923084	1	41	1	0	0.3333333333333333	0	0.20909090909090908	0										0.23076923076923084	0.8333333333333334	1	UK Health	1	0.6428571428571428	0.21428571428571427	0.22959183673469388	0.47915742374995496	0.10538241758241759	0.3246265817557422	0.5914285714285714	51.642857142857146	0.09090909090909091	0.294512987012987	0.6923076923076923	3.4682095696615223	0.6666666666666666	0.5952380952380952	0.5826086956521739	0.6538461538461537	0.576923076923077	0.7142857142857143	0.16666666666666663	0.16666666666666663	0.7369565217391304	-0.1823215567939546	-1.4663370687934267	1	0.6666666666666666	0.5952380952380952	0.5826086956521739	0.16666666666666663	0.16666666666666663	1																																																																																																																																																																												0.5	0.75	1	0.45	0.75	0.75	0.5	0.75	0.5	0.5	0.75	0.5	0.25	1	0.75	0.75	0.5833333333333334	0.6666666666666666	0.25	1	1	0.75																																																																																																					2	1
254	22	3621	2	0	0.6577826102790625	6	2214	17	0.24718071842469377	11	0.1815448519236169		0.8333333333333334	0.8333333333333334	0.8333333333333334	0.3125	0.8333333333333334	59	0	0	0.4666666666666667	1	0.2791666666666667	1										0.3125	0.8333333333333334	0.8333333333333334	UK Health	1	0.6470588235294118	0.0588235294117647	0.22837370242214533	0.47788461203740945	0.1658404411764706	0.4072351178084604	0.33176470588235296	52.88235294117647	0	0.32423722519310755	0.625	2.991646004536609	0.6274509803921569	0.5392156862745098	0.5826086956521739	0.6145833333333333	0.5208333333333333	0.6862745098039216	0	0	0.7369565217391304	-0.1823215567939546	-1.1631508098056809	1	0.6274509803921569	0.5392156862745098	0.5826086956521739	0	0	0																																																																																																																																																																												0	0.5	1	0.55	0.6875	0.4166666666666667	0.5	0.75	0.5	1	1	0	1	1	1	0.4375	0.5833333333333334	0.5	1	0.5	1	1																																																																																																					2	0
255	22	4314	2	0	0.6577826102790625	6	2205	15	0.24221598566775812	11	0.17995978035969049		0.8333333333333334	0.8333333333333334	0.6666666666666666	0.2857142857142857	0.6666666666666666	43	0	0	0.2	1	0.3727272727272727	0										0.2857142857142857	0.6666666666666666	0.6666666666666666	UK Health	1	0.6	0	0.24	0.4898979485566356	0.19723523809523816	0.44411174055099933	0.42066666666666663	49.4	0.07142857142857142	0.28782407407407407	0.5714285714285714	2.7174163929587403	0.6444444444444445	0.5444444444444444	0.5826086956521739	0.630952380952381	0.5357142857142857	0.6777777777777778	-0.16666666666666674	0	0.7369565217391304	-0.40546510810816444	-1.252762968495368	1	0.6444444444444445	0.5444444444444444	0.5826086956521739	-0.16666666666666674	0	0																																																																																																																																																																												0	0.75	1	0.15	1	0.5	0.375	0.75	0.5	1	1	0.5	0.5	0.5	0.35	0.6875	0.5	0.6666666666666666	0.5	0.75	1	0.75																																																																																																					2	0
256	22	4710	2	0	0.6577826102790625	6	2207	14	0.22539229094114124	11	0.14751121705430245		1	1	0.8333333333333334	0.23076923076923084	0.8333333333333334	39	1	0	0.8	1	0.4034090909090909	1										0.23076923076923084	0.8333333333333334	0.8333333333333334	UK Health	1	0.6428571428571428	0.21428571428571427	0.22959183673469388	0.47915742374995496	0.10538241758241759	0.3246265817557422	0.5914285714285714	51.642857142857146	0.09090909090909091	0.294512987012987	0.6153846153846154	3.4682095696615223	0.6666666666666666	0.5952380952380952	0.5826086956521739	0.641025641025641	0.576923076923077	0.7142857142857143	-0.16666666666666663	0	0.7369565217391304	-0.1823215567939546	-1.4663370687934267	1	0.6666666666666666	0.5952380952380952	0.5826086956521739	-0.16666666666666663	0	1																																																																																																																																																																												0	0.25	1	0	0.9375	1	0.25	0.75	0.75	0.5	0.75	0		1	0	1	1	0.6666666666666666	0.5	0.5	0.5	0.75																																																																																																					2	1
257	22	216	2	0	0.6577826102790625	6	2205	15	0.24221598566775812	11	0.17995978035969049		0.8333333333333334	0.8333333333333334	0.6666666666666666	0.32142857142857145	0.6666666666666666	77	0	0	0	1	0.2689393939393939	0										0.32142857142857145	0.6666666666666666	0.6666666666666666	UK Health	1	0.6	0	0.24	0.4898979485566356	0.19723523809523816	0.44411174055099933	0.42066666666666663	49.4	0.07142857142857142	0.28782407407407407	0.5714285714285714	2.7174163929587403	0.6444444444444445	0.5444444444444444	0.5826086956521739	0.630952380952381	0.5357142857142857	0.6777777777777778	-0.16666666666666674	0	0.7369565217391304	-0.40546510810816444	-1.1349799328389845	1	0.6444444444444445	0.5444444444444444	0.5826086956521739	-0.16666666666666674	0	0																																																																																																																																																																												0.5	0.75	1	0	0.125	0.4166666666666667	0.625	0.75	0.75	1	0.5	0.5	0.75	0.5	0.35	0.4375	0.5833333333333334	0.6666666666666666	0.75	1	1	0.5																																																																																																					2	0
258	22	4831	2	0	0.6577826102790625	6	2214	17	0.24718071842469377	11	0.1815448519236169		0.6666666666666666	0.6666666666666666	0.5	0.5	0.6666666666666666	70	0	0	0.26666666666666666	0	0.4097222222222222	0										0.5	0.5	0.6666666666666666	UK Health	1	0.6470588235294118	0.0588235294117647	0.22837370242214533	0.47788461203740945	0.1658404411764706	0.4072351178084604	0.33176470588235296	52.88235294117647	0	0.32423722519310755	0.6875	2.991646004536609	0.6274509803921569	0.5392156862745098	0.5826086956521739	0.625	0.5416666666666666	0.6862745098039216	0	0.16666666666666663	0.7369565217391304	-0.6931471805599453	-0.6931471805599453	0	0.6274509803921569	0.5392156862745098	0.5826086956521739	0	0.16666666666666663	0																																																																																																																																																																												0.5	0.75	1	0.4375	1	0.125	0.25		1		1	0	1	1	0.2	0.25	0	0.5	1		1	1																																																																																																					2	0
259	22	4632	2	0	0.6577826102790625	6	2204	15	0.2439151557487195	11	0.13875852560344726		0.3333333333333333	0.3333333333333333	0.3333333333333333	0.5178571428571429	0.6666666666666666	73	0	0	0.06666666666666667	1	0.3046875	0										0.5178571428571429	0.3333333333333333	0.6666666666666666	UK Health	1	0.6666666666666667	0.13333333333333336	0.2222222222222222	0.4714045207910317	0.1326352380952381	0.3641912108978443	0.3526666666666667	51.6	0	0.30034729236812574	0.642857142857143	3.047611972300569	0.6444444444444445	0.5555555555555556	0.5826086956521739	0.6666666666666667	0.5714285714285714	0.7333333333333333	0.3333333333333333	0.3333333333333333	0.7369565217391304	-1.0986122886681098	-0.6580558607486751	0	0.6444444444444445	0.5555555555555556	0.5826086956521739	0.3333333333333333	0.3333333333333333	0																																																																																																																																																																													1	1	0.75	0.6875	0.25			0.75	0.75	0.75	0.5	0.75	1	0.5833333333333334	0.4375	1		0.25	1	1	0.75																																																																																																					2	0
260	22	4407	2	0	0.6577826102790625	6	2206	16	0.24513557969426147	11	0.18317267152141217		1	1	0.8333333333333334	0.06666666666666668	0.8333333333333334	61	1	0	0.13333333333333333	1	0.2816666666666666	0										0.06666666666666668	0.8333333333333334	0.8333333333333334	UK Health	1	0.625	0.0625	0.234375	0.48412291827592713	0.15788000000000002	0.3973411632338135	0.435	44.1875	0	0.32272783639971137	0.6	3.174580133234028	0.6354166666666666	0.5520833333333334	0.5826086956521739	0.611111111111111	0.5333333333333333	0.78125	-0.16666666666666663	0	0.7369565217391304	-0.1823215567939546	-2.70805020110221	1	0.6354166666666666	0.5520833333333334	0.5826086956521739	-0.16666666666666663	0	1																																																																																																																																																																													0.25	0.5	0.65	0.4166666666666667	0.16666666666666666	0.5	1	0.75	1	0.75	0	0.75	1	0.65	0.4375	0.3333333333333333	0.6666666666666666	0.75	0.5	0.75	0.75																																																																																																					2	1
261	22	3920	2	0	0.6577826102790625	6	2206	16	0.24513557969426147	11	0.18317267152141217		0.6666666666666666	0.6666666666666666	0.6666666666666666	0.3333333333333333	0.8333333333333334	32	0	0	0.06666666666666667	0	0.4242424242424242	0										0.3333333333333333	0.6666666666666666	0.8333333333333334	UK Health	1	0.625	0.0625	0.234375	0.48412291827592713	0.15788000000000002	0.3973411632338135	0.435	44.1875	0	0.32272783639971137	0.6666666666666666	3.174580133234028	0.6354166666666666	0.5520833333333334	0.5826086956521739	0.6333333333333333	0.5444444444444445	0.78125	0.16666666666666674	0.16666666666666674	0.7369565217391304	-0.40546510810816444	-1.0986122886681098	1	0.6354166666666666	0.5520833333333334	0.5826086956521739	0.16666666666666674	0.16666666666666674	0																																																																																																																																																																												0	1	1	0	1	0.6666666666666666	0.5	0.75	1	1	0.75	0	0.75	1	0.3	0.9375	0.6666666666666666	0.6666666666666666	0.25	0.5	1	0.75																																																																																																					2	0
262	22	2607	2	0	0.6577826102790625	6	2214	17	0.24718071842469377	11	0.1815448519236169		1	1	1		1	63	0.66	0	0.13333333333333333	1	0.356060606060606	0											1	1	UK Health	1	0.6470588235294118	0.0588235294117647	0.22837370242214533	0.47788461203740945	0.1658404411764706	0.4072351178084604	0.33176470588235296	52.88235294117647	0	0.32423722519310755	0.625	2.991646004536609	0.6274509803921569	0.5392156862745098	0.5826086956521739	0.6041666666666666	0.5104166666666666	0.6862745098039216	0	0	0.7369565217391304	0		1	0.6274509803921569	0.5392156862745098	0.5826086956521739	0	0	0.5																																																																																																																																																																												0	0.75	1	0.5	0.75	0.6666666666666666	0.25	0.25	1	0.75	0.75	0	0.25	1	0.5	0.4375	0.6666666666666666	0.6666666666666666	0.5	1	0.75	1																																																																																																					2	1
263	22	1414	2	0	0.6577826102790625	6	2206	16	0.24513557969426147	11	0.18317267152141217		0.6666666666666666	0.6666666666666666	0.6666666666666666	0.3333333333333333	1	34	0.33	0	0.06666666666666667	1	0.21363636363636365	0										0.3333333333333333	0.6666666666666666	1	UK Health	1	0.625	0.0625	0.234375	0.48412291827592713	0.15788000000000002	0.3973411632338135	0.435	44.1875	0	0.32272783639971137	0.6	3.174580133234028	0.6354166666666666	0.5520833333333334	0.5826086956521739	0.6333333333333333	0.5444444444444445	0.78125	0.33333333333333337	0.33333333333333337	0.7369565217391304	-0.40546510810816444	-1.0986122886681098	1	0.6354166666666666	0.5520833333333334	0.5826086956521739	0.33333333333333337	0.33333333333333337	0.5																																																																																																																																																																												0	0.5	1	0.4	0.5	0.5	0.375	0.5	1	0.5	0.5	0	0.5	1	0.25	0.75	0.4166666666666667	0.5	0.25	0.5	0.5	0.75																																																																																																					2	0
264	22	3003	2	0	0.6577826102790625	6	2206	16	0.24513557969426147	11	0.18317267152141217		0.6666666666666666	0.6666666666666666	0.6666666666666666	0.36666666666666664	0.8333333333333334	32	0.66	1	0.26666666666666666	1	0.34458333333333335	0										0.36666666666666664	0.6666666666666666	0.8333333333333334	UK Health	1	0.625	0.0625	0.234375	0.48412291827592713	0.15788000000000002	0.3973411632338135	0.435	44.1875	0	0.32272783639971137	0.6	3.174580133234028	0.6354166666666666	0.5520833333333334	0.5826086956521739	0.6333333333333333	0.5444444444444445	0.78125	0.16666666666666674	0.16666666666666674	0.7369565217391304	-0.40546510810816444	-1.0033021088637848	1	0.6354166666666666	0.5520833333333334	0.5826086956521739	0.16666666666666674	0.16666666666666674	0.5																																																																																																																																																																													0	0.5	0.2	0.5625	0.4166666666666667	0.25	0	1	0.75	0.75	0	0.5	1	0.45	0.625	0.16666666666666666	0.5	0.25	0.75	0.75	0.75																																																																																																					2	1
265	22	2922	2	0	0.6577826102790625	6	2214	17	0.24718071842469377	11	0.1815448519236169		0.6666666666666666	0.6666666666666666	0.6666666666666666	0.4375	0.8333333333333334	78	0	0	0.2	1	0.38	0										0.4375	0.6666666666666666	0.8333333333333334	UK Health	1	0.6470588235294118	0.0588235294117647	0.22837370242214533	0.47788461203740945	0.1658404411764706	0.4072351178084604	0.33176470588235296	52.88235294117647	0	0.32423722519310755	0.625	2.991646004536609	0.6274509803921569	0.5392156862745098	0.5826086956521739	0.625	0.53125	0.6862745098039216	0.16666666666666674	0.16666666666666674	0.7369565217391304	-0.40546510810816444	-0.8266785731844679	1	0.6274509803921569	0.5392156862745098	0.5826086956521739	0.16666666666666674	0.16666666666666674	0																																																																																																																																																																												0	0.25	1	0.55	0.5	0.5	0.25	1	1	1		0	0.75	0.5	0.55	0.4375	0.125	0.16666666666666666	0.75	1	0.75	0.75																																																																																																					2	0
266	22	1127	2	0	0.6577826102790625	6	2210	13	0.23703923943732233	11	0.15298374113209923		0.8333333333333334	0.8333333333333334	0.6666666666666666	0.25	0.6666666666666666	49	0.66	0		1	0.22208333333333333											0.25	0.6666666666666666	0.6666666666666666	UK Health	1	0.6153846153846154	0.23076923076923075	0.23668639053254437	0.4865042554105199	0.1770769230769231	0.4208050891765962	0.4846153846153846	47.69230769230769	0.25	0.3144447681947682	0.5833333333333334	1.7405864420149608	0.6153846153846154	0.5512820512820513	0.5826086956521739	0.5972222222222222	0.5416666666666666	0.6923076923076923	-0.16666666666666674	0	0.7369565217391304	-0.40546510810816444	-1.3862943611198906	1	0.6153846153846154	0.5512820512820513	0.5826086956521739	-0.16666666666666674	0	0.5																																																																																																																																																																												0.5	0.25		0.3	0.6875	0.4166666666666667	0.5	0.75	0.75	0.75	0.75	0	0.25	0.5	0.45	0.75	0.75	0.5	0.75	1	0.75	0.75																																																																																																					2	1
