source_column,source_value,value_label
V1Q2,314,"Order, Lawfulness, Justice (RZS) and coalition: Union of Fre"
V1Q2,401,Progressive Party of Working People
V1Q2,402,Democratic Rally
V1Q2,403,Democratic Party
V1Q2,404,Movement for Social Democracy United Democratic Union of Cen
V1Q2,405,European party
V1Q2,406,Ecological and Environmental Movement
V1Q2,501,Ceská strana sociálne demokratická (Czech Social Democratic
V1Q2,502,Krestanská a demokratická unie – Ceskoslovenská strana lidov
V1Q2,503,Komunistická strana Cech a Moravy (Communist Party of Bohemi
V1Q2,504,"Obcanská demokratická strana (Civic Democratic Party), ODS"
V1Q2,505,"Strana Zelených (Green Party), SZ"
V1Q2,601,"Socialdemokratiet (Social Democrats), A"
V1Q2,602,"Det Radikale Venstre (Radical Liberal Party), B"
V1Q2,603,"Det Konservative Folkeparti (Conservative People's Party), C"
V1Q2,604,"Socialistisk Folkeparti (Socialist People's Party), SF"
V1Q2,605,"Ny/Liberal Alliance (New/Liberal Alliance), I"
V1Q2,606,"Junibevægelsen (June Movement), J"
V1Q2,607,"Folkebevægelsen mod EU (People's Movement against the EU), N"
V1Q2,608,"Dansk Folkeparti (Danish People's Party), O"
V1Q2,609,"Venstre - Danmarks liberale parti (Venstre, Denmark's Libera"
V1Q2,610,"Enhedslisten - de Rød-Grønne (Red-Green Alliance), Ø"
V1Q2,701,Reformierakond (Estonian Reform Party)
V1Q2,702,"Keskerakond (Centre Party of Estonia), KESK"
V1Q2,703,Isamaa ja Res Publica Liit (Union of Pro Patria and Res Publ
V1Q2,704,"Sotsiaaldemokraatlik Erakond (Social Democratic Party), SDE"
V1Q2,705,"Erakond Eestimaa Rohelised (Estonian Greens), EER"
V1Q2,706,"Eestimaa Rahvaliit (People's Union of Estonia), ER"
V1Q2,707,"Eesti Kristlikud Demokraadid (Estonian Christian Democrats),"
V1Q2,708,"Eesti Iseseisvuspartei (Estonian Independence Party), EI"
V1Q2,709,"Vene Erakond Eestis (Russian Party in Estonia), VEE"
V1Q2,710,"Eestimaa Ühendatud Vasakpartei (Estonian United Left Party),"
V1Q2,801,"Suomen Keskusta (Centre Party), KESK"
V1Q2,802,"Kansallinen Kokoomus (National Coalition Party), KOK"
V1Q2,803,Suomen Sosialidemokraattinen Puolue (Social Democratic Party
V1Q2,804,"Vasemmistoliitto (Left Alliance), VAS"
V1Q2,805,"Vihreä liitto (Green League), VIHR"
V1Q2,806,"Ruotsalainen kansanpuolue (Swedish People's Party), RKP"
V1Q2,807,"Kristillisdemokraatit (Christian Democrats in Finland), KD"
V1Q2,808,"Perussuomalaiset (True Finns), PS"
V1Q2,901,"Lutte ouvrière (Workers' struggle), LO"
V1Q2,902,"Nouveau Parti anticapitaliste (New Anticapitalist Party), NP"
V1Q2,903,Parti communiste/Parti de gauche (Communist Party/Party of t
V1Q2,904,"Parti socialiste (Socialist Party), PS"
V1Q2,905,Europe écologie (Europe Ecology)
V1Q2,906,"Mouvement démocrate (Democratic Movement), MODEM"
V1Q2,907,Union pour un Mouvement Populaire - Nouveau Centre (Union fo
V1Q2,908,"Debout la République (Arise the Republic), DLR"
V1Q2,909,“Libertas” - Mouvement pour la France (Movement for France)
V1Q2,910,"Front national (National Front), FN"
V1Q2,996,Üksikkandidaat (Independent candidate)
V1Q2,997,refusal;
V1Q2,998,Not Asked
V1Q2,999,don’t know;
V1Q2,1001,Christlich Demokratische Union/Christlich-Soziale Union (Chr
V1Q2,1002,Sozialdemokratische Partei Deutschlands (Social Democratic P
V1Q2,1003,"Freie Demokratische Partei (Free Democratic Party), FDP"
V1Q2,1004,Die Linke (The Left)
V1Q2,1005,Bündnis 90 / Die Grünen (Alliance '90/The Greens)
V1Q2,1006,"Republikaner (Republicans), REP"
V1Q2,1007,"Deutsche Volksunion (German People's Union), DVU"
V1Q2,1008,Nationaldemokratische Partei Deutschlands (National Democrat
V1Q2,1009,"Freie Wähler (Free Voter), FW"
V1Q2,1101,New Democracy ND
V1Q2,1102,Panhellenic Socialist Movement PASOK
V1Q2,1103,Greek Communist Party ???
V1Q2,1104,Coalition of Radical Left SYRIZA
V1Q2,1105,Popular Orthodox Rally LAOS
V1Q2,1106,Ecologists Green
V1Q2,1107,Union of Centrists
V1Q2,1108,Movement for the Reorganization of the Communist Party o f G
V1Q2,1109,Fighting Socialist Party of Greece  ?S??/ASKE
V1Q2,1110,Ecologists Greece
V1Q2,1111,ANTARSIA
V1Q2,1112,Democratic Revival
V1Q2,1113,Drasis
V1Q2,1114,European Liberal Alliance -Rainbow party
V1Q2,1115,Chrysi Avgi
V1Q2,1116,Greek Hunter’s Party
V1Q2,1201,"Magyar Szocialista Párt (Hungarian Socialist Party), MSZP"
V1Q2,1202,Magyar Polgári Szövetség és Kereszténydemokrata Néppárt közö
V1Q2,1203,"Szabad Demokraták Szövetsége (Alliance of Free Democrats), S"
V1Q2,1204,"Magyar Demokrata Fórum (Hungarian Democratic Forum), MDF"
V1Q2,1205,Magyar Igazság és Élet Pártja (Hungarian Truth and Life Part
V1Q2,1206,"Magyar Kommunista Munkáspárt (Communist Worker's Party), Mun"
V1Q2,1207,"MCP Roma Összefogás Párt (Gipsy Union Party), MCF"
V1Q2,1208,"Jobbik Magyarországért Mozgalom (Jobbik, The Movement For a"
V1Q2,1209,Humanista Párt/ Lehet Más a Politika (Humanist Party/The pol
V1Q2,1210,Centrum Összefogás Magyarországért és Magyarországi Szociáld
V1Q2,1211,"Független Kisgazda-, Földmunkás és Polgári Párt (Independent"
V1Q2,1212,"Független Kisgazda-, Nemzeti Egység Párt (Independent Smallh"
V1Q2,1213,Magyar Republikánus Politikai Párt (Hungarian Republican Par
V1Q2,1214,"Szociáldemokrata Párt (Social Democratic Party), SZDP"
V1Q2,1215,"Magyar Szociális Zöld Párt (Hungarian Social Green Party), M"
V1Q2,1216,Magyarországi Kisebbségek Pártja (Hungarian Ethnic Minority
V1Q2,1217,"Internetes Demokrácia Pártja (Internet Democracy Party), IDE"
V1Q2,1218,Megújult Magyarországi Roma Összefogás Párt (Renewed Hungari
V1Q2,1219,Szent Koronát Szolgálók Szövetsége (Alliance of Saint Crown
V1Q2,1220,"Zöldek Pártja (Green Party), ZÖLDEK"
V1Q2,1301,"Fianna Fail, FF"
V1Q2,1302,"Fianna Gael, FG"
V1Q2,1303,"Labour, LP"
V1Q2,1304,"Green Party, GP"
V1Q2,1305,"Sinn Fein, SF"
V1Q2,1306,Libertas
V1Q2,1401,Italia dei Valori – Lista Di Pietro (Italy of Values – Di Pi
V1Q2,1402,"La Destra - Fiamma Tricolore (The Right - Tricolour Flame),"
V1Q2,1403,"Lega Nord (Northern League), LN"
V1Q2,1404,"Rifondazione Comunista (Communist Refoundation Party), PRC"
V1Q2,1405,Partito dei Comunisti Italiani (Party of Italian Communists)
V1Q2,1406,Verdi (Greens)
V1Q2,1407,"Partito Democratico (Democratic Party), PD"
V1Q2,1408,"Partito Socialista (Socialist Party), PS"
V1Q2,1409,"Il Popolo della Libertà (The People of Freedom), PDL"
V1Q2,1410,"Partito Comunista dei Lavoratori (Workers' Communist Party),"
V1Q2,1411,"Unione di Centro (Union of Centre), UDC"
V1Q2,1412,"Sinistra e Libertà (Left and Freedom), SL"
V1Q2,1501,Jaunais laiks
V1Q2,1502,Tautas partija
V1Q2,1503,Apvieniba “Par cilveka tiesibam vienota Latvija”
V1Q2,1504,„Saskanas centrs”
V1Q2,1505,Apvieniba “Tevzemei un Brivibai”/LNNK
V1Q2,1506,Latvijas Pirma partija /“Latvijas celš
V1Q2,1507,Latvijas Socialdemokratiska stradnieku partija
V1Q2,1508,Zalo un zemnieku savieniba
V1Q2,1509,Latvijas Socialistiska partija
V1Q2,1510,Politiska patriotiska apvieniba 'DZIMTENE'
V1Q2,1511,„Pilsoniska savieniba
V1Q2,1512,„Sabiedriba citai politikai
V1Q2,1513,„Jaunie demokrati”/ demokrati lv
V1Q2,1514,Visu Latvijai!
V1Q2,1601,"Darbo partija (Labour Party), DP"
V1Q2,1602,Krikšcioniu konservatoriu socialine sajunga (Christian Conse
V1Q2,1603,"Leiboristu partija (Labour Party), LP"
V1Q2,1604,"Liberalu ir centro sajunga (Liberal and Centre Union), LiCS"
V1Q2,1605,Lietuvos centro partija (Lithuanian Centre Party)
V1Q2,1606,Lietuvos lenku rinkimu akcija (Electoral Action of Poles in
V1Q2,1607,Lietuvos Respublikos liberalu sajudis (Liberals' Movement of
V1Q2,1608,Lietuvos socialdemokratu partija (Social Democratic Party of
V1Q2,1609,Lietuvos socialdemokratu sajunga (Social Democratic Union of
V1Q2,1610,Lietuvos valstieciu liaudininku sajunga (Union of Lithuanian
V1Q2,1611,Partija „Tvarka ir teisingumas“-Liberaldemokratu partija (Or
V1Q2,1612,Pilietines demokratijos partija (Party of Civic Democracy)
V1Q2,1613,Politine partija 'Frontas' (Political party 'Frontas')
V1Q2,1614,Tautine partija 'Lietuvos kelias' (National party 'The way o
V1Q2,1615,Tautos prisikelimo partija (Rising Nation Party)
V1Q2,1616,Tevynes sajunga - Lietuvos krikšcionys demokratai (Homeland
V1Q2,1618,Žemaiciu partija
V1Q2,1701,"Kommunistesch Partei Lëtzebuerg (Communist Party), KPL"
V1Q2,1702,Déi Gréng (Green party)
V1Q2,1703,Alternativ Demokratesch Reformpartei (Alternative Democratic
V1Q2,1704,Lëtzebuerger Sozialistesch Aarbechterpartei (Social Labour p
V1Q2,1705,"Demokratesch Partei (Democratic Party), DP"
V1Q2,1706,Déi Lénk (Left party)
V1Q2,1707,Chrëschtlech-Sozial Volkspartei (Christian Social People's P
V1Q2,1708,Biergerlëscht (Citiziens List)
V1Q2,1801,"Il-Partit Nazzjonalista (Nationalist Party), PN"
V1Q2,1802,"Il-Partit Laburista (Labour Party), PL"
V1Q2,1803,"Alternattiva Demokratika (Democratic Alternative), AD"
V1Q2,1804,"Alleanza Nazzjonali (National Alliance), AN"
V1Q2,1901,"Christen-Democratisch Appèl (Christian Democratic Appeal), C"
V1Q2,1902,"Partij van de Arbeid (Labour Party), PVDA"
V1Q2,1903,"Socialistische Partij (Socialist Party), SP"
V1Q2,1904,Volkspartij voor Vrijheid en Democratie (People's Party for
V1Q2,1905,"Groen Links (Green Left), GL"
V1Q2,1906,"Partij voor de Vrijheid (Party for Freedom), PVV"
V1Q2,1907,Christen Unie/Staatskundig Gereformeerde Partij (Christian U
V1Q2,1908,"Democraten 66 (Democrats 66), D'66"
V1Q2,1909,"Partij voor de Dieren (Party for Animals), PvdD"
V1Q2,1910,Partij Newropeans
V1Q2,2001,NAPRZÓD POLSKO – PIAST! (Agrarian)
V1Q2,2002,Koalicyjny Komitet Wyborczy PdP - CentroLewica (Coalition Pd
V1Q2,2003,Koalicyjny Komitet Wyborczy Sojusz Lewicy Demokratycznej – U
V1Q2,2004,"Demokratycznej Partii Lewicy (Party of the Democratic Left),"
V1Q2,2005,Libertas
V1Q2,2006,"Liga Polskich Rodzin (League of Polish Families), LPR"
V1Q2,2007,"Partia Kobiet (Women's Party), PK"
V1Q2,2008,"Platforma Obywatelska (Civic Platform), PO"
V1Q2,2009,"Polska Partia Pracy (Polish Labour Party), PPP"
V1Q2,2010,"Polska Partia Socjalistyczna (Polish Socialist Party), PPS"
V1Q2,2011,"Polska Patriotyczna (Patriotic Poland), PP"
V1Q2,2012,"Polskie Stronnictwo Ludowe (Polish People's Party), PSL"
V1Q2,2013,"Prawica Rzeczypospolitej (Republic Right Party), PRz"
V1Q2,2014,"Prawo i Sprawiedliwosc (Law and Justice), PiS"
V1Q2,2015,Samoobrona Rzeczpospolitej Polskiej (Self-Defense of the Rep
V1Q2,2016,"Unia Polityki Realnej (Union of Real Politics), UPR"
V1Q2,2101,"Bloco de Esquerda (Left Bloc), BE"
V1Q2,2102,Centro Democrático Social /Partido Popular (Social Democrati
V1Q2,2103,Coligação Democrática Unitária- Partido Comunista Português-
V1Q2,2104,"Partido Socialista (Socialist Party), PS"
V1Q2,2105,"Partido Social Democrata (Social Democratic Party), PSD"
V1Q2,2201,"Partidul Democrat-Liberal (Democratic-Liberal Party), PD-L"
V1Q2,2202,Alianta Electorala Partidul Social Democrat-Partidul Conserv
V1Q2,2203,"Partidul National Liberal (National Liberal Party), PNL"
V1Q2,2204,Uniunea Democrata a Maghiarilor din România (Democratic Alli
V1Q2,2205,Partidul National Taranesc-Crestin Democrat (Christian-Democ
V1Q2,2206,Partidul Noua Generatie-Crestin si Democrat (New Generation
V1Q2,2207,"Partidul România Mare (Great Romania Party), PRM"
V1Q2,2301,SMER - sociálna demokracia (Direction - Social Democracy)
V1Q2,2302,Slovenská demokratická a krestanská únia - Demokratická stra
V1Q2,2303,"Slovenská národná strana (Slovak national party), SNS"
V1Q2,2304,Krestanskodemokratické hnutie (Christian Democratic Movement
V1Q2,2305,"Strana madarskej koalície (Party of Hungarian Coalition), SK"
V1Q2,2306,Ludová strana - Hnutie za demokratické Slovensko  (People's
V1Q2,2307,"Strana zelených (Green Party), SZ"
V1Q2,2308,"Komunistická strana Slovenska (Communist Party of Slovakia),"
V1Q2,2309,"Slobodné Fórum (Free Forum), SF"
V1Q2,2310,Konzervatívni demokrati Slovenska - Obcianska konzervatívna
V1Q2,2311,"Sloboda a Solidarita (Freedom and Solidarity), SAS"
V1Q2,2312,"Demokratická strana (Democratic Party), DS"
V1Q2,2313,"Obciansko-liberálna strana (Civic-Liberal Party), LIGA"
V1Q2,2314,"Strana demokratickej lavice (Party of Democratic Left), SDL"
V1Q2,2315,"Agrárna strana vidieka (Agrarian Party), ASV"
V1Q2,2316,"Rómska iniciatíva Slovenska (Roma Initiative of Slovakia), R"
V1Q2,2317,MISIA 21 - Hnutie krestanskej solidarity (Mission 21 - Movem
V1Q2,2401,"Slovenska demokratska stranka (Slovenian Democratic party),"
V1Q2,2402,Liberalna demokracija Slovenije (Liberal democracy of Sloven
V1Q2,2403,"Slovenska ljudska stranka (Slovenian People's Party), SLS"
V1Q2,2404,"Socialni demokrati (Social democrats), SD"
V1Q2,2405,ZARES - Nova politika (New Politics)
V1Q2,2406,"Slovenska nacionalna stranka (Slovenian national party), SNS"
V1Q2,2407,Demokraticna stranka upokojencev (Democratic party of pensio
V1Q2,2408,Stranka mladih Slovenije (Democratic party of pensioners of
V1Q2,2409,Nova Slovenija - kršcanska ljudska stranka (New Slovenia - C
V1Q2,2501,"Partido Popular (People's Party), PP"
V1Q2,2502,Partido Socialista Obrero Español (Spanish Socialist Workers
V1Q2,2503,"Izquierda Unida (United Left), IU"
V1Q2,2504,Los Verdes (The Greens)
V1Q2,2505,"Convergència i unió (Convergence and Union), CIU"
V1Q2,2506,"Eusko Alkartasuna, EA"
V1Q2,2507,Euzko Alderdi Jeltzalea-Partido Nacionalista Vasco (Basque N
V1Q2,2508,Convergència Democràtica de Catalunya (Democratic Convergenc
V1Q2,2509,Iniciativa per Catalunya Verds -Esquerra Unida i Alternativa
V1Q2,2510,Europa de los pueblos (Europe of the peoples)
V1Q2,2511,Coalición Europea (European coalition)
V1Q2,2601,"Vänsterpartiet (Left Party), V"
V1Q2,2602,Sveriges Socialdemokratiska arbetarparti (Social Democratic
V1Q2,2603,"Centerpartiet (Centre Party), C"
V1Q2,2604,"Folkpartiet Liberalerna (Liberal People's Party), FP"
V1Q2,2605,"Moderaterna (Moderate Party), M"
V1Q2,2606,"Kristdemokraterna (Christian Democrats), KD"
V1Q2,2607,"Miljöpartiet de Gröna (Environment Party the Greens), MP"
V1Q2,2608,"Junilistan (June List), JL"
V1Q2,2609,"Sverigedemokraterna (Sweden Democrats), SD"
V1Q2,2610,"Piratpartiet (Pirate party), PP"
V1Q2,2701,Labour Party
V1Q2,2702,Conservative Party
V1Q2,2703,Liberal Democrats
V1Q2,2704,"UK Independence Party, UKIP"
V1Q2,2705,The Green party
V1Q2,2706,"Scottish National Party, SNP"
V1Q2,2707,Plaid Cymru (The Party of Wales)
V1Q7,0,No problem at all
V1Q7,1,1
V1Q7,2,2
V1Q7,3,3
V1Q7,4,4
V1Q7,5,5
V1Q7,6,6
V1Q7,7,7
V1Q7,8,8
V1Q7,9,9
V1Q7,10,The most serious problem
V1Q7,999,DK (SP.)
V1Q8a,0,back from the country they came from
V1Q8a,1,1
V1Q8a,2,2
V1Q8a,3,3
V1Q8a,4,4
V1Q8a,5,5
V1Q8a,6,6
V1Q8a,7,7
V1Q8a,8,8
V1Q8a,9,9
V1Q8a,10,Legalize illegal immigrants
V1Q8a,999,You haven't thought much about that
V1Q9_1,1,Agree strongly
V1Q9_1,2,Agree somewhat
V1Q9_1,3,Neither agree nor disagree
V1Q9_1,4,Disagree somewhat
V1Q9_1,5,Disagree strongly
V1Q9_1,997,Refusal (SP.)
V1Q9_1,999,DK (SP.)
V1Q9_2,1,Agree strongly
V1Q9_2,2,Agree somewhat
V1Q9_2,3,Neither agree nor disagree
V1Q9_2,4,Disagree somewhat
V1Q9_2,5,Disagree strongly
V1Q9_2,997,Refusal (SP.)
V1Q9_2,999,DK (SP.)
V1Q9_3,1,Agree strongly
V1Q9_3,2,Agree somewhat
V1Q9_3,3,Neither agree nor disagree
V1Q9_3,4,Disagree somewhat
V1Q9_3,5,Disagree strongly
V1Q9_3,997,Refusal (SP.)
V1Q9_3,999,DK (SP.)
V1Q10_1,0,extremely unimportant
V1Q10_1,1,1
V1Q10_1,2,2
V1Q10_1,3,3
V1Q10_1,4,4
V1Q10_1,5,5
V1Q10_1,6,6
V1Q10_1,7,7
V1Q10_1,8,8
V1Q10_1,9,9
V1Q10_1,10,extremely important
V1Q10_1,999,DK (SP.)
V1Q10_2,0,extremely unimportant
V1Q10_2,1,1
V1Q10_2,2,2
V1Q10_2,3,3
V1Q10_2,4,4
V1Q10_2,5,5
V1Q10_2,6,6
V1Q10_2,7,7
V1Q10_2,8,8
V1Q10_2,9,9
V1Q10_2,10,extremely important
V1Q10_2,999,DK (SP.)
V1Q10_3,0,extremely unimportant
V1Q10_3,1,1
V1Q10_3,2,2
V1Q10_3,3,3
V1Q10_3,4,4
V1Q10_3,5,5
V1Q10_3,6,6
V1Q10_3,7,7
V1Q10_3,8,8
V1Q10_3,9,9
V1Q10_3,10,extremely important
V1Q10_3,999,DK (SP.)
V1Q10_4,0,extremely unimportant
V1Q10_4,1,1
V1Q10_4,2,2
V1Q10_4,3,3
V1Q10_4,4,4
V1Q10_4,5,5
V1Q10_4,6,6
V1Q10_4,7,7
V1Q10_4,8,8
V1Q10_4,9,9
V1Q10_4,10,extremely important
V1Q10_4,999,DK (SP.)
V1Q10_5,0,extremely unimportant
V1Q10_5,1,1
V1Q10_5,2,2
V1Q10_5,3,3
V1Q10_5,4,4
V1Q10_5,5,5
V1Q10_5,6,6
V1Q10_5,7,7
V1Q10_5,8,8
V1Q10_5,9,9
V1Q10_5,10,extremely important
V1Q10_5,999,DK (SP.)
V1Q10_6,0,extremely unimportant
V1Q10_6,1,1
V1Q10_6,2,2
V1Q10_6,3,3
V1Q10_6,4,4
V1Q10_6,5,5
V1Q10_6,6,6
V1Q10_6,7,7
V1Q10_6,8,8
V1Q10_6,9,9
V1Q10_6,10,extremely important
V1Q10_6,999,DK (SP.)
V1Q10_7,0,extremely unimportant
V1Q10_7,1,1
V1Q10_7,2,2
V1Q10_7,3,3
V1Q10_7,4,4
V1Q10_7,5,5
V1Q10_7,6,6
V1Q10_7,7,7
V1Q10_7,8,8
V1Q10_7,9,9
V1Q10_7,10,extremely important
V1Q10_7,999,DK (SP.)
V1Q10_8,0,extremely unimportant
V1Q10_8,1,1
V1Q10_8,2,2
V1Q10_8,3,3
V1Q10_8,4,4
V1Q10_8,5,5
V1Q10_8,6,6
V1Q10_8,7,7
V1Q10_8,8,8
V1Q10_8,9,9
V1Q10_8,10,extremely important
V1Q10_8,999,DK (SP.)
V1Q11_1,1,Favour strongly
V1Q11_1,2,Favour somewhat
V1Q11_1,3,Neither favour nor oppose
V1Q11_1,4,Oppose somewhat
V1Q11_1,5,Oppose strongly
V1Q11_1,997,Refusal (SP.)
V1Q11_1,999,DK (SP.)
V1Q11_2,1,Favour strongly
V1Q11_2,2,Favour somewhat
V1Q11_2,3,Neither favour nor oppose
V1Q11_2,4,Oppose somewhat
V1Q11_2,5,Oppose strongly
V1Q11_2,997,Refusal (SP.)
V1Q11_2,999,DK (SP.)
V1Q12,1,Far too many
V1Q12,2,Somewhat too many
V1Q12,3,About the right number
V1Q12,4,Somewhat too few
V1Q12,5,Far too few
V1Q12,997,Refusal (SP.)
V1Q12,999,DK (SP.)
V1Q13_1,1,Agree strongly
