source_column,source_value,value_label
qf62,2,"disagree,"
qf62,3,"do you fall somewhere in between,"
qf62,4,haven't thought much about this
qf63,-2,not asked
qf63,-1,refused
qf63,1,agree with (1) more strongly
qf63,2,agree with (2) more strongly
qf63,3,agree with both about equally
qf63,4,haven't thought much about this
qf64,-2,not asked
qf64,-1,refused
qf64,1,strongly
qf64,2,somewhat
qf65a,-2,not asked
qf65a,-1,refused
qf65a,1,agree strongly
qf65a,2,agree somewhat
qf65a,3,neither agree nor disagree
qf65a,4,disagree somewhat
qf65a,5,disagree strongly
qf65b,-2,not asked
qf65b,-1,refused
qf65b,1,agree strongly
qf65b,2,agree somewhat
qf65b,3,neither agree nor disagree
qf65b,4,disagree somewhat
qf65b,5,disagree strongly
qf65c,-2,not asked
qf65c,-1,refused
qf65c,1,agree strongly
qf65c,2,agree somewhat
qf65c,3,neither agree nor disagree
qf65c,4,disagree somewhat
qf65c,5,disagree strongly
qf65d,-2,not asked
qf65d,-1,refused
qf65d,1,agree strongly
qf65d,2,agree somewhat
qf65d,3,neither agree nor disagree
qf65d,4,disagree somewhat
qf65d,5,disagree strongly
qf65e,-2,not asked
qf65e,-1,refused
qf65e,1,agree strongly
qf65e,2,agree somewhat
qf65e,3,neither agree nor disagree
qf65e,4,disagree somewhat
qf65e,5,disagree strongly
qfir1a,-2,not asked
qfir1a,-1,refused
qfir1b,-2,not asked
qfir1b,-1,refused
qfir1c,-2,not asked
qfir1c,-1,refused
qfir2a,-2,not asked
qfir2a,-1,refused
qfir2a,1,strongly agree
qfir2a,2,agree
qfir2a,3,neither agree nor disagree
qfir2a,4,disagree
qfir2a,5,strongly disagree
qfir2b,-2,not asked
qfir2b,-1,refused
qfir2b,1,strongly agree
qfir2b,2,agree
qfir2b,3,neither agree nor disagree
qfir2b,4,disagree
qfir2b,5,strongly disagree
qfir3c,-2,not asked
qfir3c,-1,refused
qfir3c,1,strongly agree
qfir3c,2,agree
qfir3c,3,neither agree nor disagree
qfir3c,4,disagree
qfir3c,5,strongly disagree
qfir3d,-2,not asked
qfir3d,-1,refused
qfir3d,1,strongly agree
qfir3d,2,agree
qfir3d,3,neither agree nor disagree
qfir3d,4,disagree
qfir3d,5,strongly disagree
qfir4a,-2,not asked
qfir4a,-1,refused
qfir4b,-2,not asked
qfir4b,-1,refused
qfir4c,-2,not asked
qfir4c,-1,refused
qfir4d,-2,not asked
qfir4d,-1,refused
qfir4e,-2,not asked
qfir4e,-1,refused
qfir4f,-2,not asked
qfir4f,-1,refused
qfir5,-2,not asked
qfir5,-1,refused
qfir5,1,help a lot
qfir5,2,help a little
qfir5,3,neither help nor hurt
qfir5,4,hurt a little
qfir5,5,hurt a lot
qfir6a,-2,not asked
qfir6a,-1,refused
qfir6a,1,agree strongly
qfir6a,2,agree
qfir6a,3,neither agree nor disagree
qfir6a,4,disagree
qfir6a,5,disagree srongly
qfir6b,-2,not asked
qfir6b,-1,refused
qfir6b,1,agree strongly
qfir6b,2,agree
qfir6b,3,neither agree nor disagree
qfir6b,4,disagree
qfir6b,5,disagree strongly
ppgender,1,male
ppgender,2,female
ppgender,99,missing
ppage,999,missing
ppagecat,1,18-24
ppagecat,2,25-34
ppagecat,3,35-44
ppagecat,4,45-54
ppagecat,5,55-64
ppagecat,6,65-74
ppagecat,7,75+
ppagecat,99,age missing/under 18
ppagect4,1,18-29
ppagect4,2,30-44
ppagect4,3,45-59
ppagect4,4,60+
ppagect4,99,age missing/under 18
ppeth,1,"white, non-hispanic"
ppeth,2,"black, non-hispanic"
ppeth,3,"other, non-hispanic"
ppeth,4,hispanic
ppeth,99,missing
ppeduc,1,less than hs
ppeduc,2,"some hs, no diploma"
ppeduc,3,graduated from hs - diploma or equivalent (ged)
ppeduc,4,"some college, no degree"
ppeduc,5,"associate degree (aa, as)"
ppeduc,6,bachelor's degree
ppeduc,7,master's degree
ppeduc,8,"professional degree (md, dds, llb, jd)"
ppeduc,9,doctorate degree
ppeduc,99,missing
ppeducat,1,less than hs
ppeducat,2,hs
ppeducat,3,some college
ppeducat,4,bachelor's degree or higher
ppeducat,99,missing
pphouse,1,a single-family house detached
pphouse,2,a single-family house attached
pphouse,3,an apartment
pphouse,4,a condominium or co-op
pphouse,5,college dormitory
pphouse,6,a manufactured or mobile home
pphouse,7,other
pphouse,99,missing
pprent,1,own
pprent,2,rent
pprent,3,do not pay for housing
pprent,99,missing
ppdualin,0,no
ppdualin,1,yes
ppdualin,99,missing
ppincimp,1,"less than $5,000"
ppincimp,2,"$5,000 to $7,499"
ppincimp,3,"$7,500 to $9,999"
ppincimp,4,"$10,000 to $12,499"
ppincimp,5,"$12,500 to $14,999"
ppincimp,6,"$15,000 to $19,999"
ppincimp,7,"$20,000 to $24,999"
ppincimp,8,"$25,000 to $29,999"
ppincimp,9,"$30,000 to $34,999"
ppincimp,10,"$35,000 to $39,999"
ppincimp,11,"$40,000 to $49,999"
ppincimp,12,"$50,000 to $59,999"
ppincimp,13,"$60,000 to $74,999"
ppincimp,14,"$75,000 to $84,999"
ppincimp,15,"$85,000 to $99,999"
ppincimp,16,"$100,000 to $124,999"
ppincimp,17,"$125,000 or more"
ppincimp,99,missing
ppmarit,1,married
ppmarit,2,single (never married)
ppmarit,3,divorced
ppmarit,4,widowed
ppmarit,5,separated
ppmarit,99,missing
pphhhead,0,no
pphhhead,1,yes
pphhhead,99,missing
pphhsize,99,missing
ppt01,99,missing
ppt1317,99,missing
ppt18ov,99,missing
ppt25,99,missing
ppt612,99,missing
ppwork,1,i work as a paid employee
ppwork,2,i am self-employed
ppwork,3,"i am an owner/partner in small business, prof practice, farm"
ppwork,4,i work at least 15 hrs/wk w/o pay in family business/farm
ppwork,5,"i am unemployed, temporarily laid off, but looking for work"
ppwork,6,i am retired
ppwork,7,i am disabled
ppwork,8,i am a homemaker
ppwork,9,other
ppwork,99,missing
ppstaten,11,me
ppstaten,12,nh
ppstaten,13,vt
ppstaten,14,ma
ppstaten,15,ri
ppstaten,16,ct
ppstaten,21,ny
ppstaten,22,nj
ppstaten,23,pa
ppstaten,31,oh
ppstaten,32,in
ppstaten,33,il
ppstaten,34,mi
ppstaten,35,wi
ppstaten,41,mn
ppstaten,42,ia
ppstaten,43,mo
ppstaten,44,nd
ppstaten,45,sd
ppstaten,46,ne
ppstaten,47,ks
ppstaten,51,de
ppstaten,52,md
ppstaten,53,dc
ppstaten,54,va
ppstaten,55,wv
ppstaten,56,nc
ppstaten,57,sc
ppstaten,58,ga
ppstaten,59,fl
ppstaten,61,ky
ppstaten,62,tn
ppstaten,63,al
ppstaten,64,ms
ppstaten,71,ar
ppstaten,72,la
ppstaten,73,ok
ppstaten,74,tx
ppstaten,81,mt
ppstaten,82,id
ppstaten,83,wy
ppstaten,84,co
ppstaten,85,nm
ppstaten,86,az
ppstaten,87,ut
ppstaten,88,nv
ppstaten,91,wa
ppstaten,92,or
ppstaten,93,ca
ppstaten,94,ak
ppstaten,95,hi
ppstaten,99,missing
ppreg4,1,northeast
ppreg4,2,midwest
ppreg4,3,south
ppreg4,4,west
ppreg4,99,missing
ppreg9,1,new england
ppreg9,2,mid-atlantic
ppreg9,3,east-north central
ppreg9,4,west-north central
ppreg9,5,south atlantic
ppreg9,6,east-south central
ppreg9,7,west-south central
ppreg9,8,mountain
ppreg9,9,pacific
ppreg9,99,missing
ppmsacat,0,non-metro
ppmsacat,1,metro
ppmsacat,99,missing
