source_column,storage_type,source_class,parquet_type,variable_label,source_format,missing_values,missing_range,public,publication_note
distrd_c,double,numeric,,distance from group mean on rdstl1redk at t1 (rdstl1redk - gmnrdstl1redk),F9.2,,,TRUE,Retained
distrd_d,double,numeric,,distance from group mean on rdstld1redk at t1 (rdstld1redk - gmnrdstld1redk),F9.2,,,TRUE,Retained
distwgec,double,numeric,,distance from group mean on wgec1redk at t1 (wgec1redk - gmnwgec1redk),F9.2,,,TRUE,Retained
distwgel,double,numeric,,distance from group mean on wgeld1redk at t1 (wgeld1redk - gmnwgeld1redk),F9.2,,,TRUE,Retained
disteul1,double,numeric,,distance from group mean on eul1redk at t1 (eul1redk - gmneul1redk),F9.2,,,TRUE,Retained
disteuld,double,numeric,,distance from group mean on euld1redk at t1 (euld1redk - gmneuld1redk),F9.2,,,TRUE,Retained
difrdstr,double,numeric,,t2 - t1 on rdstr (rdstr2re - rdstr1re),F9.2,,,TRUE,Retained
difrds_a,double,numeric,,absolute value of t2 - t1 on rdstr (absolute value of difrdstr),F9.2,,,TRUE,Retained
difrds_b,double,numeric,,t2 - t1 on rdstrdk (with dks at midpoint) (rdstr2redk - rdstr1redk),F9.2,,,TRUE,Retained
diftxr,double,numeric,,t2 - t1 on tax (taxr2re - txr1re),F9.2,,,TRUE,Retained
diftxrab,double,numeric,,absolute value of t2 - t1 on diftxr (absolute value of diftxr),F9.2,,,TRUE,Retained
difwger,double,numeric,,t2 - t1 on wge (wger2re - wger1re),F9.2,,,TRUE,Retained
difwgera,double,numeric,,absolute value of t2 - t1 on wger (absolute value of difwger),F9.2,,,TRUE,Retained
difwgerd,double,numeric,,t2 - t1 on wgedk (with dks at midpoint) (wger2redk - wger1redk),F9.2,,,TRUE,Retained
difeur,double,numeric,,t2 - t1 on eu (eur2re - eur1re),F9.2,,,TRUE,Retained
difeurab,double,numeric,,absolute value of t2 - t1 on eur (absolute value of difeur),F9.2,,,TRUE,Retained
difeurdk,double,numeric,,t2 - t1 on eu (with dks at midpoint) (eur2redk - eur1redk),F9.2,,,TRUE,Retained
difrdstc,double,numeric,,t2 - t1 on rdstcdk (rdstc2redk - rdstc1redk) (with dks at midpt),F9.2,,,TRUE,Retained
difrdstl,double,numeric,,t2 - t1 on rdstldk (rdstl2redk - rdstl1redk) (with dks at midpt),F9.2,,,TRUE,Retained
difrds_c,double,numeric,,t2 - t1 on rdstlddk (rdstld2redk - rdstld1redk) (with dks at midpt),F9.2,,,TRUE,Retained
difwgecd,double,numeric,,t2 - t1 on wgecdk (wgec2redk - wgec1redk) (with dks at midpoint),F9.2,,,TRUE,Retained
difwgeld,double,numeric,,t2 - t1 on wgelddk (wgeld2redk - wgeld1redk) (with dks at midpoint),F9.2,,,TRUE,Retained
difeuldk,double,numeric,,t2 - t1 on euldk (eul2redk - eul1redk) (with dks at midpoint),F9.2,,,TRUE,Retained
difeuldd,double,numeric,,t2 - t1 on eulddk (euld2redk - euld1redk) (with dks at midpoint),F9.2,,,TRUE,Retained
care,double,numeric,,care which party wins (qa6),F8.0,,,TRUE,Retained
carereco,double,haven_labelled|vctrs_vctr|double,,recoded care,F9.2,,,TRUE,Retained
handout,double,numeric,,v too many rely on gov hand-outs (q7a),F8.0,,,TRUE,Retained
hndoreco,double,haven_labelled|vctrs_vctr|double,,recoded handout,F9.2,,,TRUE,Retained
redist,double,numeric,,v gov should redistribute income (q7b),F8.0,,,TRUE,Retained
rdstreco,double,haven_labelled|vctrs_vctr|double,,recoded redist,F9.2,,,TRUE,Retained
bigbus,double,numeric,,v big business good only for ownrs (q7c),F8.0,,,TRUE,Retained
bgbsreco,double,haven_labelled|vctrs_vctr|double,,recoded bigbus,F9.2,,,TRUE,Retained
blokes,double,numeric,,v ordinary wrkrs not get fair share(q7d),F8.0,,,TRUE,Retained
blksreco,double,haven_labelled|vctrs_vctr|double,,recoded blokes,F9.2,,,TRUE,Retained
difflaw,double,numeric,,v different laws for rich and poor (q7e),F8.0,,,TRUE,Retained
dflwreco,double,haven_labelled|vctrs_vctr|double,,recoded difflaw,F9.2,,,TRUE,Retained
mgmt,double,numeric,,v management takes advantage (q7f),F8.0,,,TRUE,Retained
mgmtreco,double,haven_labelled|vctrs_vctr|double,,recoded management,F9.2,,,TRUE,Retained
dobest,double,numeric,,v people do what they think best (q7g),F8.0,,,TRUE,Retained
dbstreco,double,haven_labelled|vctrs_vctr|double,,recoded dobest,F9.2,,,TRUE,Retained
pid,double,numeric,,party id (qb1a),F8.0,,,TRUE,Retained
pidreco,double,haven_labelled|vctrs_vctr|double,,recoded pid,F8.0,,,TRUE,Retained
pidlean,double,numeric,,closest party if no pid (qb1b),F8.0,,,TRUE,Retained
pilnreco,double,haven_labelled|vctrs_vctr|double,,recoded pidlean,F8.0,,,TRUE,Retained
pidstrn,double,numeric,,strenth of pid (includes leaners) (qb1c),F8.0,,,TRUE,Retained
pidsreco,double,haven_labelled|vctrs_vctr|double,,recoded pidstrn,F8.0,,,TRUE,Retained
employ,double,numeric,,employment status of r (qb2),F8.0,,,TRUE,Retained
empldum,double,numeric,,employment dummy variable - employed (1) [ft educ; gov train; ft; pt; waiting to,F8.0,,,TRUE,Retained
emplreco,double,haven_labelled|vctrs_vctr|double,,recoded employment status,F8.0,,,TRUE,Retained
hshldsz,double,numeric,,# adults in household (qb3),F8.0,,,TRUE,Retained
cie,double,numeric,,r=chief income earner (cie)? (qb4),F8.0,,,TRUE,Retained
ciereco,double,haven_labelled|vctrs_vctr|double,,recoded cie,F8.0,,,TRUE,Retained
cieemp,double,numeric,,"if r not cie, is cie employed? (qb5)",F8.0,,,TRUE,Retained
selfemp,double,numeric,,cie self-employed? (qb7),F8.0,,,TRUE,Retained
superv,double,numeric,,how many does cie supervise(qb8),F8.0,,,TRUE,Retained
manywork,double,numeric,,how many employees at cies work (qb9a),F8.0,,,TRUE,Retained
semanywk,double,numeric,,"if self employeed, # of workers (qb10a)",F8.0,,,TRUE,Retained
ageeduc,double,numeric,,age r finished education (qb11),F8.0,,,TRUE,Retained
educa,double,numeric,,education - 5 (qb12a),F8.0,,,TRUE,Retained
educb,double,numeric,,education - 12 (qb12b),F8.0,,,TRUE,Retained
union,double,numeric,,union member? (from qb13),F8.0,,,TRUE,Retained
ethnic,double,numeric,,ethnicity (qb14),F8.0,,,TRUE,Retained
incgroup,double,numeric,,proclaimed income (qb15),F8.0,,,TRUE,Retained
solret,double,numeric,,std of living up from past? (qb16a),F8.0,,,TRUE,Retained
solpro,double,numeric,,std of living up in future? (qb16b),F8.0,,,TRUE,Retained
enufinc,double,numeric,,comfortable on present income? (qb17),F8.0,,,TRUE,Retained
assista,double,numeric,,"state benefits, 1st mention (qb18)",F8.0,,,TRUE,Retained
assistb,double,numeric,,"state benefits, 2nd mention (qb18)",F8.0,,,TRUE,Retained
assistc,double,numeric,,"state benefits, 3rd mention (qb18)",F8.0,,,TRUE,Retained
assistd,double,numeric,,"state benefits, 4th mention (qb18)",F8.0,,,TRUE,Retained
assiste,double,numeric,,"state benefits, 5th mention (qb18)",F8.0,,,TRUE,Retained
income,double,numeric,,household income (in pounds) (qb19),F8.0,,,TRUE,Retained
increco,double,haven_labelled|vctrs_vctr|double,,recoded income (collapsed),F8.0,,,TRUE,Retained
trusta,double,numeric,,trust govt nation over politics (qb20a),F8.0,,,TRUE,Retained
truareco,double,haven_labelled|vctrs_vctr|double,,recoded trusta,F9.2,,,TRUE,Retained
trustb,double,numeric,,trust politicians to tell truth (qb20b),F8.0,,,TRUE,Retained
trubreco,double,haven_labelled|vctrs_vctr|double,,trustb recoded,F9.2,,,TRUE,Retained
health,double,numeric,,= health care or based on wealth (qb21a),F8.0,,,TRUE,Retained
schools,double,numeric,,= education or based on wealth (qb21b),F8.0,,,TRUE,Retained
pensions,double,numeric,,= pensions or based on wealth (qb21c),F8.0,,,TRUE,Retained
phone,double,numeric,,does r have a phone (qb22),F8.0,,,TRUE,Retained
canring,double,numeric,,supervisor ring to verify survey?(qb22b),F8.0,,,TRUE,Retained
duration,double,numeric,,duration of inverview (inc self-comp),F8.0,,,TRUE,Retained
dateofi,double,numeric,,date of interview,F12.0,,,TRUE,Retained
int1,double,numeric,,interest in politics generally t1 (q1),F8.0,,,TRUE,Retained
int1reco,double,haven_labelled|vctrs_vctr|double,,int1 recoded,F9.2,,,TRUE,Retained
feelcon1,double,numeric,,feelings about conservative pty t1 (q2a),F8.0,,,TRUE,Retained
flcn1rec,double,haven_labelled|vctrs_vctr|double,,recoded feelcon1,F9.2,,,TRUE,Retained
feellab1,double,haven_labelled|vctrs_vctr|double,,feelings about labour party t1 (q2b),F8.0,,,TRUE,Retained
flla1rec,double,haven_labelled|vctrs_vctr|double,,recoded feellab1,F9.2,,,TRUE,Retained
feelld1,double,numeric,,feelings about liberal democrats t1(q2c),F8.0,,,TRUE,Retained
flld1rec,double,haven_labelled|vctrs_vctr|double,,recoded feelld1,F9.2,,,TRUE,Retained
feelref1,double,numeric,,feelings about referendum party t1 (q2d),F8.0,,,TRUE,Retained
feelsco1,double,numeric,,"if scotish, feelings natlist pty t1(q2e)",F8.0,,,TRUE,Retained
feelwal1,double,numeric,,"if welsh, feelings plaid cymru t1 (q2f)",F8.0,,,TRUE,Retained
econret1,double,numeric,,strength of economy from past t1 (q3),F8.0,,,TRUE,Retained
ecr1reco,double,haven_labelled|vctrs_vctr|double,,recoded econret1,F9.2,,,TRUE,Retained
inflret1,double,numeric,,inflation rate up from past t1 (q4a),F8.0,,,TRUE,Retained
inr1reco,double,haven_labelled|vctrs_vctr|double,,recoded inflret1,F9.2,,,TRUE,Retained
unemret1,double,numeric,,unemployment rate up from past t1 (q4b),F8.0,,,TRUE,Retained
unr1reco,double,haven_labelled|vctrs_vctr|double,,recoded unemret1,F9.2,,,TRUE,Retained
taxret1,double,numeric,,tax rate up from past t1 (q4c),F8.0,,,TRUE,Retained
txr1reco,double,haven_labelled|vctrs_vctr|double,,recoded taxret1,F9.2,,,TRUE,Retained
hcret1,double,numeric,,ntl health service up from past t1 (q4d),F8.0,,,TRUE,Retained
hcr1reco,double,haven_labelled|vctrs_vctr|double,,recoded hcret1,F9.2,,,TRUE,Retained
educret1,double,numeric,,education up from past t1 (q4e),F8.0,,,TRUE,Retained
edr1reco,double,haven_labelled|vctrs_vctr|double,,recoded educret1,F9.2,,,TRUE,Retained
procon1,double,numeric,,fut strength of econ w/conserv t1 (q5),F8.0,,,TRUE,Retained
prcn1rec,double,haven_labelled|vctrs_vctr|double,,recoded procon1,F9.2,,,TRUE,Retained
prolab1,double,numeric,,fut strength of econ w/labour t1 (q6),F8.0,,,TRUE,Retained
prlb1rec,double,haven_labelled|vctrs_vctr|double,,recoded prolab1,F9.2,,,TRUE,Retained
proconi1,double,numeric,,inflation up in future w/consrv t1 (q7a),F8.0,,,TRUE,Retained
prcni1re,double,haven_labelled|vctrs_vctr|double,,recoded proconi1,F9.2,,,TRUE,Retained
proconu1,double,numeric,,unemploymnt up in future w/consv t1(q7b),F8.0,,,TRUE,Retained
prcnu1re,double,haven_labelled|vctrs_vctr|double,,recoded proconu1,F9.2,,,TRUE,Retained
procont1,double,numeric,,taxes up in future w/conserv. t1 (q7c),F8.0,,,TRUE,Retained
prcnt1re,double,haven_labelled|vctrs_vctr|double,,recoded procont1,F9.2,,,TRUE,Retained
proconh1,double,numeric,,quality health care in fut w/con t1(q7d),F8.0,,,TRUE,Retained
prcnh1re,double,haven_labelled|vctrs_vctr|double,,recoded proconh1,F9.2,,,TRUE,Retained
procone1,double,numeric,,std of education in fut w/consv t1 (q7e),F8.0,,,TRUE,Retained
prcne1re,double,haven_labelled|vctrs_vctr|double,,recoded procone1,F9.2,,,TRUE,Retained
prolabi1,double,numeric,,inflation up in future w/labour t1 (q8a),F8.0,,,TRUE,Retained
prlbi1re,double,haven_labelled|vctrs_vctr|double,,recoded prolabi1,F9.2,,,TRUE,Retained
prolabu1,double,numeric,,unemployment up in future w/lab t1 (q8b),F8.0,,,TRUE,Retained
prlbu1re,double,haven_labelled|vctrs_vctr|double,,recoded prolabu1,F9.2,,,TRUE,Retained
prolabt1,double,numeric,,taxes up in future w/labour t1 (q8c),F8.0,,,TRUE,Retained
prlbt1re,double,haven_labelled|vctrs_vctr|double,,recoded prolabt1,F9.2,,,TRUE,Retained
prolabh1,double,numeric,,quality health care in fut w/lab t1(q8d),F8.0,,,TRUE,Retained
prlbh1re,double,haven_labelled|vctrs_vctr|double,,recoded prolabh1,F9.2,,,TRUE,Retained
prolabe1,double,numeric,,std of educ in future w/labour t1 (q8e),F8.0,,,TRUE,Retained
prlbe1re,double,haven_labelled|vctrs_vctr|double,,recoded prolabe1,F9.2,,,TRUE,Retained
pocketb1,double,numeric,,personal econ situation in future t1(q9),F8.0,,,TRUE,Retained
pcktb1re,double,haven_labelled|vctrs_vctr|double,,recoded pocketb1,F9.2,,,TRUE,Retained
taxfair1,double,numeric,,how fair is british tax system t1 (q10),F8.0,,,TRUE,Retained
txfr1rec,double,haven_labelled|vctrs_vctr|double,,recoded taxfair1,F9.2,,,TRUE,Retained
taxrich1,double,numeric,,"incomes of l50,000 pay more tax t1 (q11)",F8.0,,,TRUE,Retained
txrch1re,double,haven_labelled|vctrs_vctr|double,,recoded taxrich1,F9.2,,,TRUE,Retained
redstr1,double,numeric,,position on inc. redistribution t1 (q12),F8.0,,,TRUE,Retained
rdstr1re,double,haven_labelled|vctrs_vctr|double,,recoded redstr1,F9.2,,,TRUE,Retained
rdstr1_a,double,haven_labelled|vctrs_vctr|double,,recoded redstr1 with dks placed at midpoint,F9.2,,,TRUE,Retained
gmnrdstr,double,numeric,,group mean on rdstr1re (excl. respondent),F9.2,,,TRUE,Retained
gmnrds_a,double,numeric,,group mean on rdstr1re (excl. respondent) with dks placed at midpoint,F9.2,,,TRUE,Retained
redstc1,double,numeric,,conserv pty view of inc. redist t1 (q12),F8.0,,,TRUE,Retained
rdstc1co,double,haven_labelled|vctrs_vctr|double,,did respondent correctly place conservative party on redistribution? (redstc1<4),F8.0,,,TRUE,Retained
rdstc1re,double,haven_labelled|vctrs_vctr|double,,recoded redstc1,F9.2,,,TRUE,Retained
rdstc1_a,double,haven_labelled|vctrs_vctr|double,,recoded redstc1 with dks placed at midpoint,F9.2,,,TRUE,Retained
gmnrdstc,double,numeric,,group mean on rdstc1re (excl. respondent) with dks at midpoint,F9.2,,,TRUE,Retained
redstl1,double,numeric,,labour party view of inc redist t1 (q12),F8.0,,,TRUE,Retained
rdstl1co,double,haven_labelled|vctrs_vctr|double,,did respondent correctly place labour party on redistribution? (redstl1>=5),F8.0,,,TRUE,Retained
rdstl1re,double,haven_labelled|vctrs_vctr|double,,recoded redstl1,F9.2,,,TRUE,Retained
rdstl1_a,double,haven_labelled|vctrs_vctr|double,,recoded redstl1 with dks placed at midpoint,F9.2,,,TRUE,Retained
gmnrdstl,double,numeric,,group mean on recoded redstl1 (excl. respondent) with dks at midpoint,F9.2,,,TRUE,Retained
redstld1,double,numeric,,liberal dems view of inc redist t1 (q12),F8.0,,,TRUE,Retained
rdstld1c,double,haven_labelled|vctrs_vctr|double,,did respondent correctly place lib dems on redistribution? (redstld1>=5),F8.0,,,TRUE,Retained
rdstld1r,double,haven_labelled|vctrs_vctr|double,,recoded redstld1,F9.2,,,TRUE,Retained
rdstld_a,double,haven_labelled|vctrs_vctr|double,,recoded redstld1 with dks placed at midpoint,F9.2,,,TRUE,Retained
gmnrds_b,double,numeric,,group mean on recoded redstld1 (excl. respondent),F9.2,,,TRUE,Retained
taxr1,double,numeric,,r: taxing for social services? t1 (q13),F8.0,,,TRUE,Retained
txr1re,double,haven_labelled|vctrs_vctr|double,,recoded taxr1,F9.2,,,TRUE,Retained
txr1redk,double,haven_labelled|vctrs_vctr|double,,recoded taxr1 with dks placed at midpoint,F9.2,,,TRUE,Retained
gmntxr1r,double,numeric,,group mean on txr1re (excl. respondent),F9.2,,,TRUE,Retained
gmntxr_a,double,numeric,,"group mean on txr1re (excl. respondent), with dks placed at midpoint",F8.0,,,TRUE,Retained
taxc1,double,numeric,,conservative pty view of taxing t1 (q13),F8.0,,,TRUE,Retained
taxc1cor,double,haven_labelled|vctrs_vctr|double,,did respondent correctly place conservative party on tax? (taxc1<4),F8.0,,,TRUE,Retained
txc1re,double,haven_labelled|vctrs_vctr|double,,recoded taxc1,F9.2,,,TRUE,Retained
txc1redk,double,haven_labelled|vctrs_vctr|double,,recoded taxc1 with dks placed at midpoint,F9.2,,,TRUE,Retained
taxl1,double,numeric,,labour pty view of taxing t1 (q13),F8.0,,,TRUE,Retained
taxl1cor,double,haven_labelled|vctrs_vctr|double,,did respondent correctly place labour party on tax? (taxl1>=5),F8.0,,,TRUE,Retained
txl1re,double,haven_labelled|vctrs_vctr|double,,recoded taxl1,F9.2,,,TRUE,Retained
txl1redk,double,haven_labelled|vctrs_vctr|double,,recoded taxl1 with dks placed at midpoint,F9.2,,,TRUE,Retained
taxld1,double,numeric,,liberal democrat view of taxing t1 (q13),F8.0,,,TRUE,Retained
taxld1co,double,haven_labelled|vctrs_vctr|double,,did respondent correctly place lib dems on tax? (taxld1>=5),F8.0,,,TRUE,Retained
txld1re,double,haven_labelled|vctrs_vctr|double,,recoded taxld1,F9.2,,,TRUE,Retained
txld1red,double,haven_labelled|vctrs_vctr|double,,recoded taxld1 with dks placed at midpoint,F9.2,,,TRUE,Retained
wager1,double,numeric,,respondent's position on minimum wage,F8.0,,,TRUE,Retained
wger1re,double,haven_labelled|vctrs_vctr|double,,recoded wager1,F9.2,,,TRUE,Retained
wger1red,double,haven_labelled|vctrs_vctr|double,,recoded wager1 with dks placed at midpoint,F9.2,,,TRUE,Retained
gmnwger1,double,numeric,,group mean on wger1re (excl. respondent),F9.2,,,TRUE,Retained
gmnwge_a,double,numeric,,group mean on wger1re (excl. respondent) with dks placed at midpoint,F9.2,,,TRUE,Retained
wagec1,double,numeric,,conserv pty view of min. wage t1 (q14),F8.0,,,TRUE,Retained
wgec1cor,double,haven_labelled|vctrs_vctr|double,,did respondent correctly place conservative party on minimum wage? (wagec1<4),F8.0,,,TRUE,Retained
wgec1re,double,haven_labelled|vctrs_vctr|double,,recoded wagec1,F9.2,,,TRUE,Retained
wgec1red,double,haven_labelled|vctrs_vctr|double,,recoded wagec1 with dks placed at midpoint,F9.2,,,TRUE,Retained
gmnwgec1,double,numeric,,group mean on wagec1 (excl. respondent) with dks placed at midpoint,F9.2,,,TRUE,Retained
wagel1,double,numeric,,labour party view of min wage t1 (q14),F8.0,,,TRUE,Retained
wgel1cor,double,haven_labelled|vctrs_vctr|double,,did respondent correctly place labour party on minimum wage? (wagel1>=5),F8.0,,,TRUE,Retained
wgel1re,double,haven_labelled|vctrs_vctr|double,,recoded wagel1re,F9.2,,,TRUE,Retained
wgel1red,double,haven_labelled|vctrs_vctr|double,,recoded wagel1 with dks placed at midpoint,F9.2,,,TRUE,Retained
wageld1,double,numeric,,liberal dem. view of min wage t1 (q14),F8.0,,,TRUE,Retained
wgeld1co,double,haven_labelled|vctrs_vctr|double,,did respondent correctly place lib dems on minimum wage? (wageld1>=5),F8.0,,,TRUE,Retained
wgeld1re,double,haven_labelled|vctrs_vctr|double,,recoded wageld1,F9.2,,,TRUE,Retained
wgeld1_a,double,haven_labelled|vctrs_vctr|double,,recoded wageld1 with dks placed at midpoint,F9.2,,,TRUE,Retained
gmnwgeld,double,numeric,,group mean on wageld1 (excl. respondent) with dks placed at midpoint,F9.2,,,TRUE,Retained
eur1,double,numeric,,r: role in european union? t1 (q15),F8.0,,,TRUE,Retained
eur1re,double,haven_labelled|vctrs_vctr|double,,recoded eur1,F9.2,,,TRUE,Retained
eur1redk,double,haven_labelled|vctrs_vctr|double,,recoded eur1 with dks placed at midpoint,F9.2,,,TRUE,Retained
gmneur1r,double,numeric,,group mean on eur1re (excl. respondent),F9.2,,,TRUE,Retained
gmneur_a,double,numeric,,group mean on eur1re (excl. respondent) with dks placed at midpoint,F9.2,,,TRUE,Retained
euc1,double,numeric,,conservative pty view on e.u. t1 (q15),F8.0,,,TRUE,Retained
euc1cor,double,haven_labelled|vctrs_vctr|double,,did respondent correctly place conservative party on eu? (euc1<4),F8.0,,,TRUE,Retained
euc1re,double,haven_labelled|vctrs_vctr|double,,recoded euc1,F9.2,,,TRUE,Retained
euc1redk,double,haven_labelled|vctrs_vctr|double,,recoded euc1 with dks placed at midpoint,F9.2,,,TRUE,Retained
eul1,double,numeric,,labour pty view of europe union t1 (q15),F8.0,,,TRUE,Retained
eul1cor,double,haven_labelled|vctrs_vctr|double,,did respondent correctly place labour party on eu? (eul1>=5),F8.0,,,TRUE,Retained
eul1re,double,haven_labelled|vctrs_vctr|double,,recoded eul1re,F9.2,,,TRUE,Retained
eul1redk,double,haven_labelled|vctrs_vctr|double,,recoded eul1 with dks placed at midpoint,F9.2,,,TRUE,Retained
gmneul1r,double,numeric,,group mean on eul1redk (excl. respondent) with dks at midpoint,F9.2,,,TRUE,Retained
euld1,double,numeric,,liberal democrat view of e.u. t1 (q15),F8.0,,,TRUE,Retained
euld1cor,double,haven_labelled|vctrs_vctr|double,,did respondent correctly place lib dems on tax? (euld1>=5),F8.0,,,TRUE,Retained
euld1re,double,haven_labelled|vctrs_vctr|double,,recoded euld1,F9.2,,,TRUE,Retained
euld1red,double,haven_labelled|vctrs_vctr|double,,recoded euld1 with dks placed at midpoint,F9.2,,,TRUE,Retained
gmneuld1,double,numeric,,group mean on euld1redk (excl. respondent) with dks at midpoint,F9.2,,,TRUE,Retained
eutax1,double,numeric,,britain is overtaxed t1 (q16a),F8.0,,,TRUE,Retained
eutax1re,double,haven_labelled|vctrs_vctr|double,,recoded eutax1,F9.2,,,TRUE,Retained
eugov1,double,numeric,,brit spends little on pub svcs t1 (q16b),F8.0,,,TRUE,Retained
eugov1re,double,haven_labelled|vctrs_vctr|double,,recoded eugov1,F9.2,,,TRUE,Retained
eupound1,double,numeric,,britain must keep pound t1 (q16c),F8.0,,,TRUE,Retained
eupnd1re,double,haven_labelled|vctrs_vctr|double,,recoded eupound1,F9.2,,,TRUE,Retained
inflat1,double,numeric,,inflation has been < 5%? t1 (q17a),F8.0,,,TRUE,Retained
intrst1,double,numeric,,bank of eng decides interest rt?t1(q17b),F8.0,,,TRUE,Retained
ukempl1,double,numeric,,unemployment in uk > germany t1? (q17c),F8.0,,,TRUE,Retained
conrich1,double,numeric,,"if cons wins, fate of high inc t1 (q18a)",F8.0,,,TRUE,Retained
cnrch1re,double,haven_labelled|vctrs_vctr|double,,recoded conrich1,F9.2,,,TRUE,Retained
conpoor1,double,numeric,,"if cons wins, fate of low inc t1 (q18b)",F8.0,,,TRUE,Retained
cnpr1re,double,haven_labelled|vctrs_vctr|double,,recoded conpoor1,F9.2,,,TRUE,Retained
conwelf1,double,numeric,,"if c wins,fate of ppl benefits t1 (q18c)",F8.0,,,TRUE,Retained
cnwelf1r,double,haven_labelled|vctrs_vctr|double,,recoded conwelf1,F9.2,,,TRUE,Retained
conpens1,double,numeric,,"if cons wins,fate of pensioners t1(q18d)",F8.0,,,TRUE,Retained
cnpns1re,double,haven_labelled|vctrs_vctr|double,,recoded conpens1,F9.2,,,TRUE,Retained
