path,bytes,sha256,extension,identical_copies,disclosure_status,publication_status
data/Utilities/entergy/MasterData/Entergy Open Ended Responses.xls,232448,60e5516420319c40af47d70b850fd9f61f7393afc3ed47e027f609f87c3764f3,xls,1,review_required,vault_only
data/Utilities/entergy/MasterData/WS_FTP.LOG,2263,a4139e2a1d08b8dcf8edceab34ff99d2ee5b0c4e373b4eba8140d0abd4ebd752,log,1,review_required,vault_only
data/Utilities/entergy/MasterData/entall master.xls,517120,067b6375e0482f90a9e14f1e34805e98ab30504ebfe7515b93e4a11cd05b5b43,xls,1,review_required,vault_only
data/Utilities/entergy/MasterData/entevent master.xls,190464,ebe3bf2539b244d784b20bd20f80b75734b715b4139a3edf494c80bbbc35f87b,xls,1,review_required,vault_only
data/Utilities/entergy/MasterData/files.txt,938,d6c2453eeb4c584f60088c4f678bb243acd552d4f27034431c09b3f05cc8c1cc,txt,1,review_required,vault_only
data/Utilities/entergy/WS_FTP.LOG,455,4be1ff03188886c877f70603ac253ce14eee4ded02417f1a4311d375916d0f63,log,1,review_required,vault_only
data/Utilities/entergy/codebook/WS_FTP.LOG,779,f068759a66a106adbab1dad9a48a7520c8b68d443620f003f713211b21f400c3,log,1,review_required,vault_only
data/Utilities/entergy/codebook/ent.code,151912,0b628e1f8f0b11b3e2a869984c45adc5de278aedf29f2e8a3c0ce6997f61fbf1,code,1,review_required,vault_only
data/Utilities/entergy/codebook/files.txt,193,6c1e1437f1f7ca59c38e96db89e827e27d94990559d2b46ceb74043765526768,txt,1,review_required,vault_only
data/Utilities/entergy/entergy_data/WS_FTP.LOG,1971,1a3b8252f1ea716298a325b4a53457b19cbdc22420418ef582aa4e7821b176a8,log,1,review_required,vault_only
data/Utilities/entergy/entergy_data/ent.sav,219400,16970879c71e3fbbef33e04714b043f4e605d8f54b65b318f19de27b0b44f75f,sav,1,review_required,vault_only
data/Utilities/entergy/entergy_data/ent.ssd01,1357312,8cf7699e90229657f4c551bb08ef50174e7d97f9e04e9a8128ff07e358283c38,ssd01,1,review_required,vault_only
data/Utilities/entergy/entergy_data/ent2.dta,206522,abe42a32f9f54928fe3d39ed95af76daa1d25772d10fe44a085216c3bde9341f,dta,1,review_required,vault_only
data/Utilities/entergy/entergy_data/ent2.sav,221128,2d69b4de23e042cae41d3d57a89ecd7ec96e53761d4ede808e6b81f3882d28b7,sav,1,review_required,vault_only
data/Utilities/entergy/entergy_data/ent2.ssd01,1357312,6bdb79304d48650da0c49e2b6956418bf92b273362178d4215374313caca2198,ssd01,1,review_required,vault_only
data/Utilities/entergy/entergy_data/files.txt,1041,28a03e474abcf9580caa98c4c8ef3bb8e45ba05a660b0d06a86239619a49a92b,txt,1,review_required,vault_only
data/Utilities/entergy/files.txt,1007,46f1dae6ceb05e500518991e38410a7f4ea533a7a20483b9825632aa3cd5b69e,txt,5,review_required,vault_only
data/Utilities/entergy/make_data/WS_FTP.LOG,1445,5e7584abd6e5926ec7adc55202b9a2dbf66def01f05e6b31086dd533bf6dbaf2,log,1,review_required,vault_only
data/Utilities/entergy/make_data/files.txt,615,1a95f69a5e6b4f272d164801480369e2abeec26f4239ec8c621dda2e6b05e777,txt,1,review_required,vault_only
data/Utilities/entergy/make_data/missingvalues.log,10756,dbaa45403b2b59dc61d2157545f90f9824cbbd689c3388035ea2dec51524b416,log,1,review_required,vault_only
data/Utilities/entergy/make_data/missingvalues.lst,240540,1eb5c3a5666b0ae12a983f01c04569b26af59ffea56227d31bed019c643dd797,lst,1,review_required,vault_only
data/Utilities/entergy/make_data/missingvalues.sas,1918,cc765dbcc915715b85225c7204411f84fa307453d281b8ea4abd6a4e005c4149,sas,1,review_required,vault_only
data/Utilities/epe/MasterData/EPEFMT master.doc,72192,7b8d494543736cee95a4ea2c8935c5fceac128cd4bdf2cd241ecc1019de92fb6,doc,1,review_required,vault_only
data/Utilities/epe/MasterData/WS_FTP.LOG,1399,617794601a2e30e1a104063dcb4954c05c9e8886f0a6a3e437320d8c74bb1f31,log,1,review_required,vault_only
data/Utilities/epe/MasterData/epeall master.xls,481792,a7e88ae50a6ad3c9f497863cddc139210e78b11678a532438d754e4bf27d9afb,xls,1,review_required,vault_only
data/Utilities/epe/MasterData/epeevent master.xls,641536,f3ca3601dacaada5585128992f4437003fffcb5cba9eb61f781c44769626dab2,xls,1,review_required,vault_only
data/Utilities/epe/MasterData/files.txt,719,ec76dc987d2a5ac2e4657d14c21c8da90484e27d43f7feacb2aa4a09084a3966,txt,1,review_required,vault_only
data/Utilities/epe/WS_FTP.LOG,431,14f424ce1f9d40c3243a80452527912327733d843634d20b00503cdb9f0187ca,log,1,review_required,vault_only
data/Utilities/epe/codebook/WS_FTP.LOG,1057,f762184a3bd608e464c8177860f3871f94cacf06551ed32674d51f41b12d0f28,log,1,review_required,vault_only
data/Utilities/epe/codebook/epe.code,162228,9cf7f6e778e15ab9947457c1d9bc53b1f15c5da96afce7019b64d51119d80fbf,code,1,review_required,vault_only
"data/Utilities/epe/codebook/epe.doc (oct 17, 02).doc",342016,78c29458b7420e8674fb273491b864f67cb6651df9aecd2f335e51b46a08be75,doc,1,review_required,vault_only
data/Utilities/epe/codebook/files.txt,181,e60b057babe426268a695401925772d9962ed35ff0d3bd274d2ec215bccf982a,txt,1,review_required,vault_only
data/Utilities/epe/epe_data/WS_FTP.LOG,1763,599822a65a764166b242f4dc4f8fea51754d52968b89c5425f881ddac723c032,log,1,review_required,vault_only
data/Utilities/epe/epe_data/epe.sav,201488,b9baa8792471e8d67060b30639d2ef6acd075f6af99a61034635e6c9bd74b1e9,sav,1,review_required,vault_only
data/Utilities/epe/epe_data/epe.ssd01,1277952,46d5870bc333243b3f3ce1181c945535400639fe775dc0b325e6074f4dc05df2,ssd01,1,review_required,vault_only
data/Utilities/epe/epe_data/epe2.dta,196457,82497f2545e77fd2237413704e3b17477ff9dd6f53defbf4519879564a92bbb4,dta,1,review_required,vault_only
data/Utilities/epe/epe_data/epe2.sav,202944,7842408af0f003f4a9d7a650796be2887dec106fa39d7ebca47aa65e1e22e7c5,sav,1,review_required,vault_only
data/Utilities/epe/epe_data/epe2.ssd01,1277952,1eb319bae77aaea941ebbb4476a3fe768f800163e381b504710dea5a5575f419,ssd01,1,review_required,vault_only
data/Utilities/epe/epe_data/files.txt,1041,2b1fe6ab21eb01ee93a3aea83d76be15ddf564e8cda18e0df456f1dcba7e09c4,txt,1,review_required,vault_only
data/Utilities/epe/files.txt,1242,3879fa059f6eb246f8887766ab1c9338778c49c17c3cc44d9881ab64e3fc2630,txt,1,review_required,vault_only
data/Utilities/epe/make_data/WS_FTP.LOG,1373,9e1b8af83916d09fe7de92cfb0f569f235cbe5bb2bfa909873316bd89c1ed059,log,1,review_required,vault_only
data/Utilities/epe/make_data/files.txt,1007,46f1dae6ceb05e500518991e38410a7f4ea533a7a20483b9825632aa3cd5b69e,txt,5,review_required,vault_only
data/Utilities/epe/make_data/missingvalues.log,11432,f778de87d2c9dabbd1d1ebab77ceffcd8b556ea34d59df224f4ff52bddb6a92f,log,1,review_required,vault_only
data/Utilities/epe/make_data/missingvalues.lst,237807,82ec55b837933501a16034f0cd7eead29ab3476bd496bcb2b015d38967126fd9,lst,1,review_required,vault_only
data/Utilities/epe/make_data/missingvalues.sas,2053,39703842ab9efe7cadade85e5f7aafb9abbcbbe2b425b9b8f2ce45289c8c1bf7,sas,1,review_required,vault_only
data/Utilities/files.txt,1905,1f9dc7db9549165d65f082a042ff910c217b8aca18014d633622f3cce577a7e0,txt,1,review_required,vault_only
data/Utilities/hlp/2003-utilities-hlp.pdf,93358,b97c89449c4337681b2b9866467d9ba478fa88b8725177e013a44a50c2387c4a,pdf,1,review_required,vault_only
data/Utilities/hlp/MasterData/WS_FTP.LOG,2019,a698bd17b7f934fc73e71f26ed0deee3e5ca51ba8a93b968226a12cefc9d0f1e,log,1,review_required,vault_only
data/Utilities/hlp/MasterData/files.txt,1440,7a7ac64e81a4a197c11b5fe5c76f9223d2793995b9f379a21e551e49a6eac55d,txt,1,review_required,vault_only
data/Utilities/hlp/MasterData/hlpall master.xls,397824,5069941a27456c7c3a36c2365f0f42ee33e59d8ed8b999ca26afff5c6cf85c98,xls,1,review_required,vault_only
data/Utilities/hlp/MasterData/hlpall_inferior.xls,370176,b78d99dcc6886c83d67f8c6f4328181ea7ab22c0b43289f794048f0a49f18642,xls,1,review_required,vault_only
data/Utilities/hlp/MasterData/hlpevent master.xls,172544,5689d27dea19674c5d9c12ed63cfb1217eae509d2ee454832472009a0d111c15,xls,1,review_required,vault_only
data/Utilities/hlp/MasterData/hlpevent_inferior.xls,166400,5e4223d3492ddd3da46cf2044a307644eb65441747428a04a58dba609ed57ec5,xls,1,review_required,vault_only
data/Utilities/hlp/MasterData/hlpfmt master.doc,107008,d088f03375979e4a3f08bb2d9f60f895abb85807fb3f711cfaede3206f595e29,doc,1,review_required,vault_only
data/Utilities/hlp/WS_FTP.LOG,431,cffb363514e244c4617ed1e6a6b04ca043ee9eb534e14a18b30fd08e1193adf5,log,1,review_required,vault_only
data/Utilities/hlp/codebook/WS_FTP.LOG,739,fe28cde9945ea6017a01746ce1f2b3e2105695a61e1bfd6bf4d973d01a0d83ef,log,1,review_required,vault_only
data/Utilities/hlp/codebook/files.txt,181,14328c138670cfeafa139dc1b272f8dcaf1543fb01c6f21d859ab61470dfb27d,txt,1,review_required,vault_only
data/Utilities/hlp/codebook/hlp.code,102757,37d70b5ad67c7dd524b617e4d66ac9a29ec8d4091479e4d6acc434b1d07f27ce,code,1,review_required,vault_only
data/Utilities/hlp/files.txt,1075,95a7ac46aef11bfe57bf2d6f3b5504ab0061c80a53e5d3dce1c24eafcd31c8a8,txt,1,review_required,vault_only
data/Utilities/hlp/hlp_data/WS_FTP.LOG,1763,2e6cca2c227a3f9b04c8f99a6853f7943a5a0c90f5abf96c3072a49666389097,log,1,review_required,vault_only
data/Utilities/hlp/hlp_data/files.txt,1041,01c3d80acbf58312c8f5f1b9cc8814ebbea493ac313d6155e769266ec7246c12,txt,1,review_required,vault_only
data/Utilities/hlp/hlp_data/hlp.sav,156444,0ee27a0edab86b6264994c7b90db3cb585963a94ad6d25c02bde8b987dcb7f8b,sav,1,review_required,vault_only
data/Utilities/hlp/hlp_data/hlp.ssd01,958464,1b7a13879fa7579fff9f672061f97513dc438309137c4fd94f3675b038c20395,ssd01,1,review_required,vault_only
data/Utilities/hlp/hlp_data/hlp2.dta,149559,1f32ed4af844c9f86b6ca6ff2583935bd32628b0c3d640500ca8a980ae282b7b,dta,1,review_required,vault_only
data/Utilities/hlp/hlp_data/hlp2.sav,157532,7661869752b4563eba141eee595eff67dd276b1411e350152e5404cdaf1a3860,sav,1,review_required,vault_only
data/Utilities/hlp/hlp_data/hlp2.ssd01,958464,c8c3bee257a8805a88218fd95f50bee5063224dd5e7553ad6a74703d380479f1,ssd01,1,review_required,vault_only
data/Utilities/hlp/make_data/WS_FTP.LOG,1373,958d0773ac2d9d9da841662aa01988d199cbc5f0cf0e49cc8e1c640ac783ea48,log,1,review_required,vault_only
data/Utilities/hlp/make_data/files.txt,1007,46f1dae6ceb05e500518991e38410a7f4ea533a7a20483b9825632aa3cd5b69e,txt,5,review_required,vault_only
data/Utilities/hlp/make_data/missingvalues.log,9251,0ca75cb203b6d30bd3f593bf652bc220c7c9d4ea61e20988a3dc8cfef2ffc98d,log,1,review_required,vault_only
data/Utilities/hlp/make_data/missingvalues.lst,207677,277e3d5ff1c3d5a804205117d6f6cd5235edd571a16d13da5c07747e1bc26ca5,lst,1,review_required,vault_only
data/Utilities/hlp/make_data/missingvalues.sas,1629,ca7f21717dfb78e912fd01ef9d99c3896acd127344479392beaa3e527f4b354c,sas,1,review_required,vault_only
data/Utilities/sps/2003-utilities-sps.pdf,49789,94feae362fda6735b9ca47b55ae7f95ef521500880157656dec608acd6efa69c,pdf,1,review_required,vault_only
data/Utilities/sps/MasterData/SPSfmt master.doc,59904,263b11e60dae3b922aacacf8d6ca6e6a35b03b4b9850fecf36595e36ee88e871,doc,1,review_required,vault_only
data/Utilities/sps/MasterData/WS_FTP.LOG,2019,58f649e34df9eee76a4c0249de43e50ce56190e4f6247020934c479091685053,log,1,review_required,vault_only
data/Utilities/sps/MasterData/files.txt,1462,e1d19adcfa8c4af457930dcbaf8b73ac350446892512031c95732ba35a8c8403,txt,1,review_required,vault_only
data/Utilities/sps/MasterData/spsall master.xls,652800,5b316c89ef32d1086add3236fe10d1651573b0ecaf40c6fe049383ff9814874a,xls,1,review_required,vault_only
data/Utilities/sps/MasterData/spsall_inferior.xls,644608,2837e212818bd98cac4d233b1cb2e7535ab6fbce9748be5499dae6c6709660da,xls,1,review_required,vault_only
data/Utilities/sps/MasterData/spsevent master.xls,270336,6580f42e21ec1fa67c3fce79cab07cb95b131face30feff4f4f672637752f9a4,xls,1,review_required,vault_only
data/Utilities/sps/MasterData/spsevent_inferior.xls,260096,972e9722e4a7604a8915dfbe1783c6d00fbc5eae7726995c83722e899af8cef5,xls,1,review_required,vault_only
data/Utilities/sps/WS_FTP.LOG,431,768e483aacf97c7d0edf53515f20f2b5d8045150a744b22bcd1cbbac8875d9f5,log,1,review_required,vault_only
data/Utilities/sps/codebook/WS_FTP.LOG,739,52f7c4347c525e97e494e642e7d398a37e12066a4adcc94e19f53bc8db2521bc,log,1,review_required,vault_only
data/Utilities/sps/codebook/files.txt,181,844e19164fbeec14be661cfd071207023a2d357eb460197685dd65fcedc1a25b,txt,1,review_required,vault_only
data/Utilities/sps/codebook/sps.code,179636,91723ce64d534ce4c242b6879eea895f7d20f55d6ea11a5f7f997d6297f9cb53,code,1,review_required,vault_only
data/Utilities/sps/files.txt,998,cd8b0ddd61af6c1df9dc47ef6d1c8e40001412c2b5472543052528ceff6ff7c9,txt,1,review_required,vault_only
data/Utilities/sps/make_data/WS_FTP.LOG,1373,31987d03f15d0ab463f6019c221f2e97a57fa9f7580dd7f115918edd17c5c063,log,1,review_required,vault_only
data/Utilities/sps/make_data/files.txt,1007,46f1dae6ceb05e500518991e38410a7f4ea533a7a20483b9825632aa3cd5b69e,txt,5,review_required,vault_only
data/Utilities/sps/make_data/missingvalues.log,11973,3ba0d59061a0595a34d110e4b365d8efcc8cfca6a8972b196109fd31a3887666,log,1,review_required,vault_only
data/Utilities/sps/make_data/missingvalues.lst,305289,db4f0d1b75dfa91b9f5b9747e6e7f0b5352934d1dac8973ee5fc62c547c6074c,lst,1,review_required,vault_only
data/Utilities/sps/make_data/missingvalues.sas,2138,8dda6f17ba492ad8c7988f8509b4acf6ef7b4cb71fc8f33e0dfc2b8ee0c7d371,sas,1,review_required,vault_only
data/Utilities/sps/sps_data/WS_FTP.LOG,1763,79ee3f3b001846a5be6c874be378659c9f696471eaaf3abee2f08c796a82ba06,log,1,review_required,vault_only
data/Utilities/sps/sps_data/files.txt,1041,9af4ffacb076a13ef675926886d01a04a46f851532a8d8ecbf39f5d81edb09be,txt,1,review_required,vault_only
data/Utilities/sps/sps_data/sps.sav,302460,a63f0098996c878d7a7da2a954218a1e4db034db2fd95fbbfcf67448eb559075,sav,1,review_required,vault_only
data/Utilities/sps/sps_data/sps.ssd01,2023424,b971f5e764d8ea6627b092f0242117532ab9430f0ffe4d3464698c385fec06de,ssd01,1,review_required,vault_only
data/Utilities/sps/sps_data/sps2.dta,309224,72e678a6bc69b1ecb8c5d1567ff9b7216c34ade061e3dadd351cf078721aaf34,dta,1,review_required,vault_only
data/Utilities/sps/sps_data/sps2.sav,303948,f3bea1b197ffc2fa8a85973975536cf146f7d72de25905270714d26c4a6020aa,sav,1,review_required,vault_only
data/Utilities/sps/sps_data/sps2.ssd01,2023424,cb26dcf743a20c5b4511052192c25750ee5ae08bfbd67fc1d126e07bfaa9d433,ssd01,1,review_required,vault_only
data/Utilities/swepco/MasterData/WS_FTP.LOG,1409,bb154ce1270dbc5bc8c9722abbd5bd44870c2cde453c448fd3517fbd5f687a58,log,1,review_required,vault_only
data/Utilities/swepco/MasterData/files.txt,1026,404b708560e09f83013bb9cd1f1306885aeb066f1cc27c5b1919b3821e567003,txt,1,review_required,vault_only
data/Utilities/swepco/MasterData/swepco_nonpart.dat,275140,87c1edae89fd0fc153daf06c9c0bdd9fedc87a82664199d6a55cbb344ec276d3,dat,1,review_required,vault_only
data/Utilities/swepco/MasterData/swepresi.dat,97409,bb6b1e7a53e55b4029ede27f49902ef09dc9b84249331bdce2488cd39bf992cc,dat,1,review_required,vault_only
data/Utilities/swepco/MasterData/swepresi.fmt,43549,ebb99ba2d9acf4affc84ac0d9d8cb8066235dae41ea1a3f10d3de05582b9b060,fmt,1,review_required,vault_only
data/Utilities/swepco/WS_FTP.LOG,449,55fd3e8150e2ebc6fc0e66f2185b7153a4ccb773bb26493f242d4e0a28ba4d1f,log,1,review_required,vault_only
data/Utilities/swepco/codebook/WS_FTP.LOG,781,1f03fa2f0725d2ae26bf02144f9be9038975a5b705ce130b39219d2eae638b0e,log,1,review_required,vault_only
data/Utilities/swepco/codebook/files.txt,214,3b3b0d02fa7a52192ac9493472f283e6b51b098d73e08e963ff98699e552ff8e,txt,1,review_required,vault_only
data/Utilities/swepco/codebook/swepco.code,172367,5ce5486be80e8cb2ee281181b42b66b17e573eb988161b18b7be7e3c531f8c05,code,2,review_required,vault_only
data/Utilities/swepco/files.txt,1094,ab76851325d41e6c96b1ba45005edaa698fc908abcfd06d77172f70c0f881dd4,txt,1,review_required,vault_only
data/Utilities/swepco/make_data/WS_FTP.LOG,2261,6d183522add9ebf78912817f8eb28fbc5c506624e3ccb85a47f5ecee8630cb16,log,1,review_required,vault_only
data/Utilities/swepco/make_data/files.txt,671,083e4cc6a085e549694d45c113cdfc4de018da052d1af855243b944cc0b3073d,txt,1,review_required,vault_only
data/Utilities/swepco/make_data/missingvalues.log,11347,886d217894abdb63fc04d30403a0280e33492d4b0c81a1003e21b94444745e1a,log,1,review_required,vault_only
data/Utilities/swepco/make_data/missingvalues.lst,295098,e5f661c5525622f2a5ce4dd7c37520ab4c9aa99e39b1dff7efec3b72ccf8e9c3,lst,1,review_required,vault_only
data/Utilities/swepco/make_data/missingvalues.sas,1750,c230740449bff11f247d3182d50cce6117fa8b9ab0f6665d1a1471e2a4aff44f,sas,1,review_required,vault_only
data/Utilities/swepco/make_data/swepco.log,42640,665f7067a3f61eb24fa3550347c563ea004a9bfa9b4c63814e93a33dc9c62a6b,log,1,review_required,vault_only
data/Utilities/swepco/make_data/swepco.lst,316256,e68847305e03c292119f8b23356438067e15d8b74dd71542c173851e88ef4d31,lst,1,review_required,vault_only
data/Utilities/swepco/make_data/swepco.sas,21741,da0bbf31a2b3b4c960ad90009927c08f327409c65a22c6452897f9aa9fdeebcf,sas,1,review_required,vault_only
data/Utilities/swepco/swepco.code,172367,5ce5486be80e8cb2ee281181b42b66b17e573eb988161b18b7be7e3c531f8c05,code,2,review_required,vault_only
data/Utilities/swepco/swepco_data/.Rhistory,1192,978889aae1cc0ae745d4b5e48d6f94d7b3e2df8d3106e1c8770506aa553d5105,,1,review_required,vault_only
data/Utilities/swepco/swepco_data/WS_FTP.LOG,1955,68b6391f8d3daeed9d54478828959a85e284622700ebbeac3a2fced0c1d31340,log,1,review_required,vault_only
data/Utilities/swepco/swepco_data/files.txt,797,068637168e4422fac198b4201f1340df8fd511da15ba5efb213fe0ebe05ebca3,txt,1,review_required,vault_only
data/Utilities/swepco/swepco_data/swepco.por,652062,728cbb5976bb64022a60008041db37d28f171f878b453207562626c29e4161d6,por,1,review_required,vault_only
data/Utilities/swepco/swepco_data/swepco.ssd01,2433024,0db21f61e7478aebc0d71466aca2e29bfe8eb85ad2521550fd4ec20a20656034,ssd01,1,review_required,vault_only
data/Utilities/swepco/swepco_data/swepco2.dta,348160,d308f57bc58e3f2bc7b2446588c85c86060341a7ddd5b86634aa9743484a4c6e,dta,1,review_required,vault_only
data/Utilities/swepco/swepco_data/swepco2.por,638860,24f76c8bafc3b8122da56a7fa45bc260378c092128594e80a2b594b7f305afe0,por,1,review_required,vault_only
data/Utilities/swepco/swepco_data/swepco2.ssd01,2433024,2ef867ef48e81a723b83b35be15fa8c8cf3f8bb14b89d00a0dd50479c3bc8a53,ssd01,1,review_required,vault_only
data/Utilities/swepco/swepcoalice2.sav,349503,85c6783dd59e7b3d0f9b126521c5e111d7fbbc89a2d5874a2d0fc3400e972680,sav,1,review_required,vault_only
data/Utilities/tu/2003-utilities-tu1.pdf,59760,010768522e64ecab64ef3c7d50b26030ffe613b81c9be289dccbf3006a1d91ed,pdf,1,review_required,vault_only
data/Utilities/tu/2003-utilities-tu2.pdf,36889,a91f302f93136b1500a6074ff2c1eb5e0535b6e3b439d21df6a46544fce94c67,pdf,1,review_required,vault_only
data/Utilities/tu/MasterData/Notes on the TU data.doc,22016,3393cf729bda925a3eb491ba95bc04bdc11190d49121eeb547aee812a634ad63,doc,1,review_required,vault_only
data/Utilities/tu/MasterData/TU_Format_File_T1.doc,48640,49b5ff833672b9412aef712b83d52a226925491e58e941db1a3fc53631fe76b9,doc,1,review_required,vault_only
data/Utilities/tu/MasterData/TU_Format_File_T2.doc,74752,0dfa1747aee6fd0e43f8f08a125f664aa188277531bd1b6bec30c187efbe296b,doc,1,review_required,vault_only
data/Utilities/tu/MasterData/WS_FTP.LOG,2327,cbc7d18ff69dd91a1f85044f1a6895ddf3bed7a5fc318bee9b8d2a54e6bf53d0,log,1,review_required,vault_only
data/Utilities/tu/MasterData/files.txt,1422,8cde3ae770c7bf732f27b2f02ddd49486d07fd45bcb215599bcca51c63cafe4b,txt,1,review_required,vault_only
data/Utilities/tu/MasterData/tuall master.xls,574976,d512a0b53064cae6eb02f19936cb06b13d10da3ac18f567f3f7ab25637f75395,xls,1,review_required,vault_only
data/Utilities/tu/MasterData/tuevent master.xls,272896,47b93cba3894b9fb34f49869545b301188e3f2272fb80b5c145644e989b64871,xls,1,review_required,vault_only
data/Utilities/tu/MasterData/tuevent_inferior.xls,264704,4fc57742b5965b6e46cbc6b29dbafd089c560f19a96ed219a6d1701e43c7c036,xls,1,review_required,vault_only
data/Utilities/tu/WS_FTP.LOG,425,84d95bd5f6e85f68a3e59da3d0381b36c890e0a8cec7b2c0ee7df0d4065456e7,log,1,review_required,vault_only
data/Utilities/tu/codebook/WS_FTP.LOG,725,351ce7924d3b33a9019b2ffd6ada9e1862c312068fcc5a61e7ab87e1101e897d,log,1,review_required,vault_only
data/Utilities/tu/codebook/files.txt,178,41350a7e9eabfbfb0b24d856eb8384dab78d95ad6044c0c9271e8df87f7cb89f,txt,1,review_required,vault_only
data/Utilities/tu/codebook/tu.code,177289,18f73eba87ca2c16f9849cbae040def6dbe0a419eaed530e9c1cf0b7ba1143c9,code,1,review_required,vault_only
data/Utilities/tu/files.txt,1071,71b50ee454df60266a0d45733f4bbfae432f6215a69ccf1788cb997489ace872,txt,1,review_required,vault_only
data/Utilities/tu/makedata/WS_FTP.LOG,1337,9f56bd7d5ca233243a69517aced830f9dd41cd01b5667a3a7954438c64152b6d,log,1,review_required,vault_only
data/Utilities/tu/makedata/files.txt,1007,46f1dae6ceb05e500518991e38410a7f4ea533a7a20483b9825632aa3cd5b69e,txt,5,review_required,vault_only
data/Utilities/tu/makedata/missingvalues.log,12111,a1bda34497351bf6754bbd886bc51b28de28bdc183e8e067da2e2d959a78ca33,log,1,review_required,vault_only
data/Utilities/tu/makedata/missingvalues.lst,296475,10bc652470f3e8d79b788a4d253893f2e27884664eeaba0ad718040eea446748,lst,1,review_required,vault_only
data/Utilities/tu/makedata/missingvalues.sas,2144,6883c1555a67a90120820fe87c771f5266735b440916b5c04a912555d88f0c9a,sas,1,review_required,vault_only
data/Utilities/tu/tu_data/WS_FTP.LOG,1691,aeacfd8eee9090aa5aea0d9f078607395c92305ac3c79c26b3d051fc1d525426,log,1,review_required,vault_only
data/Utilities/tu/tu_data/files.txt,1037,6723cdc5f3c5e10bcbf120d77550cebd125c6ed3a2e44717cb30b03c0a3e9194,txt,1,review_required,vault_only
data/Utilities/tu/tu_data/tu.sav,305960,d25a1e12389233f8c7eb43dbf24d3c3656542fffa996014e904965a8eac8b79a,sav,1,review_required,vault_only
data/Utilities/tu/tu_data/tu.ssd01,2035712,770beb75181c1304ad0156b553c87c7bc0733265a18864e35e8c3732d1edad59,ssd01,1,review_required,vault_only
data/Utilities/tu/tu_data/tu2.dta,307208,395f5e091c92245fa96a45a8ca726ebc86bbd7b6d6286a929d72948025e424d7,dta,1,review_required,vault_only
data/Utilities/tu/tu_data/tu2.sav,307456,262eea7136ba57077c47a41ac88e93ce1ee274f7dfc4259ebbad63c78bfe5aa5,sav,1,review_required,vault_only
data/Utilities/tu/tu_data/tu2.ssd01,2035712,a05561a8ab0d18a291c9d15d80c6a050e02550e2a52caadba17a664e44e1bc81,ssd01,1,review_required,vault_only
data/Utilities/tx.utility.pdf,66621,b7ac3cc772f190a9604c3a063dbf946af3025c5fc31c81ad2236ddf0fe36d7d0,pdf,1,review_required,vault_only
data/Utilities/wt/MasterData/WS_FTP.LOG,1540,5edbb80d43c3e83aee8ca50bcfb4c40ecc7c5beab62fe695d854e2b28ba7bf2d,log,1,review_required,vault_only
data/Utilities/wt/MasterData/files.txt,1023,7ebfe737c293d4c0cdea49cf3e60b6333210c5c5af316b77cac571480fb36f91,txt,1,review_required,vault_only
data/Utilities/wt/MasterData/wt.dat,95220,999fd5e87cb0fcd656d259db782f95e60e0665c28732c1537176a4a67275efb1,dat,1,review_required,vault_only
data/Utilities/wt/MasterData/wtu_nonpart.dat,220999,681e6759d4130d385021456c33928826365684e835db9d14f9785518079f294a,dat,1,review_required,vault_only
data/Utilities/wt/MasterData/wturesi.fmt,43032,c7d21d053e7c4a35dced1d68788f60d21195ac18fc26c093c006879f5cb2dd80,fmt,1,review_required,vault_only
data/Utilities/wt/WS_FTP.LOG,425,c3bdad935371ae51b307fbd68713f1198dfebfcfa68a261146bdb70dbf59e639,log,1,review_required,vault_only
data/Utilities/wt/codebook/WS_FTP.LOG,806,dd2ce496f25b93ad2a457a1f16d5c736c389b7c7fb473abc92786e4bcf28d93e,log,1,review_required,vault_only
data/Utilities/wt/codebook/files.txt,199,f4f67659af8617df123ba86f41f6074f33979b28a57a12473c584f2dc4867238,txt,1,review_required,vault_only
data/Utilities/wt/codebook/wt.code,169939,2fc0c85588f9fab831ba00e124a6f40ce1ad0121aaa8e7d7c93b7ce9c21fd098,code,1,review_required,vault_only
data/Utilities/wt/files.txt,1066,b63616a9b67a5084638739c7e5b525d7e1071314fe30b9dcea3f659aeb8aab25,txt,1,review_required,vault_only
data/Utilities/wt/make_data/WS_FTP.LOG,2336,377d51c2a2ff6ae32056fcf523a66f31a7b7277c8788caa68a21c5b59a50dd2f,log,1,review_required,vault_only
data/Utilities/wt/make_data/files.txt,650,9b4b01bc2c5dbbd0ec45a2716cc82afa55614e20be312b997a26b4ba540ff166,txt,1,review_required,vault_only
data/Utilities/wt/make_data/missingvalues.log,11673,6d540000dbeb3be30d9fde455dde5319e65a5cf2f97dd687d5dbb2260882e8ec,log,1,review_required,vault_only
data/Utilities/wt/make_data/missingvalues.lst,269853,60c9e6008f0a70177a6c1800be94fdbdc13fdc28bb747ee19c712b6916424d6c,lst,1,review_required,vault_only
data/Utilities/wt/make_data/missingvalues.sas,1934,5b9252c888ba4cde5cd4d52638e7051953c03917ff09c55371dbef19349fc3e1,sas,1,review_required,vault_only
data/Utilities/wt/make_data/wt.log,42830,5c28729be6bcfe5206cfa4f219da876720f630c3ae77d2f3bca223ebbc8b7ce7,log,1,review_required,vault_only
data/Utilities/wt/make_data/wt.lst,289667,b663c9de228e8dcd1b4a8656a04e30d43aee3f13e16e53003aea360fbc95949f,lst,1,review_required,vault_only
