source_column,source_value,value_label
q20,4,The second rather than the first
q20,5,The second statement
q20,99,Can't say
q21,1,"The system is good, the problem is with the people in it"
q21,2,What is necessary is institutional changes
q21,3,Can't say
q22,1,It is better if the Investigation service is within the MI
q22,2,It is better if the Investigation service remains independen
q22,3,Can't say
q23,1,The Prosecution should be part of the executive branch
q23,2,The Prosecution should remain as it is now
q23,3,The Prosecution should be accountable to Parliament
q23,4,Can't say
q28,1,Entirely right
q28,2,Right
q28,3,Wrong
q28,4,Entirely wrong
q28,99,Can't say
q29,1,National Movement Simeon II
q29,2,United Democratic Forces
q29,3,The Bulgarian Socialist Party
q29,4,The Movement for Rights and Freedoms
q29,5,Other
q29,6,None
q29,7,Can't tell
q30,1,Extreme left
q30,10,Extreme right
q31,1,Extreme left
q31,10,Extreme right
q32,1,Extreme left
q32,10,Extreme right
q33,1,Extreme left
q33,10,Extreme right
q34,1,Extreme left
q34,10,Extreme right
q37,1,To a great extent
q37,2,To some extent
q37,3,Very little
q37,99,Not interested
q10_1,1,Strongly disagree
q10_1,2,Somewhat disagree
q10_1,3,Neither agree nor disagree
q10_1,4,Somewhat agree
q10_1,5,Strongly agree
q10_1,99,Can't say
q10_2,1,Strongly disagree
q10_2,2,Somewhat disagree
q10_2,3,Neither agree nor disagree
q10_2,4,Somewhat agree
q10_2,5,Strongly agree
q10_2,99,Can't say
q10_3,1,Strongly disagree
q10_3,2,Somewhat disagree
q10_3,3,Neither agree nor disagree
q10_3,4,Somewhat agree
q10_3,5,Strongly agree
q10_3,99,Can't say
q10_4,1,Strongly disagree
q10_4,2,Somewhat disagree
q10_4,3,Neither agree nor disagree
q10_4,4,Somewhat agree
q10_4,5,Strongly agree
q10_4,99,Can't say
q10_1p,1,strongly disagree
q10_1p,2,somewhat disagree
q10_1p,3,neither agree nor disagree
q10_1p,4,somewhat agree
q10_1p,5,strongly agree
q10_1p,99,can't say
q10_2p,1,strongly disagree
q10_2p,2,somewhat disagree
q10_2p,3,neither agree nor disagree
q10_2p,4,somewhat agree
q10_2p,5,strongly agree
q10_2p,99,can't say
q10_3p,1,strongly disagree
q10_3p,2,somewhat disagree
q10_3p,3,neither agree nor disagree
q10_3p,4,somewhat agree
q10_3p,5,strongly agree
q10_3p,99,can't say
q10_4p,1,strongly disagree
q10_4p,2,somewhat disagree
q10_4p,3,neither agree nor disagree
q10_4p,4,somewhat agree
q10_4p,5,strongly agree
q10_4p,99,can't say
q11p,1,the first statement
q11p,2,the first rather than the second
q11p,3,both
q11p,4,the second rather than the first
q11p,5,the second statement
q11p,99,Íå ìîãà äà ïðåöåíÿ
q12_1,1,True
q12_1,2,False
q12_1,99,Can't say
q12_2,1,True
q12_2,2,False
q12_2,99,Can't say
q12_3,1,True
q12_3,2,False
q12_3,99,Can't say
q12_4,1,True
q12_4,2,False
q12_4,99,Can't say
q12_5,1,True
q12_5,2,False
q12_5,99,Can't say
q12_6,1,True
q12_6,2,False
q12_6,99,Can't say
q12_7,1,True
q12_7,2,False
q12_7,99,Can't say
q12_1p,1,true
q12_1p,2,false
q12_1p,99,can't say
q12_2p,1,true
q12_2p,2,false
q12_2p,99,can't say
q12_3p,1,true
q12_3p,2,false
q12_3p,99,can't say
q12_4p,1,true
q12_4p,2,false
q12_4p,99,can't say
q12_5p,1,true
q12_5p,2,false
q12_5p,99,can't say
q12_6p,1,true
q12_6p,2,false
q12_6p,99,can't say
q12_7p,1,true
q12_7p,2,false
q12_7p,99,can't say
q13_1,1,"Technical equipment for the police - cars, choppers, etc."
q13_1,2,More weapons for the police
q13_1,3,Surveillance and undercover measures
q13_1,4,For the Investigation
q13_1,5,For the economic and financial police
q13_1,6,For more patrolling policemen
q13_1,7,For the courts to assure speedier trials
q13_1,8,For breaking the drug production and dealing networks
q13_1,9,For increasing the capacity of prisons
q13_2,1,"Technical equipment for the police - cars, choppers, etc."
q13_2,2,More weapons for the police
q13_2,3,Surveillance and undercover measures
q13_2,4,For the Investigation
q13_2,5,For the economic and financial police
q13_2,6,For more patrolling policemen
q13_2,7,For the courts to assure speedier trials
q13_2,8,For breaking the drug production and dealing networks
q13_2,9,For increasing the capacity of prisons
q13_3,1,"Technical equipment for the police - cars, choppers, etc."
q13_3,2,More weapons for the police
q13_3,3,Surveillance and undercover measures
q13_3,4,For the Investigation
q13_3,5,For the economic and financial police
q13_3,6,For more patrolling policemen
q13_3,7,For the courts to assure speedier trials
q13_3,8,For breaking the drug production and dealing networks
q13_3,9,For increasing the capacity of prisons
q13_4,1,"Technical equipment for the police - cars, choppers, etc."
q13_4,2,More weapons for the police
q13_4,3,Surveillance and undercover measures
q13_4,4,For the Investigation
q13_4,5,For the economic and financial police
q13_4,6,For more patrolling policemen
q13_4,7,For the courts to assure speedier trials
q13_4,8,For breaking the drug production and dealing networks
q13_4,9,For increasing the capacity of prisons
q13_5,1,"Technical equipment for the police - cars, choppers, etc."
q13_5,2,More weapons for the police
q13_5,3,Surveillance and undercover measures
q13_5,4,For the Investigation
q13_5,5,For the economic and financial police
q13_5,6,For more patrolling policemen
q13_5,7,For the courts to assure speedier trials
q13_5,8,For breaking the drug production and dealing networks
q13_5,9,For increasing the capacity of prisons
q13_6,1,"Technical equipment for the police - cars, choppers, etc."
q13_6,2,More weapons for the police
q13_6,3,Surveillance and undercover measures
q13_6,4,For the Investigation
q13_6,5,For the economic and financial police
q13_6,6,For more patrolling policemen
q13_6,7,For the courts to assure speedier trials
q13_6,8,For breaking the drug production and dealing networks
q13_6,9,For increasing the capacity of prisons
q13_7,1,"Technical equipment for the police - cars, choppers, etc."
q13_7,2,More weapons for the police
q13_7,3,Surveillance and undercover measures
q13_7,4,For the Investigation
q13_7,5,For the economic and financial police
q13_7,6,For more patrolling policemen
q13_7,7,For the courts to assure speedier trials
q13_7,8,For breaking the drug production and dealing networks
q13_7,9,For increasing the capacity of prisons
q13_8,1,"Technical equipment for the police - cars, choppers, etc."
q13_8,2,More weapons for the police
q13_8,3,Surveillance and undercover measures
q13_8,4,For the Investigation
q13_8,5,For the economic and financial police
q13_8,6,For more patrolling policemen
q13_8,7,For the courts to assure speedier trials
q13_8,8,For breaking the drug production and dealing networks
q13_8,9,For increasing the capacity of prisons
q13_9,1,"Technical equipment for the police - cars, choppers, etc."
q13_9,2,More weapons for the police
q13_9,3,Surveillance and undercover measures
q13_9,4,For the Investigation
q13_9,5,For the economic and financial police
q13_9,6,For more patrolling policemen
q13_9,7,For the courts to assure speedier trials
q13_9,8,For breaking the drug production and dealing networks
q13_9,9,For increasing the capacity of prisons
q13_1p,1,"technical equipment for the police - cars, choppers, etc."
q13_1p,2,more weapons for the police
q13_1p,3,surveillance and undercover measures
q13_1p,4,for the investigation
q13_1p,5,for the economic and financial police
q13_1p,6,for more patrolling policemen
q13_1p,7,for the courts to assure speedier trials
q13_1p,8,for breaking the drug production and dealing networks
q13_1p,9,for increasing the capacity of prisons
q13_2p,1,"technical equipment for the police - cars, choppers, etc."
q13_2p,2,more weapons for the police
q13_2p,3,surveillance and undercover measures
q13_2p,4,for the investigation
q13_2p,5,for the economic and financial police
q13_2p,6,for more patrolling policemen
q13_2p,7,for the courts to assure speedier trials
q13_2p,8,for breaking the drug production and dealing networks
q13_2p,9,for increasing the capacity of prisons
q13_3p,1,"technical equipment for the police - cars, choppers, etc."
q13_3p,2,more weapons for the police
q13_3p,3,surveillance and undercover measures
q13_3p,4,for the investigation
q13_3p,5,for the economic and financial police
q13_3p,6,for more patrolling policemen
q13_3p,7,for the courts to assure speedier trials
q13_3p,8,for breaking the drug production and dealing networks
q13_3p,9,for increasing the capacity of prisons
q13_4p,1,"technical equipment for the police - cars, choppers, etc."
q13_4p,2,more weapons for the police
q13_4p,3,surveillance and undercover measures
q13_4p,4,for the investigation
q13_4p,5,for the economic and financial police
q13_4p,6,for more patrolling policemen
q13_4p,7,for the courts to assure speedier trials
q13_4p,8,for breaking the drug production and dealing networks
q13_4p,9,for increasing the capacity of prisons
q13_5p,1,"technical equipment for the police - cars, choppers, etc."
q13_5p,2,more weapons for the police
q13_5p,3,surveillance and undercover measures
q13_5p,4,for the investigation
q13_5p,5,for the economic and financial police
q13_5p,6,for more patrolling policemen
q13_5p,7,for the courts to assure speedier trials
q13_5p,8,for breaking the drug production and dealing networks
q13_5p,9,for increasing the capacity of prisons
q13_6p,1,"technical equipment for the police - cars, choppers, etc."
q13_6p,2,more weapons for the police
q13_6p,3,surveillance and undercover measures
q13_6p,4,for the investigation
q13_6p,5,for the economic and financial police
q13_6p,6,for more patrolling policemen
q13_6p,7,for the courts to assure speedier trials
q13_6p,8,for breaking the drug production and dealing networks
q13_6p,9,for increasing the capacity of prisons
q13_7p,1,"technical equipment for the police - cars, choppers, etc."
q13_7p,2,more weapons for the police
q13_7p,3,surveillance and undercover measures
q13_7p,4,for the investigation
q13_7p,5,for the economic and financial police
q13_7p,6,for more patrolling policemen
q13_7p,7,for the courts to assure speedier trials
q13_7p,8,for breaking the drug production and dealing networks
q13_7p,9,for increasing the capacity of prisons
q13_8p,1,"technical equipment for the police - cars, choppers, etc."
q13_8p,2,more weapons for the police
q13_8p,3,surveillance and undercover measures
q13_8p,4,for the investigation
q13_8p,5,for the economic and financial police
q13_8p,6,for more patrolling policemen
q13_8p,7,for the courts to assure speedier trials
q13_8p,8,for breaking the drug production and dealing networks
q13_8p,9,for increasing the capacity of prisons
q13_9p,1,"technical equipment for the police - cars, choppers, etc."
q13_9p,2,more weapons for the police
q13_9p,3,surveillance and undercover measures
q13_9p,4,for the investigation
q13_9p,5,for the economic and financial police
q13_9p,6,for more patrolling policemen
q13_9p,7,for the courts to assure speedier trials
q13_9p,8,for breaking the drug production and dealing networks
q13_9p,9,for increasing the capacity of prisons
q14_1,1,Strongly disagree
q14_1,2,Somewhat disagree
q14_1,3,Neither
q14_1,4,Somewhat agree
q14_1,5,Strongly agree
q14_1,99,Can't say
q14_2,1,Strongly disagree
q14_2,2,Somewhat disagree
q14_2,3,Neither
q14_2,4,Somewhat agree
q14_2,5,Strongly agree
q14_2,99,Can't say
q14_3,1,Strongly disagree
q14_3,2,Somewhat disagree
q14_3,3,Neither
q14_3,4,Somewhat agree
q14_3,5,Strongly agree
q14_3,99,Can't say
q14_4,1,Strongly disagree
q14_4,2,Somewhat disagree
q14_4,3,Neither
q14_4,4,Somewhat agree
q14_4,5,Strongly agree
q14_4,99,Can't say
q14_1p,1,strongly disagree
q14_1p,2,somewhat disagree
q14_1p,3,neither
q14_1p,4,somewhat agree
q14_1p,5,strongly agree
q14_1p,99,can't say
q14_2p,1,strongly disagree
q14_2p,2,somewhat disagree
q14_2p,3,neither
q14_2p,4,somewhat agree
q14_2p,5,strongly agree
q14_2p,99,can't say
q14_3p,1,strongly disagree
q14_3p,2,somewhat disagree
q14_3p,3,neither
q14_3p,4,somewhat agree
q14_3p,5,strongly agree
q14_3p,99,can't say
q14_4p,1,strongly disagree
q14_4p,2,somewhat disagree
q14_4p,3,neither
q14_4p,4,somewhat agree
q14_4p,5,strongly agree
q14_4p,99,can't say
q15_1,1,Strongly disagree
q15_1,2,Somewhat disagree
q15_1,3,Neither
q15_1,4,Somewhat agree
q15_1,5,Strongly agree
q15_1,99,Can't say
q15_2,1,Strongly disagree
q15_2,2,Somewhat disagree
q15_2,3,Neither
q15_2,4,Somewhat agree
q15_2,5,Strongly agree
q15_2,99,Can't say
q15_3,1,Strongly disagree
q15_3,2,Somewhat disagree
q15_3,3,Neither
q15_3,4,Somewhat agree
q15_3,5,Strongly agree
q15_3,99,Can't say
q15_4,1,Strongly disagree
q15_4,2,Somewhat disagree
q15_4,3,Neither
q15_4,4,Somewhat agree
q15_4,5,Strongly agree
q15_4,99,Can't say
q15_5,1,Strongly disagree
q15_5,2,Somewhat disagree
q15_5,3,Neither
q15_5,4,Somewhat agree
q15_5,5,Strongly agree
q15_5,99,Can't say
q15_6,1,Strongly disagree
q15_6,2,Somewhat disagree
q15_6,3,Neither
q15_6,4,Somewhat agree
q15_6,5,Strongly agree
q15_6,99,Can't say
q15_1p,1,strongly disagree
q15_1p,2,somewhat disagree
q15_1p,3,neither
q15_1p,4,somewhat agree
q15_1p,5,strongly agree
q15_1p,99,can't say
q15_2p,1,strongly disagree
q15_2p,2,somewhat disagree
q15_2p,3,neither
q15_2p,4,somewhat agree
q15_2p,5,strongly agree
q15_2p,99,can't say
q15_3p,1,strongly disagree
q15_3p,2,somewhat disagree
q15_3p,3,neither
q15_3p,4,somewhat agree
q15_3p,5,strongly agree
q15_3p,99,can't say
q15_4p,1,strongly disagree
q15_4p,2,somewhat disagree
q15_4p,3,neither
q15_4p,4,somewhat agree
q15_4p,5,strongly agree
q15_4p,99,can't say
q15_5p,1,strongly disagree
q15_5p,2,somewhat disagree
q15_5p,3,neither
q15_5p,4,somewhat agree
q15_5p,5,strongly agree
q15_5p,99,can't say
q15_6p,1,strongly disagree
q15_6p,2,somewhat disagree
q15_6p,3,neither
q15_6p,4,somewhat agree
q15_6p,5,strongly agree
q15_6p,99,can't say
q16p,1,the first statement
q16p,2,the first rather than the second
q16p,3,both
q16p,4,the second rather than the first
q16p,5,the second statement
q16p,99,can't say
q17_1,1,Strongly disagree
q17_1,2,Somewhat disagree
q17_1,3,Neither
q17_1,4,Somewhat agree
q17_1,5,Strongly agree
q17_1,99,Can't say
q17_2,1,Strongly disagree
q17_2,2,Somewhat disagree
q17_2,3,Neither
q17_2,4,Somewhat agree
q17_2,5,Strongly agree
q17_2,99,Can't say
q17_3,1,Strongly disagree
q17_3,2,Somewhat disagree
q17_3,3,Neither
q17_3,4,Somewhat agree
q17_3,5,Strongly agree
q17_3,99,Can't say
q17_4,1,Strongly disagree
q17_4,2,Somewhat disagree
q17_4,3,Neither
q17_4,4,Somewhat agree
q17_4,5,Strongly agree
q17_4,99,Can't say
q17_1p,1,strongly disagree
q17_1p,2,somewhat disagree
q17_1p,3,neither
q17_1p,4,somewhat agree
q17_1p,5,strongly agree
q17_1p,99,can't say
q17_2p,1,strongly disagree
q17_2p,2,somewhat disagree
q17_2p,3,neither
q17_2p,4,somewhat agree
q17_2p,5,strongly agree
q17_2p,99,can't say
q17_3p,1,strongly disagree
q17_3p,2,somewhat disagree
q17_3p,3,neither
q17_3p,4,somewhat agree
q17_3p,5,strongly agree
q17_3p,99,can't say
q17_4p,1,strongly disagree
q17_4p,2,somewhat disagree
q17_4p,3,neither
q17_4p,4,somewhat agree
q17_4p,5,strongly agree
q17_4p,99,can't say
q18p,1,strongly agree
q18p,2,somewhat agree
q18p,3,somewhat disagree
q18p,4,strongly disagree
q18p,99,can't say
q19p,1,strongly agree
q19p,2,somewhat agree
q19p,3,somewhat disagree
q19p,4,strongly disagree
q19p,99,can't say
q1p,1,safer
q1p,2,neither
q1p,3,less safe
q1p,99,can't say
q2_1,1,Common
q2_1,2,Sometimes
q2_1,3,Rare
q2_1,4,Does not happen
q2_1,99,I don't know
q2_2,1,Common
q2_2,2,Sometimes
q2_2,3,Rare
q2_2,4,Does not happen
q2_2,99,I don't know
q2_3,1,Common
q2_3,2,Sometimes
q2_3,3,Rare
q2_3,4,Does not happen
q2_3,99,I don't know
q2_4,1,Common
q2_4,2,Sometimes
q2_4,3,Rare
q2_4,4,Does not happen
q2_4,99,I don't know
q2_5,1,Common
q2_5,2,Sometimes
q2_5,3,Rare
q2_5,4,Does not happen
q2_5,99,I don't know
q2_6,1,Common
q2_6,2,Sometimes
q2_6,3,Rare
q2_6,4,Does not happen
q2_6,99,I don't know
q2_7,1,Common
q2_7,2,Sometimes
q2_7,3,Rare
q2_7,4,Does not happen
q2_7,99,I don't know
q2_8,1,Common
q2_8,2,Sometimes
q2_8,3,Rare
q2_8,4,Does not happen
q2_8,99,I don't know
q2_1p,1,common
q2_1p,2,sometimes
q2_1p,3,rare
q2_1p,4,does not happen
q2_1p,99,i don't know
q2_2p,1,common
q2_2p,2,sometimes
q2_2p,3,rare
q2_2p,4,does not happen
q2_2p,99,i don't know
q2_3p,1,common
q2_3p,2,sometimes
q2_3p,3,rare
q2_3p,4,does not happen
q2_3p,99,i don't know
q2_4p,1,common
q2_4p,2,sometimes
q2_4p,3,rare
q2_4p,4,does not happen
q2_4p,99,i don't know
q2_5p,1,common
q2_5p,2,sometimes
q2_5p,3,rare
q2_5p,4,does not happen
q2_5p,99,i don't know
q2_6p,1,common
q2_6p,2,sometimes
q2_6p,3,rare
q2_6p,4,does not happen
q2_6p,99,i don't know
q2_7p,1,common
q2_7p,2,sometimes
q2_7p,3,rare
q2_7p,4,does not happen
q2_7p,99,i don't know
q2_8p,1,common
q2_8p,2,sometimes
q2_8p,3,rare
q2_8p,4,does not happen
q2_8p,99,i don't know
q20p,1,the first statement
q20p,2,the first rather than the second
q20p,3,both
q20p,4,the second rather than the first
q20p,5,the second statement
q20p,99,can't say
q21p,1,"the system is good, the problem is with the people in it"
q21p,2,what is necessary is institutional changes
q21p,3,can't say
q22p,1,it is better if the investigation service is within the mi
q22p,2,it is better if the investigation service remains independen
q22p,3,can't say
q23p,1,the prosecution should be part of the executive branch
q23p,2,the prosecution should remain as it is now
q23p,3,the prosecution should be accountable to parliament
q23p,4,can't say
q24_1,1,Strongly disagree
q24_1,2,Somewhat disagree
q24_1,3,Neither
q24_1,4,Somewhat agree
q24_1,5,Strongly agree
q24_1,99,Can't say
q24_2,1,Strongly disagree
q24_2,2,Somewhat disagree
q24_2,3,Neither
q24_2,4,Somewhat agree
q24_2,5,Strongly agree
q24_2,99,Can't say
q24_3,1,Strongly disagree
q24_3,2,Somewhat disagree
q24_3,3,Neither
q24_3,4,Somewhat agree
q24_3,5,Strongly agree
q24_3,99,Can't say
q24_4,1,Strongly disagree
q24_4,2,Somewhat disagree
q24_4,3,Neither
q24_4,4,Somewhat agree
q24_4,5,Strongly agree
q24_4,99,Can't say
q24_1p,1,strongly disagree
q24_1p,2,somewhat disagree
q24_1p,3,neither
q24_1p,4,somewhat agree
q24_1p,5,strongly agree
q24_1p,99,can't say
q24_2p,1,strongly disagree
q24_2p,2,somewhat disagree
q24_2p,3,neither
q24_2p,4,somewhat agree
q24_2p,5,strongly agree
q24_2p,99,can't say
q24_3p,1,strongly disagree
q24_3p,2,somewhat disagree
q24_3p,3,neither
q24_3p,4,somewhat agree
q24_3p,5,strongly agree
q24_3p,99,can't say
q24_4p,1,strongly disagree
q24_4p,2,somewhat disagree
q24_4p,3,neither
q24_4p,4,somewhat agree
q24_4p,5,strongly agree
q24_4p,99,can't say
q25_1,1,Strongly disagree
q25_1,2,Somewhat disagree
q25_1,3,Neither
q25_1,4,Somewhat agree
q25_1,5,Strongly agree
q25_1,99,Can't say
q25_2,1,Strongly disagree
q25_2,2,Somewhat disagree
q25_2,3,Neither
q25_2,4,Somewhat agree
q25_2,5,Strongly agree
q25_2,99,Can't say
q25_3,1,Strongly disagree
q25_3,2,Somewhat disagree
q25_3,3,Neither
q25_3,4,Somewhat agree
q25_3,5,Strongly agree
q25_3,99,Can't say
q25_4,1,Strongly disagree
q25_4,2,Somewhat disagree
q25_4,3,Neither
q25_4,4,Somewhat agree
q25_4,5,Strongly agree
q25_4,99,Can't say
q25_5,1,Strongly disagree
q25_5,2,Somewhat disagree
q25_5,3,Neither
q25_5,4,Somewhat agree
q25_5,5,Strongly agree
q25_5,99,Can't say
q25_6,1,Strongly disagree
q25_6,2,Somewhat disagree
q25_6,3,Neither
q25_6,4,Somewhat agree
q25_6,5,Strongly agree
q25_6,99,Can't say
q25_7,1,Strongly disagree
q25_7,2,Somewhat disagree
q25_7,3,Neither
q25_7,4,Somewhat agree
q25_7,5,Strongly agree
q25_7,99,Can't say
q25_8,1,Strongly disagree
q25_8,2,Somewhat disagree
q25_8,3,Neither
q25_8,4,Somewhat agree
q25_8,5,Strongly agree
q25_8,99,Can't say
q25_9,1,Strongly disagree
q25_9,2,Somewhat disagree
q25_9,3,Neither
q25_9,4,Somewhat agree
q25_9,5,Strongly agree
q25_9,99,Can't say
q25_1p,1,strongly disagree
q25_1p,2,somewhat disagree
q25_1p,3,neither
q25_1p,4,somewhat agree
q25_1p,5,strongly agree
q25_1p,99,can't say
q25_2p,1,strongly disagree
q25_2p,2,somewhat disagree
q25_2p,3,neither
q25_2p,4,somewhat agree
q25_2p,5,strongly agree
q25_2p,99,can't say
q25_3p,1,strongly disagree
q25_3p,2,somewhat disagree
q25_3p,3,neither
q25_3p,4,somewhat agree
q25_3p,5,strongly agree
q25_3p,99,can't say
q25_4p,1,strongly disagree
q25_4p,2,somewhat disagree
q25_4p,3,neither
q25_4p,4,somewhat agree
q25_4p,5,strongly agree
q25_4p,99,can't say
q25_5p,1,strongly disagree
q25_5p,2,somewhat disagree
q25_5p,3,neither
q25_5p,4,somewhat agree
q25_5p,5,strongly agree
q25_5p,99,can't say
q25_6p,1,strongly disagree
q25_6p,2,somewhat disagree
q25_6p,3,neither
q25_6p,4,somewhat agree
q25_6p,5,strongly agree
q25_6p,99,can't say
q25_7p,1,strongly disagree
q25_7p,2,somewhat disagree
q25_7p,3,neither
q25_7p,4,somewhat agree
q25_7p,5,strongly agree
q25_7p,99,can't say
q25_8p,1,strongly disagree
q25_8p,2,somewhat disagree
q25_8p,3,neither
q25_8p,4,somewhat agree
q25_8p,5,strongly agree
q25_8p,99,can't say
q25_9p,1,strongly disagree
q25_9p,2,somewhat disagree
q25_9p,3,neither
q25_9p,4,somewhat agree
q25_9p,5,strongly agree
q25_9p,99,can't say
q26_1,1,Strongly disagree
q26_1,2,Somewhat disagree
q26_1,3,Neither
q26_1,4,Somewhat agree
q26_1,5,Strongly agree
q26_1,99,Can't say
q26_2,1,Strongly disagree
q26_2,2,Somewhat disagree
q26_2,3,Neither
q26_2,4,Somewhat agree
q26_2,5,Strongly agree
q26_2,99,Can't say
q26_3,1,Strongly disagree
q26_3,2,Somewhat disagree
q26_3,3,Neither
q26_3,4,Somewhat agree
q26_3,5,Strongly agree
q26_3,99,Can't say
q26_4,1,Strongly disagree
q26_4,2,Somewhat disagree
q26_4,3,Neither
q26_4,4,Somewhat agree
q26_4,5,Strongly agree
q26_4,99,Can't say
q26_5,1,Strongly disagree
q26_5,2,Somewhat disagree
q26_5,3,Neither
q26_5,4,Somewhat agree
q26_5,5,Strongly agree
q26_5,99,Can't say
q26_1p,1,strongly disagree
q26_1p,2,somewhat disagree
q26_1p,3,neither
q26_1p,4,somewhat agree
q26_1p,5,strongly agree
q26_1p,99,can't say
q26_2p,1,strongly disagree
q26_2p,2,somewhat disagree
q26_2p,3,neither
q26_2p,4,somewhat agree
q26_2p,5,strongly agree
q26_2p,99,can't say
q26_3p,1,strongly disagree
q26_3p,2,somewhat disagree
q26_3p,3,neither
q26_3p,4,somewhat agree
q26_3p,5,strongly agree
q26_3p,99,can't say
q26_4p,1,strongly disagree
q26_4p,2,somewhat disagree
q26_4p,3,neither
q26_4p,4,somewhat agree
q26_4p,5,strongly agree
q26_4p,99,can't say
q26_5p,1,strongly disagree
q26_5p,2,somewhat disagree
q26_5p,3,neither
q26_5p,4,somewhat agree
q26_5p,5,strongly agree
q26_5p,99,can't say
q27_1,1,Strongly disagree
q27_1,2,Somewhat disagree
q27_1,3,Neither
q27_1,4,Somewhat agree
q27_1,5,Strongly agree
q27_1,99,Can't say
q27_2,1,Strongly disagree
q27_2,2,Somewhat disagree
q27_2,3,Neither
q27_2,4,Somewhat agree
q27_2,5,Strongly agree
q27_2,99,Can't say
q27_3,1,Strongly disagree
q27_3,2,Somewhat disagree
q27_3,3,Neither
q27_3,4,Somewhat agree
q27_3,5,Strongly agree
q27_3,99,Can't say
q27_4,1,Strongly disagree
q27_4,2,Somewhat disagree
q27_4,3,Neither
q27_4,4,Somewhat agree
q27_4,5,Strongly agree
q27_4,99,Can't say
q27_5,1,Strongly disagree
q27_5,2,Somewhat disagree
q27_5,3,Neither
q27_5,4,Somewhat agree
q27_5,5,Strongly agree
q27_5,99,Can't say
q27_6,1,Strongly disagree
q27_6,2,Somewhat disagree
q27_6,3,Neither
q27_6,4,Somewhat agree
q27_6,5,Strongly agree
q27_6,99,Can't say
q27_7,1,Strongly disagree
q27_7,2,Somewhat disagree
q27_7,3,Neither
q27_7,4,Somewhat agree
q27_7,5,Strongly agree
q27_7,99,Can't say
q27_1p,1,strongly disagree
q27_1p,2,somewhat disagree
q27_1p,3,neither
q27_1p,4,somewhat agree
q27_1p,5,strongly agree
q27_1p,99,can't say
q27_2p,1,strongly disagree
q27_2p,2,somewhat disagree
q27_2p,3,neither
q27_2p,4,somewhat agree
q27_2p,5,strongly agree
q27_2p,99,can't say
q27_3p,1,strongly disagree
q27_3p,2,somewhat disagree
q27_3p,3,neither
q27_3p,4,somewhat agree
q27_3p,5,strongly agree
q27_3p,99,can't say
q27_4p,1,strongly disagree
q27_4p,2,somewhat disagree
q27_4p,3,neither
q27_4p,4,somewhat agree
q27_4p,5,strongly agree
q27_4p,99,can't say
q27_5p,1,strongly disagree
q27_5p,2,somewhat disagree
q27_5p,3,neither
q27_5p,4,somewhat agree
q27_5p,5,strongly agree
q27_5p,99,can't say
q27_6p,1,strongly disagree
q27_6p,2,somewhat disagree
q27_6p,3,neither
q27_6p,4,somewhat agree
q27_6p,5,strongly agree
q27_6p,99,can't say
q27_7p,1,strongly disagree
q27_7p,2,somewhat disagree
q27_7p,3,neither
q27_7p,4,somewhat agree
q27_7p,5,strongly agree
q27_7p,99,can't say
