legacy_field,caseid,source_row,historical_value,approved_value
t1knowlevel,960227,1651,0.124830797314644,0.14043469727039337
t1knowlevel,960155,1652,0.124830797314644,0.14043469727039337
t1knowlevel,960195,1653,0.124830797314644,0.14043469727039337
t1knowlevel,960201,1654,0.124830797314644,0.14043469727039337
t1knowlevel,960088,1655,0.124830797314644,0.14043469727039337
t1knowlevel,960127,1656,0.124830797314644,0.14043469727039337
t1knowlevel,960099,1657,0.124830797314644,0.14043469727039337
t1knowlevel,960118,1658,0.124830797314644,0.14043469727039337
t1knowlevel,960066,1659,0.124830797314644,0.14043469727039337
t1knowlevel,960025,1660,0.124830797314644,0.14043469727039337
t1knowlevel,960147,1661,0.124830797314644,0.14043469727039337
t1knowlevel,960007,1662,0.124830797314644,0.14043469727039337
t1knowlevel,960204,1663,0.124830797314644,0.14043469727039337
t1knowlevel,960059,1664,0.124830797314644,0.14043469727039337
t1knowlevel,960005,1665,0.124830797314644,0.14043469727039337
t1knowlevel,960221,1666,0.124830797314644,0.14043469727039337
t1knowlevel,960108,1667,0.124830797314644,0.14043469727039337
t1knowlevel,960120,1668,0.124830797314644,0.14043469727039337
t1knowlevel,960157,1669,0.124830797314644,0.14043469727039337
t1knowlevel,960180,1670,0.124830797314644,0.14043469727039337
t1knowlevel,960058,1671,0.124830797314644,0.14043469727039337
t1knowlevel,960113,1672,0.124830797314644,0.14043469727039337
t1knowlevel,960027,1673,0.124830797314644,0.14043469727039337
t1knowlevel,960197,1674,0.124830797314644,0.14043469727039337
t1knowlevel,960085,1675,0.124830797314644,0.14043469727039337
t1knowlevel,960235,1676,0.124830797314644,0.14043469727039337
t1knowlevel,960145,1677,0.124830797314644,0.14043469727039337
t1knowlevel,960137,1678,0.124830797314644,0.14043469727039337
t1knowlevel,960006,1679,0.124830797314644,0.14043469727039337
t1knowlevel,960041,1680,0.124830797314644,0.14043469727039337
t1knowlevel,960207,1681,0.124830797314644,0.14043469727039337
t1knowlevel,960210,1682,0.124830797314644,0.14043469727039337
t1knowlevel,960138,1683,0.124830797314644,0.14043469727039337
t1knowlevel,960139,1684,0.124830797314644,0.14043469727039337
t1knowlevel,960056,1685,0.124830797314644,0.14043469727039337
t1knowlevel,960170,1686,0.124830797314644,0.14043469727039337
t1knowlevel,960028,1687,0.124830797314644,0.14043469727039337
t1knowlevel,960156,1688,0.124830797314644,0.14043469727039337
t1knowlevel,960199,1689,0.124830797314644,0.14043469727039337
t1knowlevel,960215,1690,0.124830797314644,0.14043469727039337
t1knowlevel,960192,1691,0.124830797314644,0.14043469727039337
t1knowlevel,960202,1692,0.124830797314644,0.14043469727039337
t1knowlevel,960234,1693,0.124830797314644,0.14043469727039337
t1knowlevel,960087,1694,0.124830797314644,0.14043469727039337
t1knowlevel,960181,1695,0.124830797314644,0.14043469727039337
t1knowlevel,960081,1696,0.124830797314644,0.14043469727039337
t1knowlevel,960209,1697,0.124830797314644,0.14043469727039337
t1knowlevel,960054,1698,0.124830797314644,0.14043469727039337
t1knowlevel,960040,1699,0.124830797314644,0.14043469727039337
t1knowlevel,960061,1700,0.124830797314644,0.14043469727039337
t1knowlevel,960094,1701,0.124830797314644,0.14043469727039337
t1knowlevel,960186,1702,0.124830797314644,0.14043469727039337
t1knowlevel,960011,1703,0.124830797314644,0.14043469727039337
t1knowlevel,960182,1704,0.124830797314644,0.14043469727039337
t1knowlevel,960163,1705,0.124830797314644,0.14043469727039337
t1knowlevel,960107,1706,0.124830797314644,0.14043469727039337
t1knowlevel,960080,1707,0.124830797314644,0.14043469727039337
t1knowlevel,960073,1708,0.124830797314644,0.14043469727039337
t1knowlevel,960123,1709,0.124830797314644,0.14043469727039337
t1knowlevel,960069,1710,0.124830797314644,0.14043469727039337
t1knowlevel,960019,1711,0.124830797314644,0.14043469727039337
t1knowlevel,960193,1712,0.124830797314644,0.14043469727039337
t1knowlevel,960212,1713,0.124830797314644,0.14043469727039337
t1knowlevel,960188,1714,0.124830797314644,0.14043469727039337
t1knowlevel,960023,1715,0.124830797314644,0.14043469727039337
t1knowlevel,960068,1716,0.124830797314644,0.14043469727039337
t1knowlevel,960051,1717,0.124830797314644,0.14043469727039337
t1knowlevel,960222,1718,0.124830797314644,0.14043469727039337
t1knowlevel,960034,1719,0.124830797314644,0.14043469727039337
t1knowlevel,960037,1720,0.124830797314644,0.14043469727039337
t1knowlevel,960112,1721,0.124830797314644,0.14043469727039337
t1knowlevel,960177,1722,0.124830797314644,0.14043469727039337
t1knowlevel,960168,1723,0.124830797314644,0.14043469727039337
t1knowlevel,960165,1724,0.124830797314644,0.14043469727039337
t1knowlevel,960095,1725,0.124830797314644,0.14043469727039337
t1knowlevel,960191,1726,0.124830797314644,0.14043469727039337
t1knowlevel,960128,1727,0.124830797314644,0.14043469727039337
t1knowlevel,960122,1728,0.124830797314644,0.14043469727039337
t1knowlevel,960174,1729,0.124830797314644,0.14043469727039337
t1knowlevel,960071,1730,0.124830797314644,0.14043469727039337
t1knowlevel,960075,1731,0.124830797314644,0.14043469727039337
t1knowlevel,960125,1732,0.124830797314644,0.14043469727039337
t1knowlevel,960130,1733,0.124830797314644,0.14043469727039337
t1knowlevel,960144,1734,0.124830797314644,0.14043469727039337
t1knowlevel,960046,1735,0.124830797314644,0.14043469727039337
t1knowlevel,960232,1736,0.124830797314644,0.14043469727039337
t1knowlevel,960152,1737,0.124830797314644,0.14043469727039337
t1knowlevel,960078,1738,0.124830797314644,0.14043469727039337
t1knowlevel,960236,1739,0.124830797314644,0.14043469727039337
t1knowlevel,960001,1740,0.124830797314644,0.14043469727039337
t1knowlevel,960038,1741,0.124830797314644,0.14043469727039337
t1knowlevel,960217,1742,0.124830797314644,0.14043469727039337
t1knowlevel,960208,1743,0.124830797314644,0.14043469727039337
t1knowlevel,960097,1744,0.124830797314644,0.14043469727039337
t1knowlevel,960213,1745,0.124830797314644,0.14043469727039337
t1knowlevel,960004,1746,0.124830797314644,0.14043469727039337
t1knowlevel,960032,1747,0.124830797314644,0.14043469727039337
t1knowlevel,960114,1748,0.124830797314644,0.14043469727039337
t1knowlevel,960146,1749,0.124830797314644,0.14043469727039337
t1knowlevel,960021,1750,0.124830797314644,0.14043469727039337
t1knowlevel,960063,1751,0.124830797314644,0.14043469727039337
t1knowlevel,960214,1752,0.124830797314644,0.14043469727039337
t1knowlevel,960022,1753,0.124830797314644,0.14043469727039337
t1knowlevel,960237,1754,0.124830797314644,0.14043469727039337
t1knowlevel,960030,1755,0.124830797314644,0.14043469727039337
t1knowlevel,960171,1756,0.124830797314644,0.14043469727039337
t1knowlevel,960153,1757,0.124830797314644,0.14043469727039337
t1knowlevel,960161,1758,0.124830797314644,0.14043469727039337
t1knowlevel,960211,1759,0.124830797314644,0.14043469727039337
t1knowlevel,960194,1760,0.124830797314644,0.14043469727039337
t1knowlevel,960093,1761,0.124830797314644,0.14043469727039337
t1knowlevel,960154,1762,0.124830797314644,0.14043469727039337
t1knowlevel,960185,1763,0.124830797314644,0.14043469727039337
t1knowlevel,960052,1764,0.124830797314644,0.14043469727039337
