source_column,storage_type,source_class,parquet_type,variable_label,source_format,missing_values,missing_range,public,publication_note
d2013a,double,numeric,float64,q13: shuangchen road (second stage) t2 o version,%8.0g,,,TRUE,Retained
d2014a,double,numeric,float64,,%8.0g,,,TRUE,Retained
d2015a,double,numeric,float64,q15: reconstruction for donghe road t2 o version,%8.0g,,,TRUE,Retained
d2016a,double,numeric,float64,,%8.0g,,,TRUE,Retained
d2017a,double,numeric,float64,,%8.0g,,,TRUE,Retained
d2018a,double,numeric,float64,,%8.0g,,,TRUE,Retained
d2019a,double,numeric,float64,,%8.0g,,,TRUE,Retained
d2020a,double,numeric,float64,q20: air compressor industrial zone matching environmental constructions t2 o ve,%8.0g,,,TRUE,Retained
d2021a,double,numeric,float64,q21: auxiliary environmental construction for muyu/lianshu industrial zone t2 o,%8.0g,,,TRUE,Retained
d2022a,double,numeric,float64,,%8.0g,,,TRUE,Retained
d2023a,double,numeric,float64,,%8.0g,,,TRUE,Retained
d2024a,double,numeric,float64,q24: wenchang park (first stage) t2 o version,%8.0g,,,TRUE,Retained
d2025a,double,numeric,float64,q25: wenchang park (second stage) t2 o version,%8.0g,,,TRUE,Retained
d2026a,double,numeric,float64,q26: citizen park (first stage) t2 o version,%8.0g,,,TRUE,Retained
d2027a,double,numeric,float64,q27: urban environmental constructions t2 o version,%8.0g,,,TRUE,Retained
d2028a,double,numeric,float64,q28: danyan hill park t2 o version,%8.0g,,,TRUE,Retained
d2029a,double,numeric,float64,q29: muyu hill park t2 o version,%8.0g,,,TRUE,Retained
d2030a,double,numeric,float64,q30: urban and countryside environmental projects t2 o version,%8.0g,,,TRUE,Retained
d2031a,double,numeric,float64,q31: demonstrative street t2 o version,%8.0g,,,TRUE,Retained
d2032a,double,numeric,float64,q32: old street reconstruction t2 o version,%8.0g,,,TRUE,Retained
d2033a,double,numeric,float64,q33: muyu environmental project (sewage disposal) t2 o version,%8.0g,,,TRUE,Retained
d2034a,double,numeric,float64,q34: danyan environmental project (sewage disposal) t2 oversion,%8.0g,,,TRUE,Retained
d2035a,double,numeric,float64,"q35: treatment of  sewage, earlier stage t2 o version",%8.0g,,,TRUE,Retained
d2020bmi,double,numeric,float64,q20: air compressor industrial zone matching environmental constructions t1 midp,%9.0g,,,TRUE,Retained
d2021bmi,double,numeric,float64,q21: auxiliary environmental construction for muyu/lianshu industrial zone t1 mi,%9.0g,,,TRUE,Retained
d2027bmi,double,numeric,float64,q27: urban environmental constructions t1 midpt version,%9.0g,,,TRUE,Retained
d2030bmi,double,numeric,float64,q30: urban and countryside environmental projects t1 midpt version,%9.0g,,,TRUE,Retained
d2033bmi,double,numeric,float64,q33: muyu environmental project (sewage disposal) t1 midpoint version,%9.0g,,,TRUE,Retained
d2034bmi,double,numeric,float64,q34: danyan environmental project (sewage disposal) t1 midpoint version,%9.0g,,,TRUE,Retained
d2035bmi,double,numeric,float64,"q35: treatment of  sewage, earlier stage t1 midpoint version",%9.0g,,,TRUE,Retained
d2020ami,double,numeric,float64,q20: air compressor industrial zone matching environmental constructions t2 midp,%9.0g,,,TRUE,Retained
d2021ami,double,numeric,float64,q21: auxiliary environmental construction for muyu/lianshu industrial zone t2 mi,%9.0g,,,TRUE,Retained
d2027ami,double,numeric,float64,q27: urban environmental constructions t2 midpt version,%9.0g,,,TRUE,Retained
d2030ami,double,numeric,float64,q30: urban and countryside environmental projects t2 midpt version,%9.0g,,,TRUE,Retained
d2033ami,double,numeric,float64,q33: muyu environmental project (sewage disposal) t2 midpoint version,%9.0g,,,TRUE,Retained
d2034ami,double,numeric,float64,q34: danyan environmental project (sewage disposal) t2 midpoint version,%9.0g,,,TRUE,Retained
d2035ami,double,numeric,float64,"q35: treatment of  sewage, earlier stage t2 midpoint version",%9.0g,,,TRUE,Retained
t1q20mid,double,numeric,float64,q20 midpt version mean t1,%9.0g,,,TRUE,Retained
t1q21mid,double,numeric,float64,q21 midpt version mean t1,%9.0g,,,TRUE,Retained
t1q27mid,double,numeric,float64,q27 midpt version mean t1,%9.0g,,,TRUE,Retained
t1q30mid,double,numeric,float64,q30 midpt version mean t1,%9.0g,,,TRUE,Retained
t1q33mid,double,numeric,float64,q33 midpt version mean t1,%9.0g,,,TRUE,Retained
t1q34mid,double,numeric,float64,q34 midpt version mean t1,%9.0g,,,TRUE,Retained
t1q35mid,double,numeric,float64,q35 midpt version mean t!,%9.0g,,,TRUE,Retained
t2q20mid,double,numeric,float64,q20 midpt version mean t2,%9.0g,,,TRUE,Retained
t2q21mid,double,numeric,float64,q21 midpt version mean t2,%9.0g,,,TRUE,Retained
t2q27mid,double,numeric,float64,q27 midpt version mean t2,%9.0g,,,TRUE,Retained
t2q30mid,double,numeric,float64,q30 midpt version mean t2,%9.0g,,,TRUE,Retained
t2q33mid,double,numeric,float64,q33 midpt version mean t2,%9.0g,,,TRUE,Retained
t2q34mid,double,numeric,float64,q34 midpt version mean t2,%9.0g,,,TRUE,Retained
t2q35mid,double,numeric,float64,q35 midpt version mean t2,%9.0g,,,TRUE,Retained
dfq20mid,double,numeric,float64,t2-t1 difference for q20 midpt version,%9.0g,,,TRUE,Retained
dfq21mid,double,numeric,float64,t2-t1 difference for q21 midpt version,%9.0g,,,TRUE,Retained
dfq27mid,double,numeric,float64,t2-t1 difference for q27 midpt version,%9.0g,,,TRUE,Retained
dfq30mid,double,numeric,float64,t2-t1 difference for q30 midpt version,%9.0g,,,TRUE,Retained
dfq33mid,double,numeric,float64,t2-t1 difference for q33 midpt version,%9.0g,,,TRUE,Retained
dfq34mid,double,numeric,float64,t2-t1 difference for q34 midpt version,%9.0g,,,TRUE,Retained
dfq35mid,double,numeric,float64,t2-t1 difference for q35 midpt version,%9.0g,,,TRUE,Retained
t1q20m_a,double,numeric,float64,t1 q20 midpt version sum,%9.0g,,,TRUE,Retained
t1q21m_a,double,numeric,float64,t1 q21 midpt version sum,%9.0g,,,TRUE,Retained
t1q27m_a,double,numeric,float64,t1 q27 midpt version sum,%9.0g,,,TRUE,Retained
t1q30m_a,double,numeric,float64,t1 q30 midpt version sum,%9.0g,,,TRUE,Retained
t1q33m_a,double,numeric,float64,t1 q33 midpt version sum,%9.0g,,,TRUE,Retained
t1q34m_a,double,numeric,float64,t1 q34 midpt version sum,%9.0g,,,TRUE,Retained
t1q35m_a,double,numeric,float64,t1 q35 midpt version sum,%9.0g,,,TRUE,Retained
t1q20m_b,double,numeric,float64,t1 q20 midpt version n,%8.0g,,,TRUE,Retained
t1q21m_b,double,numeric,float64,t1 q21 midpt version n,%8.0g,,,TRUE,Retained
t1q27m_b,double,numeric,float64,t1 q27 midpt version n,%8.0g,,,TRUE,Retained
t1q30m_b,double,numeric,float64,t1 q30 midpt version n,%8.0g,,,TRUE,Retained
t1q33m_b,double,numeric,float64,t1 q33 midpt version n,%8.0g,,,TRUE,Retained
t1q34m_b,double,numeric,float64,t1 q34 midpt version n,%8.0g,,,TRUE,Retained
t1q35m_b,double,numeric,float64,t1 q35 midpt version n,%8.0g,,,TRUE,Retained
t1q20m_c,double,numeric,float64,t1 q20 midpt version (sum - r's pos)/(n-1),%9.0g,,,TRUE,Retained
t1q21m_c,double,numeric,float64,t1 q21 midpt version (sum - r's pos)/(n-1),%9.0g,,,TRUE,Retained
t1q27m_c,double,numeric,float64,t1 q27 midpt version (sum - r's pos)/(n-1),%9.0g,,,TRUE,Retained
t1q30m_c,double,numeric,float64,t1 q30 midpt version (sum - r's pos)/(n-1),%9.0g,,,TRUE,Retained
t1q33m_c,double,numeric,float64,t1 q33 midpt version (sum - r's pos)/(n-1),%9.0g,,,TRUE,Retained
t1q34m_c,double,numeric,float64,t1 q34 midpt version (sum - r's pos)/(n-1),%9.0g,,,TRUE,Retained
t1q35m_c,double,numeric,float64,t1 q35 midpt version (sum - r's pos)/(n-1),%9.0g,,,TRUE,Retained
t1q20m_d,double,numeric,float64,t1 q20 midpt version r's distance from t1 group mean,%9.0g,,,TRUE,Retained
t1q21m_d,double,numeric,float64,t1 q21 midpt version r's distance from t1 group mean,%9.0g,,,TRUE,Retained
t1q27m_d,double,numeric,float64,t1 q27 midpt version r's distance from t1 group mean,%9.0g,,,TRUE,Retained
t1q30m_d,double,numeric,float64,t1 q30 midpt version r's distance from t1 group mean,%9.0g,,,TRUE,Retained
t1q33m_d,double,numeric,float64,t1 q33 midpt version r's distance from t1 group mean,%9.0g,,,TRUE,Retained
t1q34m_d,double,numeric,float64,t1 q34 midpt version r's distance from t1 group mean,%9.0g,,,TRUE,Retained
t1q35m_d,double,numeric,float64,t1 q35 midpt version r's distance from t1 group mean,%9.0g,,,TRUE,Retained
sewagemi,double,numeric,float64,sewage index with midpoint version,%9.0g,,,TRUE,Retained
environm,double,numeric,float64,environmental index with midpoint version,%9.0g,,,TRUE,Retained
t2knowtr,double,numeric,float64,"t2 knowledge without q45 (1= correct, 0=incorrect/dks/md)",%9.0g,,,TRUE,Retained
d20381b,double,numeric,float64,q38-1: how important is this to the economical development? t1 midpt version,%9.0g,,,TRUE,Retained
d20382b,double,numeric,float64,q38-2: how important is this in protecting the environment? t1 midpt version,%9.0g,,,TRUE,Retained
d20383b,double,numeric,float64,q38-3: how important is this to you and your family's daily life convenience? t1,%9.0g,,,TRUE,Retained
d20384b,double,numeric,float64,q38-4: how important is this to the image of city? t1 midpt version,%9.0g,,,TRUE,Retained
d20381a,double,numeric,float64,q38-1: how important is this to the economical development? t2 midpt version,%9.0g,,,TRUE,Retained
d20382a,double,numeric,float64,q38-2: how important is this in protecting the environment? t2 midpt version,%9.0g,,,TRUE,Retained
d20383a,double,numeric,float64,q38-3: how important is this to you and your family's daily life convenience? t2,%9.0g,,,TRUE,Retained
d20384a,double,numeric,float64,q38-4: how important is this to the image of city? t2 midpt version,%9.0g,,,TRUE,Retained
dfq6mid,double,numeric,float64,t2-t1 for q6 midpt version,%9.0g,,,TRUE,Retained
valueind,double,numeric,float64,t2-t1 mean of value questions at midpt,%9.0g,,,TRUE,Retained
valuei_a,double,numeric,float64,t1 value index at midpt,%9.0g,,,TRUE,Retained
valuei_b,double,numeric,float64,t2 value index at midpt,%9.0g,,,TRUE,Retained
d2039b,double,numeric,float64,q39: do you think the government will seriously take into account your views and,%8.0g,,,TRUE,Retained
d2040b,double,numeric,float64,q40: do you think the government will use the results of the democracy deliberat,%8.0g,,,TRUE,Retained
d2041b,double,numeric,float64,"q41: do you agree with the following view? ""most people do not know much about p",%8.0g,,,TRUE,Retained
d2042b,double,numeric,float64,"q42: do you agree with the following view? ""common people like me do not have a",%8.0g,,,TRUE,Retained
d2039a,double,numeric,float64,q39: do you think the government will seriously take into account your views and,%8.0g,,,TRUE,Retained
d2040a,double,numeric,float64,q40: do you think the government will use the results of the democracy deliberat,%8.0g,,,TRUE,Retained
d2041a,double,numeric,float64,"q41: do you agree with the following view? ""most people do not know much about p",%8.0g,,,TRUE,Retained
d2042a,double,numeric,float64,"q42: do you agree with the following view? ""common people like me do not have a",%8.0g,,,TRUE,Retained
d2039bmi,double,numeric,float64,q39: do you think the government will seriously take into account your views and,%9.0g,,,TRUE,Retained
d2040bmi,double,numeric,float64,q40: do you think the government will use the results of the democracy deliberat,%9.0g,,,TRUE,Retained
d2039ami,double,numeric,float64,q39: do you think the government will seriously take into account your views and,%9.0g,,,TRUE,Retained
d2040ami,double,numeric,float64,q40: do you think the government will use the results of the democracy deliberat,%9.0g,,,TRUE,Retained
d2041bmi,double,numeric,float64,"q41: do you agree with the following view? ""most people do not know much about p",%8.0g,,,TRUE,Retained
d2042bmi,double,numeric,float64,"q42: do you agree with the following view? ""common people like me do not have a",%8.0g,,,TRUE,Retained
d2041ami,double,numeric,float64,"q41: do you agree with the following view? ""most people do not know much about p",%8.0g,,,TRUE,Retained
d2042ami,double,numeric,float64,"q42: do you agree with the following view? ""common people like me do not have a",%8.0g,,,TRUE,Retained
imageind,double,numeric,float64,image index with question 25 and 31,%9.0g,,,TRUE,Retained
imagei_a,double,numeric,float64,image index with question 25 and 31 at midpt,%9.0g,,,TRUE,Retained
d2031bmi,double,numeric,float64,q31: demonstrative street t1 midpt version,%9.0g,,,TRUE,Retained
d2031ami,double,numeric,float64,q31: demonstrative street t2 midpt version,%9.0g,,,TRUE,Retained
t2t1df_k,double,numeric,float64,t2-t1 for question 31 o version,%8.0g,,,TRUE,Retained
t2t1df_l,double,numeric,float64,t2-t1 for question 31 midpt v,%9.0g,,,TRUE,Retained
d2025bmi,double,numeric,float64,q25: wenchang park (second stage) t1 midpt version,%9.0g,,,TRUE,Retained
d2025ami,double,numeric,float64,q25: wenchang park (second stage) t2 midpt version,%9.0g,,,TRUE,Retained
t2t1df_m,double,numeric,float64,t2-t1 for question 25 midpt v,%9.0g,,,TRUE,Retained
cultural,double,numeric,float64,cultural values index with question 25 and 32,%9.0g,,,TRUE,Retained
cultur_a,double,numeric,float64,cultural values index with question 25 and 32 at midpt,%9.0g,,,TRUE,Retained
d2032bmi,double,numeric,float64,q32: old street reconstruction t1 midpt version,%9.0g,,,TRUE,Retained
d2032ami,double,numeric,float64,q32: old street reconstruction t2 midpt version,%9.0g,,,TRUE,Retained
t2t1df_n,double,numeric,float64,t2-t1 for question 32 o version,%8.0g,,,TRUE,Retained
t2t1df_o,double,numeric,float64,t2-t1 for question 32 midpt v,%9.0g,,,TRUE,Retained
industbe,double,numeric,float64,industrial beautification infrastructure index with question 20 and 27 o version,%9.0g,,,TRUE,Retained
indust_a,double,numeric,float64,industrial beautification infrastructure index with question 20 and 27 at midpt,%9.0g,,,TRUE,Retained
sewage2,double,numeric,float64,"sewage index two with question 30,33,34,35 o version",%9.0g,,,TRUE,Retained
sewage2m,double,numeric,float64,"sewage index two with question 30,33,34,35 at midpt",%9.0g,,,TRUE,Retained
parks2,double,numeric,float64,"parks index two with question 24, 26,28, 29 o version",%9.0g,,,TRUE,Retained
parks2mi,double,numeric,float64,"parks index two with question 24, 26,28, 29 midpt version",%9.0g,,,TRUE,Retained
d2024bmi,double,numeric,float64,q24: wenchang park (first stage) t1 midpt version,%9.0g,,,TRUE,Retained
d2026bmi,double,numeric,float64,q26: citizen park (first stage) t1 midpt version,%9.0g,,,TRUE,Retained
d2028bmi,double,numeric,float64,q28: danyan hill park t1 midpt version,%9.0g,,,TRUE,Retained
d2029bmi,double,numeric,float64,q29: muyu hill park t1 midpt version,%9.0g,,,TRUE,Retained
d2024ami,double,numeric,float64,q24: wenchang park (first stage) t2 midpt version,%9.0g,,,TRUE,Retained
d2026ami,double,numeric,float64,q26: citizen park (first stage) t2 midpt version,%9.0g,,,TRUE,Retained
d2028ami,double,numeric,float64,q28: danyan hill park t2 midpt version,%9.0g,,,TRUE,Retained
d2029ami,double,numeric,float64,q29: muyu hill park t2 midpt version,%9.0g,,,TRUE,Retained
t2t1df_p,double,numeric,float64,t2-t1 for question 24 midpt v,%9.0g,,,TRUE,Retained
t2t1df_q,double,numeric,float64,t2-t1 for question 26 midpt v,%9.0g,,,TRUE,Retained
t2t1df_r,double,numeric,float64,t2-t1 for question 28 midpt v,%9.0g,,,TRUE,Retained
t2t1df_s,double,numeric,float64,t2-t1 for question 29 midpt v,%9.0g,,,TRUE,Retained
industroads,double,numeric,float64,"Industrial Roads, Q6, Q21, and Q30",%9.0g,,,TRUE,Retained
industroadsmid,double,numeric,float64,"economic development index with question 6, 30, 21 midpt v",%9.0g,,,TRUE,Retained
regdev,double,numeric,float64,"regional development index with question 6, 30 o version",%9.0g,,,TRUE,Retained
regdevmi,double,numeric,float64,"regional development index with question 6, 30 midpt version",%9.0g,,,TRUE,Retained
t1q25mid,double,numeric,float64,t1 question 25 mean at midpt,%9.0g,,,TRUE,Retained
t1q25m_a,double,numeric,float64,t1 question 25 sum at midpt,%9.0g,,,TRUE,Retained
t1q25m_b,double,numeric,float64,t1 question 25 n at midpt,%8.0g,,,TRUE,Retained
t1q25m_c,double,numeric,float64,t1 question 25 small group mean at midpt (sum-r's pos)/(n-1),%9.0g,,,TRUE,Retained
t1q31mea,double,numeric,float64,t1 question 31 mean o version,%9.0g,,,TRUE,Retained
t1q31mid,double,numeric,float64,t1 question 31 mean at midpt,%9.0g,,,TRUE,Retained
t1q31m_a,double,numeric,float64,t1 question 31 sum midpt,%9.0g,,,TRUE,Retained
t1q31sum,double,numeric,float64,t1 question 31 sum o version,%8.0g,,,TRUE,Retained
t1q31n,double,numeric,float64,t1 question 31 n o version,%8.0g,,,TRUE,Retained
t1q31m_b,double,numeric,float64,t1 question 31 n at midpt,%8.0g,,,TRUE,Retained
t1q31sgm,double,numeric,float64,t1 question 31 small group mean o version (sum-r's pos)/(n-1),%9.0g,,,TRUE,Retained
t1q31m_c,double,numeric,float64,t1 question 31 small group mean at midpt (sum-r's pos)/(n-1),%9.0g,,,TRUE,Retained
t1q32mea,double,numeric,float64,t1 question 32 mean o version,%9.0g,,,TRUE,Retained
t1q32mid,double,numeric,float64,t1 question 32 mean at midpt,%9.0g,,,TRUE,Retained
t1q32sum,double,numeric,float64,t1 question 32 sum o version,%8.0g,,,TRUE,Retained
t1q32m_a,double,numeric,float64,t1 question 32 sum at midpt,%9.0g,,,TRUE,Retained
t1q32n,double,numeric,float64,t1 question 32 n o version,%8.0g,,,TRUE,Retained
t1q32m_b,double,numeric,float64,t1 question 32 n at midpt,%8.0g,,,TRUE,Retained
t1q32sgm,double,numeric,float64,t1 question 32 small group mean o version (sum-r's pos)/(n-1),%9.0g,,,TRUE,Retained
t1q32m_c,double,numeric,float64,t1 question 32 small group mean at midpt (sum-r's pos)/(n-1),%9.0g,,,TRUE,Retained
t1q24mid,double,numeric,float64,t1 question 24 mean at midpt,%9.0g,,,TRUE,Retained
t1q26mid,double,numeric,float64,t1 question 26 mean at midpt,%9.0g,,,TRUE,Retained
t1q28mid,double,numeric,float64,t1 question 28 mean at midpt,%9.0g,,,TRUE,Retained
t1q29mid,double,numeric,float64,t1 question 29 mean at midpt,%9.0g,,,TRUE,Retained
t1q29m_a,double,numeric,float64,t1 question 29 sum at midpt,%9.0g,,,TRUE,Retained
t1q28m_a,double,numeric,float64,t1 question 28 sum at midpt,%9.0g,,,TRUE,Retained
t1q26m_a,double,numeric,float64,t1 question 26 sum at midpt,%9.0g,,,TRUE,Retained
t1q24m_a,double,numeric,float64,t1 question 24 sum at midpt,%9.0g,,,TRUE,Retained
t1q24m_b,double,numeric,float64,t1 question 24 n at midpt,%8.0g,,,TRUE,Retained
t1q26m_b,double,numeric,float64,t1 question 26 n at midpt,%8.0g,,,TRUE,Retained
t1q28m_b,double,numeric,float64,t1 question 28 n at midpt,%8.0g,,,TRUE,Retained
t1q29m_b,double,numeric,float64,t1 question 29 n at midpt,%8.0g,,,TRUE,Retained
t1q29m_c,double,numeric,float64,t1 question 29 small group mean at midpt (sum-r's pos)/(n-1),%9.0g,,,TRUE,Retained
t1q28m_c,double,numeric,float64,t1 question 28 small group mean at midpt (sum-r's pos)/(n-1),%9.0g,,,TRUE,Retained
t1q26m_c,double,numeric,float64,t1 question 26 small group mean at midpt (sum-r's pos)/(n-1),%9.0g,,,TRUE,Retained
t1q24m_c,double,numeric,float64,t1 question 24 small group mean at midpt (sum-r's pos)/(n-1),%9.0g,,,TRUE,Retained
t1q6mids,double,numeric,float64,t1 question 6 sum at midpt,%9.0g,,,TRUE,Retained
t1q6midn,double,numeric,float64,t1 question 6 n at midpt,%8.0g,,,TRUE,Retained
t1q6midm,double,numeric,float64,t1 question 6 mean at midpt,%9.0g,,,TRUE,Retained
t1q6mi_a,double,numeric,float64,t1 question 6 small group mean at midpt (sum-r's pos)/(n-1),%9.0g,,,TRUE,Retained
d20361b,double,numeric,float64,what are the priority projects for this year from above 30 projects? rank 1 t1 o,%8.0g,,,TRUE,Retained
d20362b,double,numeric,float64,rank as the second important project t1 o version,%8.0g,,,TRUE,Retained
d20363b,double,numeric,float64,rank as the third important project t1 o version,%8.0g,,,TRUE,Retained
d20364b,double,numeric,float64,rank as the fourth important project  t1 o version,%8.0g,,,TRUE,Retained
d20365b,double,numeric,float64,rank as the five important project t1 o version,%8.0g,,,TRUE,Retained
d20361a,double,numeric,float64,what are the priority projects for this year from above 30 projects? rank 1 t2 o,%8.0g,,,TRUE,Retained
d20362a,double,numeric,float64,rank as the second important project t2 o version,%8.0g,,,TRUE,Retained
d20363a,double,numeric,float64,rank as the third important project t2 o version,%8.0g,,,TRUE,Retained
d20364a,double,numeric,float64,rank as the fourth important project  t2 o version,%8.0g,,,TRUE,Retained
d20365a,double,numeric,float64,rank as the five important project t2 o version,%8.0g,,,TRUE,Retained
particnu,double,numeric,float64,participant's number,%8.0g,,,TRUE,Retained
prjstate,double,numeric,float64,whether or not the respondent stated a project number,%8.0g,,,TRUE,Retained
prj1f,double,numeric,float64,1st project stated,%8.0g,,,TRUE,Retained
prj2f,double,numeric,float64,2nd project stated,%8.0g,,,TRUE,Retained
prj3f,double,numeric,float64,3rd project stated,%8.0g,,,TRUE,Retained
prj4f,double,numeric,float64,4th project stated,%8.0g,,,TRUE,Retained
prj5f,double,numeric,float64,5th project stated,%8.0g,,,TRUE,Retained
prj6f,double,numeric,float64,6th project stated,%8.0g,,,TRUE,Retained
prj7f,double,numeric,float64,7th project stated,%8.0g,,,TRUE,Retained
prj8f,double,numeric,float64,8th project stated,%8.0g,,,TRUE,Retained
gt1f,double,numeric,float64,1st topic stated,%8.0g,,,TRUE,Retained
gt2f,double,numeric,float64,2nd topic stated,%8.0g,,,TRUE,Retained
gt3f,double,numeric,float64,3rd topic stated,%8.0g,,,TRUE,Retained
gt4f,double,numeric,float64,4th topic stated,%8.0g,,,TRUE,Retained
bmf,double,numeric,float64,briefing materials mentioned,%8.0g,,,TRUE,Retained
epf,double,numeric,float64,expert panel mentioned,%8.0g,,,TRUE,Retained
gaf,double,numeric,float64,expressed agreement with group,%8.0g,,,TRUE,Retained
particin,double,numeric,float64,participant number,%8.0g,,,TRUE,Retained
prjsta_a,double,numeric,float64,project number stated session 2,%8.0g,,,TRUE,Retained
prj1s0,double,numeric,float64,1st project stated session 2,%8.0g,,,TRUE,Retained
prj2s,double,numeric,float64,2nd prj stated session2,%8.0g,,,TRUE,Retained
prj3s,double,numeric,float64,3rd pfj stated session2,%8.0g,,,TRUE,Retained
prj4s,double,numeric,float64,4th prjt stated session2,%8.0g,,,TRUE,Retained
prj5s,double,numeric,float64,5th project stated s2,%8.0g,,,TRUE,Retained
prj6s,double,numeric,float64,6th prjt stated s2,%8.0g,,,TRUE,Retained
prj7s,double,numeric,float64,7th prjt stated s2,%8.0g,,,TRUE,Retained
prj8s,double,numeric,float64,8th prjt stated s2,%8.0g,,,TRUE,Retained
gt1s,double,numeric,float64,1st topic stated s2,%8.0g,,,TRUE,Retained
gt2s,double,numeric,float64,2nd topic stated s2,%8.0g,,,TRUE,Retained
gt3s,double,numeric,float64,3rd topic stated s2,%8.0g,,,TRUE,Retained
gt4s,double,numeric,float64,4th topic stated s2,%8.0g,,,TRUE,Retained
bms,double,numeric,float64,briefing materials s2,%8.0g,,,TRUE,Retained
eps,double,numeric,float64,reference to expert panel s2,%8.0g,,,TRUE,Retained
gas,double,numeric,float64,expressed grp agreement s2,%8.0g,,,TRUE,Retained
gt1fr,double,numeric,float64,recoded 1st topic stated,%9.0g,,,TRUE,Retained
gt2fr,double,numeric,float64,recoded 2nd topic stated,%9.0g,,,TRUE,Retained
gt3fr,double,numeric,float64,recoded 3rd topic stated,%9.0g,,,TRUE,Retained
gt4fr,double,numeric,float64,recoded 4th topic stated,%9.0g,,,TRUE,Retained
gt1sr,double,numeric,float64,recoded 1st topic stated s2,%9.0g,,,TRUE,Retained
gt2sr,double,numeric,float64,recoded 2nd topic stated s2,%9.0g,,,TRUE,Retained
gt3sr,double,numeric,float64,recoded 3rd topic stated s2,%9.0g,,,TRUE,Retained
gt4sr,double,numeric,float64,recoded 4th topic stated s2,%9.0g,,,TRUE,Retained
topicsf,double,numeric,float64,avg of topics,%9.0g,,,TRUE,Retained
topicss,double,numeric,float64,avg of topics s2,%9.0g,,,TRUE,Retained
grptopic,double,numeric,float64,group avg of topic,%9.0g,,,TRUE,Retained
grptop_a,double,numeric,float64,group avg of topics s2,%9.0g,,,TRUE,Retained
t1q25sgm,double,numeric,float64,t1 question 25 small group mean updated,%9.0g,,,TRUE,Retained
d20361br,double,numeric,float64,recode rank 1 t1,%9.0g,,,TRUE,Retained
d20362br,double,numeric,float64,recode rank 2 t1,%9.0g,,,TRUE,Retained
do20363b,double,numeric,float64,recode rank 3 t1,%9.0g,,,TRUE,Retained
d20364br,double,numeric,float64,recode rank 4 t1,%9.0g,,,TRUE,Retained
d20365br,double,numeric,float64,recode rank 5 t1,%9.0g,,,TRUE,Retained
d20361ar,double,numeric,float64,recode rank 1 t2,%9.0g,,,TRUE,Retained
d20362ar,double,numeric,float64,recode rank 2 t2,%9.0g,,,TRUE,Retained
d20363ar,double,numeric,float64,recode rank 3 t2,%9.0g,,,TRUE,Retained
d20364ar,double,numeric,float64,recode rank 4 t2,%9.0g,,,TRUE,Retained
d20365ar,double,numeric,float64,recode rank 5 t2,%9.0g,,,TRUE,Retained
dfrank1,double,numeric,float64,diff t2-t1 rank 1,%9.0g,,,TRUE,Retained
dfrank2,double,numeric,float64,diff t2-t1 rank 2,%9.0g,,,TRUE,Retained
dfrank3,double,numeric,float64,diff t2-t1 rank 3,%9.0g,,,TRUE,Retained
dfrank4,double,numeric,float64,diff t2-t1 rank 4,%9.0g,,,TRUE,Retained
dfrank5,double,numeric,float64,diff t2-t1 rank 5,%9.0g,,,TRUE,Retained
pnum,double,numeric,float64,,%8.0g,,,TRUE,Retained
topic1,double,numeric,float64,,%8.0g,,,TRUE,Retained
topic2,double,numeric,float64,,%8.0g,,,TRUE,Retained
topic3,double,numeric,float64,,%8.0g,,,TRUE,Retained
pj1,double,numeric,float64,,%8.0g,,,TRUE,Retained
pj2,double,numeric,float64,,%8.0g,,,TRUE,Retained
pj3,double,numeric,float64,,%8.0g,,,TRUE,Retained
pj4,double,numeric,float64,,%8.0g,,,TRUE,Retained
pj5,double,numeric,float64,,%8.0g,,,TRUE,Retained
expertse,double,numeric,float64,,%8.0g,,,TRUE,Retained
qasked,double,numeric,float64,,%8.0g,,,TRUE,Retained
pnum2,double,numeric,float64,,%8.0g,,,TRUE,Retained
topic12,double,numeric,float64,,%8.0g,,,TRUE,Retained
topic22,double,numeric,float64,,%8.0g,,,TRUE,Retained
topic32,double,numeric,float64,,%8.0g,,,TRUE,Retained
topic42,double,numeric,float64,,%8.0g,,,TRUE,Retained
pj12,double,numeric,float64,,%8.0g,,,TRUE,Retained
pj22,double,numeric,float64,,%8.0g,,,TRUE,Retained
expert_a,double,numeric,float64,,%8.0g,,,TRUE,Retained
qasked2,double,numeric,float64,,%8.0g,,,TRUE,Retained
topic1r,double,numeric,float64,,%9.0g,,,TRUE,Retained
topic2r,double,numeric,float64,,%9.0g,,,TRUE,Retained
topic3r,double,numeric,float64,,%9.0g,,,TRUE,Retained
topic12r,double,numeric,float64,,%9.0g,,,TRUE,Retained
topic22r,double,numeric,float64,,%9.0g,,,TRUE,Retained
topic32r,double,numeric,float64,,%8.0g,,,TRUE,Retained
topic42r,double,numeric,float64,,%8.0g,,,TRUE,Retained
expertpa,double,numeric,float64,,%9.0g,,,TRUE,Retained
expert_b,double,numeric,float64,,%9.0g,,,TRUE,Retained
d2015bmi,double,numeric,float64,q15: reconstruction for donghe road t1 midpt,%9.0g,,,TRUE,Retained
d2015ami,double,numeric,float64,q15: reconstruction for donghe road t2 midpt,%9.0g,,,TRUE,Retained
t2t1q15m,double,numeric,float64,t2-t1 q15: reconstruction for donghe road,%9.0g,,,TRUE,Retained
d2007bmi,double,numeric,float64,q7:  t1 midpt,%9.0g,,,TRUE,Retained
