source_column,storage_type,source_class,parquet_type,variable_label,source_format,missing_values,missing_range,public,publication_note
q29bpost,double,haven_labelled|vctrs_vctr|double,float64,q29bpost:  first priority to help country prosper,%8.0g,,,TRUE,Retained
q29cpost,double,haven_labelled|vctrs_vctr|double,float64,q29cpost:  first priority to let people make choices,%8.0g,,,TRUE,Retained
q30apos0,double,haven_labelled|vctrs_vctr|double,float64,q30apost:  issues are too complicated,%8.0g,,,TRUE,Retained
q30bpost,double,haven_labelled|vctrs_vctr|double,float64,q30bpost:  public officials care about people like me,%8.0g,,,TRUE,Retained
q30cpost,double,haven_labelled|vctrs_vctr|double,float64,q30cpost:  people like me do not have a say,%8.0g,,,TRUE,Retained
q33post,double,haven_labelled|vctrs_vctr|double,float64,q33post:  people with views different from mine have good re,%8.0g,,,TRUE,Retained
q34post,double,haven_labelled|vctrs_vctr|double,float64,q34post:  3 point party identification,%8.0g,,,TRUE,Retained
q34apost,double,haven_labelled|vctrs_vctr|double,float64,q34apost:  7 point party identification,%8.0g,,,TRUE,Retained
q35post,double,haven_labelled|vctrs_vctr|double,float64,q35post:  7 point ideology,%8.0g,,,TRUE,Retained
q36post,double,haven_labelled|vctrs_vctr|double,float64,q36post:  tv news in the past 7 days,%8.0g,,,TRUE,Retained
q37post,double,haven_labelled|vctrs_vctr|double,float64,q37post:  newspaper in the past 7 days,%8.0g,,,TRUE,Retained
q38post,double,haven_labelled|vctrs_vctr|double,float64,q38post:  newspaper online in the past 7 days,%8.0g,,,TRUE,Retained
q39post,double,haven_labelled|vctrs_vctr|double,float64,q39post:  frequency of conversations about political affairs,%8.0g,,,TRUE,Retained
q40post,double,haven_labelled|vctrs_vctr|double,float64,q40post:  interest in us politics,%8.0g,,,TRUE,Retained
q41post,double,haven_labelled|vctrs_vctr|double,float64,q41post: full-time employment,%8.0g,,,TRUE,Retained
q42post,double,haven_labelled|vctrs_vctr|double,float64,q42post: status of those not employed full-time,%8.0g,,,TRUE,Retained
q43post,double,haven_labelled|vctrs_vctr|double,float64,q43post: classification of respondent employer,%8.0g,,,TRUE,Retained
q44post,character,character,,q44post: description of occupation,%64s,,,FALSE,Excluded; see source_field_exclusions
q45post,character,character,,q45post: description of job duties,%64s,,,FALSE,Excluded; see source_field_exclusions
z1apost,double,haven_labelled|vctrs_vctr|double,float64,z1apost:  value of the overall experience,%8.0g,,,TRUE,Retained
z1bpost,double,haven_labelled|vctrs_vctr|double,float64,z1bpost:  value of the briefing document,%8.0g,,,TRUE,Retained
z1cpost,double,haven_labelled|vctrs_vctr|double,float64,z1cpost:  value of the online discussions,%8.0g,,,TRUE,Retained
z2post_a,double,haven_labelled|vctrs_vctr|double,float64,z2apost:  entering or staying in meeting difficulties,%8.0g,,,TRUE,Retained
z2post_b,double,haven_labelled|vctrs_vctr|double,float64,z2bpost:  audio difficulties,%8.0g,,,TRUE,Retained
z2post_c,double,haven_labelled|vctrs_vctr|double,float64,z2cpost:  other difficulties,%8.0g,,,TRUE,Retained
z3post,double,haven_labelled|vctrs_vctr|double,float64,z3post:  ease or difficulty of the online software,%8.0g,,,TRUE,Retained
s1,double,haven_labelled|vctrs_vctr|double,float64,session 1 day/time,%8.0g,,,TRUE,Retained
s2,double,haven_labelled|vctrs_vctr|double,float64,session 2 day/time,%8.0g,,,TRUE,Retained
s3,double,haven_labelled|vctrs_vctr|double,float64,session 3 day/time,%8.0g,,,TRUE,Retained
