source_column,storage_type,source_class,parquet_type,variable_label,source_format,missing_values,missing_range,public,publication_note
mid_q18a,double,numeric,float64,,,,,TRUE,Retained
mid_q19,double,numeric,float64,,,,,TRUE,Retained
mid_q19a,double,numeric,float64,,,,,TRUE,Retained
mid_q20,double,numeric,float64,,,,,TRUE,Retained
mid_q21,double,numeric,float64,,,,,TRUE,Retained
mid_q22,double,numeric,float64,,,,,TRUE,Retained
mid_q23,double,numeric,float64,,,,,TRUE,Retained
mid_q24,double,numeric,float64,,,,,TRUE,Retained
mid_q25,double,numeric,float64,,,,,TRUE,Retained
mid_q25a,double,numeric,float64,,,,,TRUE,Retained
mid_q26,double,numeric,float64,,,,,TRUE,Retained
mid_q27,double,numeric,float64,,,,,TRUE,Retained
mid_q28,double,numeric,float64,,,,,TRUE,Retained
mid_q29,double,numeric,float64,,,,,TRUE,Retained
mid_q30,double,numeric,float64,,,,,TRUE,Retained
mid_q31,double,numeric,float64,,,,,TRUE,Retained
mid_q32,double,numeric,float64,,,,,TRUE,Retained
mid_q33,double,numeric,float64,,,,,TRUE,Retained
mid_q34,double,numeric,float64,,,,,TRUE,Retained
mid_q35,double,numeric,float64,,,,,TRUE,Retained
mid_q36,double,numeric,float64,,,,,TRUE,Retained
mid_q37,double,numeric,float64,,,,,TRUE,Retained
mid_q38,double,numeric,float64,,,,,TRUE,Retained
mid_q39,double,numeric,float64,,,,,TRUE,Retained
mid_q40,double,numeric,float64,,,,,TRUE,Retained
mid_q41,double,numeric,float64,,,,,TRUE,Retained
mid_q42,double,numeric,float64,,,,,TRUE,Retained
mid_q43,double,numeric,float64,,,,,TRUE,Retained
post_q1a,double,numeric,float64,,,,,TRUE,Retained
post_q1b,double,numeric,float64,,,,,TRUE,Retained
post_q1c,double,numeric,float64,,,,,TRUE,Retained
post_q1d,double,numeric,float64,,,,,TRUE,Retained
post_q1e,double,numeric,float64,,,,,TRUE,Retained
post_q1f,double,numeric,float64,,,,,TRUE,Retained
post_q1g,double,numeric,float64,,,,,TRUE,Retained
post_q1h,double,numeric,float64,,,,,TRUE,Retained
post_q2,double,numeric,float64,,,,,TRUE,Retained
post_q3,double,numeric,float64,,,,,TRUE,Retained
post_q4,double,numeric,float64,,,,,TRUE,Retained
post_q5,double,numeric,float64,,,,,TRUE,Retained
post_q6,double,numeric,float64,,,,,TRUE,Retained
post_q7,double,numeric,float64,,,,,TRUE,Retained
post_q8,double,numeric,float64,,,,,TRUE,Retained
post_q9,double,numeric,float64,,,,,TRUE,Retained
post_q10,double,numeric,float64,,,,,TRUE,Retained
post_q11,double,numeric,float64,,,,,TRUE,Retained
post_q12,double,numeric,float64,,,,,TRUE,Retained
post_q13,double,numeric,float64,,,,,TRUE,Retained
post_q14,double,numeric,float64,,,,,TRUE,Retained
post_q15,double,numeric,float64,,,,,TRUE,Retained
post_q16,double,numeric,float64,,,,,TRUE,Retained
post_q16a,double,numeric,float64,,,,,TRUE,Retained
post_q17,double,numeric,float64,,,,,TRUE,Retained
post_q17a,double,numeric,float64,,,,,TRUE,Retained
post_q18,double,numeric,float64,,,,,TRUE,Retained
post_q18a,double,numeric,float64,,,,,TRUE,Retained
post_q19,double,numeric,float64,,,,,TRUE,Retained
post_q19a,double,numeric,float64,,,,,TRUE,Retained
post_q20,double,numeric,float64,,,,,TRUE,Retained
post_q21,double,numeric,float64,,,,,TRUE,Retained
post_q22,double,numeric,float64,,,,,TRUE,Retained
post_q23,double,numeric,float64,,,,,TRUE,Retained
post_q24,double,numeric,float64,,,,,TRUE,Retained
post_q25,double,numeric,float64,,,,,TRUE,Retained
post_q25a,double,numeric,float64,,,,,TRUE,Retained
post_q26,double,numeric,float64,,,,,TRUE,Retained
post_q27,double,numeric,float64,,,,,TRUE,Retained
post_q28,double,numeric,float64,,,,,TRUE,Retained
post_q29,double,numeric,float64,,,,,TRUE,Retained
post_q30,double,numeric,float64,,,,,TRUE,Retained
post_q31,double,numeric,float64,,,,,TRUE,Retained
post_q32,double,numeric,float64,,,,,TRUE,Retained
post_q33,double,numeric,float64,,,,,TRUE,Retained
post_q34,double,numeric,float64,,,,,TRUE,Retained
post_q35,double,numeric,float64,,,,,TRUE,Retained
post_q36,double,numeric,float64,,,,,TRUE,Retained
post_q37,double,numeric,float64,,,,,TRUE,Retained
post_q38,double,numeric,float64,,,,,TRUE,Retained
post_q39,double,numeric,float64,,,,,TRUE,Retained
post_q40,double,numeric,float64,,,,,TRUE,Retained
post_q41,double,numeric,float64,,,,,TRUE,Retained
post_q42,double,numeric,float64,,,,,TRUE,Retained
post_q43,double,numeric,float64,,,,,TRUE,Retained
post_q44,double,numeric,float64,,,,,TRUE,Retained
post_q45,double,numeric,float64,,,,,TRUE,Retained
post_q46a,double,numeric,float64,,,,,TRUE,Retained
post_q46b,double,numeric,float64,,,,,TRUE,Retained
post_q46c,double,numeric,float64,,,,,TRUE,Retained
post_q46d,double,numeric,float64,,,,,TRUE,Retained
post_q47a,double,numeric,float64,,,,,TRUE,Retained
post_q47b,double,numeric,float64,,,,,TRUE,Retained
post_q47c,double,numeric,float64,,,,,TRUE,Retained
post_q47d,double,numeric,float64,,,,,TRUE,Retained
post_q47e,double,numeric,float64,,,,,TRUE,Retained
post_q47f,double,numeric,float64,,,,,TRUE,Retained
post_q47g,double,numeric,float64,,,,,TRUE,Retained
post_q47h,double,numeric,float64,,,,,TRUE,Retained
post_q47i,double,numeric,float64,,,,,TRUE,Retained
post_q48,double,numeric,float64,,,,,TRUE,Retained
post_q49,double,numeric,float64,,,,,TRUE,Retained
post_q50,double,numeric,float64,,,,,TRUE,Retained
post_q51,double,numeric,float64,,,,,TRUE,Retained
post_q52a,double,numeric,float64,,,,,TRUE,Retained
post_q52b,double,numeric,float64,,,,,TRUE,Retained
post_q52c,double,numeric,float64,,,,,TRUE,Retained
post_q52d,double,numeric,float64,,,,,TRUE,Retained
